match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,player_lastName,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_accurateCross,stat_goals,stat_goodHighClaim,stat_blockedScoringAttempt
12624444,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,13.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,10.0,,1.0,,,,,79.0,24.0,6.3,8.0,,3,1.0,5.0,2.0,1.0,,2.0,,,,,1.0,,2.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,
12624444,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,F,11,11,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,2.0,,,,,45.0,20.0,6.9,4.0,1.0,1,,3.0,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,1.0,yaminio10,,,,
12624444,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,F,23,23,True,26.0,22.0,2.0,2.0,0.0,5.0,5.0,18.0,23.0,,2.0,,,,,45.0,31.0,7.5,5.0,1.0,1,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,
12624444,home,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,True,7.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,1.0,,,,,11.0,10.0,6.6,4.0,,0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12624444,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,1.0,,,,0.0,,1.0,1.0,3.0,,1.0,,,,,11.0,7.0,6.6,4.0,,0,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,
12624444,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,2.0,,,,,14.0,6.0,6.8,1.0,,0,,1.0,3.0,,,,,,2.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,
12624444,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,
12624444,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,
12624444,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624444,home,Al Wehda,Ahmed Bandar Derwish,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,138813,EUR,770342400,G,31,31,False,44.0,33.0,20.0,10.0,0.0,32.0,35.0,1.0,9.0,,16.0,1.0,3.0,4.0,4.0,90.0,60.0,7.3,12.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12624444,away,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,D,71,71,False,56.0,48.0,1.0,,0.0,32.0,36.0,16.0,21.0,,7.0,,,,,90.0,74.0,6.4,13.0,,0,1.0,9.0,5.0,5.0,3.0,,3.0,1.0,1.0,1.0,,,1.0,,3.0,,1.0,1.0,2.0,1.0,,,,,,,,,
12624444,away,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,False,52.0,40.0,9.0,2.0,0.0,36.0,40.0,4.0,12.0,,7.0,,,,,90.0,62.0,7.2,13.0,,1,,4.0,4.0,,,,4.0,2.0,1.0,,,Mohammed Al Shwirekh,,2.0,,,,1.0,3.0,1.0,,,,1.0,,,1.0,,
12624444,away,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,66.0,55.0,7.0,3.0,0.0,47.0,52.0,8.0,14.0,,6.0,,,,,90.0,73.0,6.5,11.0,,0,,2.0,3.0,,,,6.0,,,,,Robert Renan,,3.0,1.0,,,,1.0,,,,,,,,,,
12624444,away,Al-Shabab,Leandrinho,leandrinho,Leandrinho,M,12,170.0,995,M,1589416,EUR,1111017600,D,3,3,False,61.0,55.0,3.0,,0.0,38.0,41.0,19.0,22.0,,6.0,,,,,90.0,86.0,6.8,11.0,1.0,0,2.0,3.0,2.0,1.0,1.0,,3.0,,1.0,3.0,,Leandro Viana,,,1.0,,1.0,,1.0,1.0,da Silva Gama,,,,,2.0,,,
12624444,away,Al-Shabab,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,804,M,292665,EUR,814838400,M,14,14,False,72.0,69.0,5.0,5.0,0.0,44.0,44.0,25.0,28.0,,4.0,,,,,89.0,83.0,7.0,5.0,,0,,1.0,4.0,,,,1.0,,3.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
12624444,away,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,M,7,7,False,56.0,50.0,6.0,6.0,0.0,22.0,22.0,28.0,35.0,,8.0,,,,,80.0,67.0,7.1,9.0,,2,1.0,4.0,3.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,,
12624444,away,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,M,70,70,False,20.0,17.0,3.0,1.0,0.0,5.0,6.0,12.0,14.0,,2.0,,,,,79.0,33.0,7.1,8.0,,2,,7.0,2.0,3.0,1.0,,1.0,,,3.0,,,1.0,1.0,3.0,,,,1.0,,,,,2.0,,,1.0,,
12624444,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,11,11,False,56.0,45.0,5.0,4.0,2.0,12.0,14.0,35.0,46.0,2.0,1.0,,,,,89.0,71.0,8.8,15.0,4.0,3,4.0,1.0,5.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,,,,,,2.0,,,1.0
12624444,away,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,M,10,10,False,45.0,39.0,2.0,2.0,1.0,16.0,17.0,25.0,33.0,1.0,5.0,,,,,89.0,66.0,7.2,15.0,3.0,1,5.0,7.0,4.0,6.0,3.0,,,1.0,,,,,,,1.0,,,1.0,,3.0,,True,,,yannickferreiracarrasco,2.0,,,1.0
12624444,away,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,20.0,16.0,,,0.0,7.0,7.0,9.0,13.0,,2.0,,,,,90.0,29.0,7.2,9.0,,1,,5.0,4.0,,,,,,2.0,3.0,1.0,,1.0,2.0,,,,,3.0,2.0,,,,1.0,abderrazak_hamdallah,,1.0,,
12624444,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,11.0,7.0,6.6,,,0,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000,D,66,66,True,5.0,3.0,,,0.0,2.0,4.0,1.0,2.0,,1.0,,,,,10.0,10.0,6.8,4.0,,0,1.0,,1.0,,,,1.0,,,1.0,,Nawaf Al Ghulaimish,,,,,,1.0,,,,,,,,,,,
12624444,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,1.0,5.0,,2.0,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200,M,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,,,0,,,,,,,,1.0,,,,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Mishal Saad,mishal-saad,M. Saad,G,55,182.0,15,M,2035873,EUR,1139529600,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mishal Saad,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,
12624444,away,Al-Shabab,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
