match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_bigChanceCreated,stat_bigChanceMissed
14065093,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,30.0,25.0,9.0,5.0,0.0,22.0,23.0,3.0,7.0,9.0,1.0,1.0,1.0,90.0,36.0,5.5,5.0,0.0118564,0,-1.7859,0.1,0.02,-0.36,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065093,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,69.0,61.0,5.0,3.0,0.0,26.0,27.0,35.0,42.0,4.0,,,,90.0,89.0,6.2,12.0,0.19304,2,,0.27,0.02,-0.67,,,,3.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.046,1.0,-0.25,,,,,,,,,,,,,,,,,,,,,,
14065093,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,45.0,38.0,4.0,2.0,0.0,17.0,18.0,21.0,27.0,1.0,,,,67.0,57.0,6.5,8.0,0.454648,0,,0.53,0.08,-0.47,,,,,,2.0,4.0,3.0,1.0,,6.0,,2.0,,,,1.0,,True,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065093,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,26.0,22.0,2.0,,0.0,12.0,12.0,10.0,14.0,2.0,,,,45.0,44.0,5.9,11.0,0.0099524,0,,0.1,-0.13,-0.35,,,,2.0,,,3.0,,,,3.0,1.0,1.0,,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
14065093,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,False,16.0,13.0,2.0,,0.0,3.0,4.0,10.0,12.0,2.0,,,,45.0,23.0,5.9,5.0,0.010872,0,,-0.04,-0.01,-0.44,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14065093,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,False,43.0,42.0,1.0,1.0,0.0,14.0,15.0,28.0,28.0,2.0,,,,90.0,63.0,6.4,9.0,0.233356,1,,0.11,0.26,-0.2,,,,6.0,1.0,1.0,7.0,3.0,1.0,,3.0,,1.0,,,0.054,2.0,-0.19,,1.0,,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
14065093,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,61.0,57.0,4.0,3.0,0.0,15.0,15.0,42.0,46.0,3.0,,,,90.0,83.0,7.2,10.0,0.117845,0,,0.37,0.1,-0.08,,,,3.0,1.0,1.0,2.0,5.0,,,3.0,,3.0,,4.0,,3.0,,,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,
14065093,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,14.0,10.0,2.0,,0.0,3.0,4.0,7.0,10.0,1.0,,,,45.0,28.0,6.4,9.0,0.0126218,1,,0.04,0.07,-0.11,,,,1.0,,,2.0,2.0,,,,,,,,0.0441,,-0.17,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
14065093,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,24.0,19.0,,,0.0,6.0,7.0,13.0,17.0,2.0,,,,90.0,50.0,6.3,16.0,0.195996,3,,0.25,0.26,-0.15,,,,8.0,4.0,,12.0,4.0,3.0,1.0,,,1.0,,3.0,0.1867,4.0,-0.2,,3.0,1.0,1.0,2.0,4.0,,2.0,2.0,1.0,1.0,1.0,0.0281,,,,,,,,,
14065093,home,FC Augsburg,Elias Saad,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,12.0,10.0,,,0.0,,,10.0,12.0,2.0,,,,45.0,23.0,6.7,8.0,0.0217354,0,,0.1,0.4,-0.08,,Elias Saad,,1.0,,,5.0,4.0,2.0,,,,,,3.0,,1.0,,,1.0,2.0,2.0,,,,2.0,,,2.0,,,,,,,,,,,
