match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalClearance,stat_errorLeadToAGoal,player_sofascoreId,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside
10390001,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,19.0,17.0,,,6.0,6.0,11.0,13.0,1.0,,,,,,,86.0,27.0,7.0,6.0,0.0705,0.7357,0.0167808,1,,3.0,5.0,,2.0,,,,,,2.0,,,1.0,,jodavid,1.0,,,,1.0,,,1.0,,1.0,,
10390001,home,Lille,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,17.0,17.0,1.0,1.0,5.0,5.0,12.0,12.0,4.0,1.0,3.0,1.0,,,,30.0,24.0,6.7,1.0,0.0,0.0,0.00936327,0,,,4.0,2.0,,,,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,
10390001,home,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,3.0,2.0,,,,1.0,2.0,2.0,,,1.0,,,,,12.0,6.0,6.6,1.0,0.0,0.0,0.0596967,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,8.0,6.0,6.5,4.0,0.0,0.0,0.00015053,0,,1.0,1.0,,,,,,,,2.0,,,,,mohamedbayo27,,,,,,,,,,,,
10390001,home,Lille,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5877,M,595598,EUR,795657600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,leocjardim,,,,,,,,,,,,
10390001,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,home,Lille,Akim Zedadka,,,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,home,Lille,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,carlos_baleba,,,,,,,,,,,,
10390001,away,Toulouse,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,31.0,17.0,18.0,5.0,14.0,21.0,3.0,10.0,,,9.0,,1.0,1.0,2.0,90.0,42.0,6.3,14.0,0.0,0.0,0.00139254,0,-0.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Mikkel Desler,,,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,47.0,37.0,5.0,3.0,20.0,22.0,17.0,27.0,8.0,1.0,6.0,2.0,,,,82.0,73.0,7.0,16.0,0.0475,0.0635,0.031277,1,,2.0,7.0,1.0,2.0,2.0,,,2.0,1.0,1.0,3.0,,,,,2.0,2.0,,1.0,2.0,,,1.0,,,,1.0
10390001,away,Toulouse,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,61.0,49.0,5.0,3.0,41.0,46.0,8.0,15.0,8.0,1.0,9.0,,,,,90.0,73.0,7.2,12.0,0.0,0.0,0.0053439,0,,1.0,1.0,,,,,1.0,3.0,3.0,,,,2.0,,,5.0,,,,,,,,,,,
10390001,away,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,40.0,33.0,4.0,3.0,29.0,32.0,4.0,8.0,7.0,6.0,6.0,,,,,90.0,57.0,7.0,7.0,0.0,0.0,0.00114447,0,,1.0,5.0,2.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,4.0,,,4.0,,,,,,,,,,,
10390001,away,Toulouse,Moussa Diarra,,,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,47.0,42.0,3.0,2.0,23.0,26.0,19.0,21.0,8.0,5.0,6.0,3.0,,,,90.0,76.0,6.9,12.0,0.0,0.0,0.03598,0,,1.0,7.0,1.0,2.0,,,1.0,4.0,2.0,3.0,3.0,,2.0,,,1.0,,,,,,,,,,,
10390001,away,Toulouse,Issiaga Sylla,Issiaga,Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,42.0,37.0,,,15.0,16.0,22.0,30.0,5.0,,8.0,4.0,,,,76.0,71.0,5.2,21.0,0.0,0.0,0.019511,0,,,12.0,3.0,6.0,1.0,,,,,2.0,,,,,ISylla,,4.0,,4.0,,,,,,,,
10390001,away,Toulouse,Zakaria Aboukhlal,,,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,6,6,False,30.0,20.0,,,10.0,11.0,10.0,21.0,8.0,1.0,5.0,3.0,,,,90.0,59.0,6.7,20.0,0.3154,0.1211,0.0294033,5,,3.0,10.0,1.0,8.0,5.0,1.0,,,,2.0,2.0,,,,zakariaaboukhlal,,2.0,,1.0,,,,2.0,2.0,,,1.0
10390001,away,Toulouse,Stijn Spierings,,,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,64.0,49.0,10.0,4.0,26.0,30.0,23.0,35.0,10.0,5.0,11.0,4.0,,,,90.0,87.0,7.5,18.0,0.0356,0.0,0.0245095,1,,,2.0,1.0,,,1.0,,5.0,3.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
10390001,away,Toulouse,Branco van den Boomen,,,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,54.0,48.0,8.0,6.0,26.0,28.0,26.0,39.0,1.0,,3.0,,,,,90.0,77.0,7.4,18.0,0.0118,0.0269,0.164504,1,,1.0,4.0,1.0,,,,,1.0,,1.0,1.0,True,,,,,13.0,4.0,1.0,5.0,,,1.0,,,,
10390001,away,Toulouse,Farès Chaïbi,,,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,False,32.0,28.0,1.0,1.0,12.0,13.0,17.0,21.0,7.0,1.0,4.0,3.0,,,,90.0,50.0,7.3,7.0,0.4143,0.228,0.0290134,5,,4.0,7.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,fareschaibi28,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,
10390001,away,Toulouse,Thijs Dallinga,,,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,17.0,8.0,1.0,1.0,1.0,3.0,7.0,18.0,9.0,,2.0,,,,,76.0,34.0,7.6,16.0,0.0312,0.0,0.101456,1,,3.0,5.0,,6.0,6.0,,,,,2.0,1.0,,1.0,,,3.0,4.0,,1.0,4.0,1.0,,,1.0,,,3.0
10390001,away,Toulouse,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,14.0,5.0,6.5,2.0,0.0,0.0,0.00432002,0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10390001,away,Toulouse,Veljko Birmančević,,,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,5.0,3.0,1.0,,,2.0,3.0,3.0,1.0,,2.0,1.0,,,,14.0,7.0,6.4,3.0,0.0,0.0,0.0119986,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Kévin Keben Biakolo,,,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,M,31,31,True,1.0,1.0,,,,,1.0,2.0,,,,,,,,8.0,5.0,6.4,2.0,0.0,0.0,0.00221324,0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
10390001,away,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Christian Mawissa,,,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Denis Genreau,,,denis-genreau,D. Genreau,M,10,170,131,M,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390001,away,Toulouse,Yanis Begraoui,,,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
