match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_ownGoals,stat_errorLeadToAGoal
11392809,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,False,35.0,26.0,1.0,,9.0,10.0,17.0,28.0,1.0,11.0,,5.0,,,,,,,80.0,62.0,8.5,20.0,0.171347,2,,,5.0,,,1.0,1.0,9.0,7.0,,2.0,1.0,1.0,,,,2.0,1.0,0.356,0.8086,3.0,,4.0,,1.0,,1.0,1.0,,,
11392809,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,4.0,,,,,,,,,27.0,12.0,6.7,3.0,0.00018023,0,,3.0,4.0,,,,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,
11392809,home,Nice,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,True,2.0,1.0,,,,,1.0,2.0,,3.0,,,,,,,,,10.0,5.0,6.8,1.0,0.00012091,0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11392809,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,11,11,True,4.0,2.0,2.0,,2.0,3.0,,1.0,,2.0,1.0,2.0,,,,,,,10.0,11.0,7.0,3.0,4.23e-06,0,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
11392809,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,1.0,2.0,,,,,,,10.0,7.0,7.1,1.0,0.00791786,1,,,1.0,1.0,,,,,,,,,,,,,,,0.2352,,,,1.0,,1.0,,,,1.0,,
11392809,home,Nice,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,,18954,EUR,537408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Badredine Bouanani,,,,,,,,,,,,,,,,,
11392809,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,home,Nice,Aliou Balde,aliou-balde,A. Balde,F,14,163,3537,M,,1002357,EUR,1039651200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,,27029,EUR,480816000,G,30,30,False,43.0,31.0,19.0,7.0,29.0,32.0,2.0,11.0,,,,6.0,1.0,2.0,2.0,,1.0,1.0,90.0,51.0,6.3,12.0,0.0002432,0,-0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11392809,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,,1009334,EUR,961632000,D,22,22,False,44.0,40.0,1.0,,15.0,17.0,26.0,28.0,,2.0,1.0,3.0,,,,,,,90.0,63.0,5.3,8.0,0.037151,2,,1.0,9.0,4.0,,2.0,,3.0,1.0,,,,1.0,,,,,,0.0779,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0
11392809,away,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,,999030,EUR,956448000,D,23,23,False,70.0,61.0,5.0,3.0,37.0,44.0,24.0,26.0,2.0,4.0,5.0,4.0,,,,,,,85.0,81.0,6.6,10.0,0.0216892,0,,,6.0,3.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,,1173172,EUR,1108598400,D,16,16,False,61.0,56.0,4.0,3.0,38.0,42.0,18.0,19.0,,1.0,1.0,5.0,,,,,,,90.0,67.0,6.4,6.0,0.0140012,0,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
11392809,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,44.0,39.0,2.0,,16.0,18.0,25.0,30.0,1.0,7.0,3.0,5.0,,,,,,,90.0,76.0,7.5,11.0,0.393269,2,,,3.0,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,0.0458,0.3324,4.0,2.0,2.0,,,1.0,,,,,
11392809,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,,324399,EUR,758505600,M,14,14,False,44.0,38.0,2.0,1.0,11.0,15.0,27.0,34.0,,2.0,,1.0,,,,,,,90.0,59.0,6.8,12.0,0.0567947,2,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,True,,1.0,0.1899,0.05,5.0,,,,,1.0,,,,,
11392809,away,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,,984014,EUR,949536000,M,28,28,False,59.0,54.0,3.0,3.0,27.0,28.0,27.0,31.0,,4.0,,3.0,,,,,,,78.0,71.0,6.9,8.0,0.054666,0,,,3.0,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,
11392809,away,Stade Rennais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,Mati,44241,EUR,586396800,M,21,21,False,78.0,70.0,10.0,8.0,26.0,28.0,46.0,53.0,1.0,6.0,2.0,7.0,,,,,,,89.0,92.0,7.4,12.0,0.203752,0,,,3.0,,,1.0,2.0,3.0,2.0,,3.0,1.0,,,,,1.0,,,,3.0,2.0,1.0,,,,,,,,
11392809,away,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,,846445,EUR,857433600,M,7,7,False,23.0,19.0,1.0,1.0,4.0,4.0,15.0,19.0,1.0,2.0,,2.0,,,,,,,59.0,29.0,6.8,5.0,0.0705265,0,,2.0,3.0,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,,806076,EUR,883526400,F,11,11,False,10.0,9.0,,,4.0,4.0,5.0,8.0,,2.0,,1.0,,,,,,,59.0,17.0,6.8,4.0,0.00771629,1,,1.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,0.1624,0.2037,2.0,,,,,,,,,,
11392809,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,amine_gouiri,859026,EUR,950659200,F,10,10,False,25.0,21.0,1.0,1.0,6.0,6.0,15.0,20.0,,3.0,,1.0,,,,,,,89.0,41.0,6.5,11.0,0.0196506,2,,2.0,11.0,1.0,,2.0,,5.0,1.0,,2.0,2.0,,,,,2.0,,0.2278,,1.0,,,,1.0,1.0,,,,,
11392809,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,,954061,EUR,1011484800,F,9,9,True,11.0,10.0,,,5.0,5.0,5.0,6.0,,1.0,,2.0,,,,,,,31.0,18.0,6.3,5.0,0.0432327,1,,,5.0,1.0,,1.0,,2.0,,,,,1.0,,,,1.0,,0.0627,,,,1.0,,,1.0,,,,,
11392809,away,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,DD14,1154605,EUR,1117756800,M,33,33,True,14.0,10.0,,,3.0,3.0,8.0,13.0,,4.0,1.0,1.0,,,,,,,31.0,23.0,6.9,6.0,0.0832132,1,,,2.0,2.0,,,1.0,1.0,1.0,,3.0,1.0,,Désiré Doué,,,,1.0,0.0293,0.1262,2.0,1.0,1.0,,,,,,,,
11392809,away,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,,1382235,EUR,1026432000,F,99,99,True,,,,,,,,,,,,,,,,,,,12.0,,6.5,,,0,,,,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,17,17,True,4.0,3.0,1.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,1.0,6.0,,2.0,7.209e-05,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11392809,away,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,8,8,True,6.0,4.0,,,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,1.0,7.0,,2.0,0.00046977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,,1445625,EUR,1121212800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,,965778,EUR,959212800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392809,away,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,,929620,EUR,1013817600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
