match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12514020,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,18.0,14.0,6.0,2.0,0.0,13.0,13.0,1.0,5.0,1.0,1.0,12.0,4.0,5.0,90.0,34.0,7.5,4.0,0.00036071,0,0.8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,,39.0,31.0,2.0,2.0,0.0,11.0,13.0,20.0,29.0,5.0,1.0,2.0,,,75.0,62.0,7.2,17.0,0.288347,2,,,,3.0,1.0,8.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.2024,1.0,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,24,24,False,,56.0,50.0,,,0.0,30.0,30.0,20.0,26.0,8.0,,4.0,,,90.0,61.0,6.6,7.0,0.00907407,0,,,,,5.0,3.0,1.0,,,,,,,,,,2.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12514020,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,4,4,False,,60.0,52.0,4.0,1.0,0.0,27.0,30.0,25.0,30.0,5.0,1.0,2.0,,,90.0,71.0,6.2,8.0,0.0228845,3,,,,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.6494,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,
12514020,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,,39.0,34.0,1.0,,0.0,11.0,13.0,26.0,32.0,5.0,2.0,2.0,,,75.0,66.0,7.0,15.0,0.27558,0,,,,6.0,,2.0,1.0,2.0,,,,,,,2.0,,,,4.0,2.0,,,1.0,,,,3.0,1.0,,,,,,,,
12514020,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,63.0,60.0,3.0,1.0,0.0,20.0,21.0,41.0,47.0,1.0,,4.0,,,90.0,79.0,8.0,8.0,0.384556,2,,Alan Varela,,5.0,,5.0,1.0,,,,1.0,,,,,3.0,,0.1646,4.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,0.0943,,,,,,
12514020,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,,61.0,53.0,2.0,2.0,0.0,14.0,17.0,39.0,45.0,6.0,1.0,1.0,,,90.0,76.0,6.9,11.0,0.123866,3,,,,1.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,1.0,0.5363,2.0,3.0,,,,,,,,,2.0,0.8619,,,,,,
12514020,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,False,,17.0,13.0,2.0,1.0,0.0,1.0,1.0,12.0,16.0,5.0,,2.0,,,64.0,26.0,6.8,9.0,0.0390053,2,,,,,1.0,2.0,3.0,1.0,,,,,,,1.0,2.0,,0.1321,1.0,,,,,,,,,,2.0,0.1297,,,,,,
12514020,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,,32.0,20.0,4.0,2.0,0.0,5.0,8.0,15.0,29.0,4.0,,6.0,,,90.0,54.0,6.7,23.0,0.0261848,3,,,,5.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,3.0,2.0,,0.8398,,,,,,,,,,,3.0,1.0024,,,,,,
12514020,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,,30.0,25.0,1.0,1.0,0.0,3.0,4.0,22.0,26.0,6.0,,5.0,,,90.0,53.0,8.1,11.0,0.340565,7,,,,,2.0,5.0,2.0,1.0,,1.0,4.0,1.0,,,1.0,5.0,1.0,1.5302,2.0,,1.0,,,,,,,1.0,3.0,1.5212,1.0,1.0,,,,
12514020,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,False,,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,3.0,1.0,1.0,,,64.0,22.0,6.7,5.0,0.00715208,1,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,,,0.0678,,,,,,1.0,1.0,,,,,,,,,,,
12514020,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,,13.0,12.0,,,0.0,,,12.0,16.0,,,1.0,,,26.0,16.0,7.0,4.0,0.249144,0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
12514020,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,3.0,,2.0,,,26.0,12.0,8.0,1.0,0.378764,2,,Samuel,Aghehowa,,1.0,6.0,,2.0,1.0,,1.0,,,,,2.0,1.0,0.7253,1.0,3.0,,,,,,,,1.0,1.0,0.9717,1.0,,,,,
12514020,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,True,,1.0,,,,0.0,,,,2.0,,,,,,15.0,4.0,6.6,2.0,0.00031218,0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,,,,,,0.0,,,1.0,2.0,1.0,,,,,15.0,5.0,6.7,1.0,0.0496318,0,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
12514020,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200,D,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Vasco Sousa,vasco-sousa,V. Sousa,M,15,169,899,M,,1006995,EUR,1049328000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,home,FC Porto,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514020,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,,845792,EUR,903571200,G,33,33,False,True,24.0,10.0,22.0,8.0,0.0,2.0,2.0,8.0,22.0,,,7.0,8.0,10.0,90.0,41.0,9.0,14.0,0.00226757,0,2.5813,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,
12514020,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,,1046354,EUR,951004800,D,28,28,False,,10.0,8.0,2.0,1.0,0.0,2.0,3.0,8.0,10.0,2.0,2.0,2.0,,,90.0,31.0,6.7,7.0,0.226199,1,,,,3.0,,2.0,,,,,1.0,,1.0,1.0,4.0,,,0.0199,3.0,1.0,3.0,,,,,,2.0,,,,,,,,,
12514020,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,,310800,EUR,776822400,D,4,4,False,,13.0,9.0,6.0,2.0,0.0,7.0,8.0,2.0,5.0,2.0,,3.0,,,90.0,32.0,7.1,4.0,0.00080495,1,,,,,,5.0,,,,,1.0,,4.0,3.0,,,2.0,0.1187,,1.0,9.0,1.0,3.0,,,,,,,,,,,,,
12514020,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,,997094,EUR,982627200,D,3,3,False,,12.0,9.0,2.0,,0.0,8.0,9.0,1.0,3.0,4.0,1.0,,,,90.0,22.0,6.2,3.0,0.00012913,1,,,,,1.0,3.0,,,,,,,1.0,1.0,,1.0,3.0,0.0292,,1.0,6.0,,1.0,,,,,,1.0,0.025,,,,,,1.0
12514020,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,,551812,EUR,626140800,D,34,34,False,,15.0,10.0,7.0,2.0,0.0,7.0,8.0,3.0,7.0,3.0,,,,,84.0,26.0,6.4,5.0,0.0034012,0,,,,,2.0,5.0,,,,,,,2.0,1.0,,,1.0,,,3.0,6.0,1.0,,,,,,,,,,,,,,
12514020,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,,892169,EUR,746841600,D,31,31,False,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,3.0,3.0,,,84.0,25.0,6.8,8.0,0.0177941,0,,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,,1.0,,2.0,,4.0,,1.0,,,,1.0,1.0,,,,,,,,
12514020,away,SC Farense,Mehdi Merghem,mehdi-merghem,M. Merghem,F,19,185,677,M,,846506,EUR,869270400,M,79,79,False,,16.0,11.0,1.0,1.0,0.0,5.0,7.0,8.0,13.0,3.0,,4.0,,,79.0,29.0,6.9,9.0,0.291543,0,,,,4.0,1.0,4.0,,3.0,3.0,,,,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,
12514020,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,,1163100,EUR,1042156800,M,93,93,False,,8.0,4.0,1.0,,0.0,3.0,4.0,1.0,5.0,3.0,,1.0,,,80.0,21.0,6.7,6.0,0.0108344,0,,,,1.0,1.0,5.0,1.0,,,,,,3.0,2.0,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,
12514020,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,,845699,EUR,773193600,M,29,29,False,,13.0,11.0,3.0,2.0,0.0,5.0,7.0,6.0,6.0,7.0,,6.0,,,90.0,30.0,7.0,5.0,0.00714885,2,,,,,,8.0,1.0,1.0,,,1.0,,7.0,5.0,1.0,1.0,6.0,0.0208,1.0,,1.0,,,,,,,,1.0,0.0375,,,,,,
12514020,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,,823128,EUR,828057600,M,8,8,False,,16.0,15.0,1.0,1.0,0.0,6.0,6.0,10.0,11.0,6.0,1.0,4.0,,,67.0,25.0,7.0,3.0,0.0630109,2,,,,1.0,2.0,2.0,,4.0,2.0,,1.0,,,,,,1.0,0.056,2.0,,,,,,,,1.0,,1.0,0.2288,,,,,,
12514020,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,,126076,EUR,719798400,F,9,9,False,,14.0,5.0,,,0.0,,1.0,5.0,13.0,8.0,1.0,2.0,,,90.0,34.0,8.2,13.0,0.0113841,5,,,,,5.0,14.0,1.0,2.0,2.0,,1.0,,,,3.0,3.0,1.0,0.5897,2.0,9.0,2.0,,,,1.0,,,,3.0,1.5117,1.0,,,,,
12514020,away,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,,966293,EUR,913334400,F,11,11,True,,4.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,23.0,7.0,6.5,1.0,0.0383934,0,,Álex,Bermejo Escribano,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
