match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,captain,stat_goalAssist,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_totalCross,stat_accurateCross,stat_lastManTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11067460,home,Grêmio,Franco Cristaldo,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,F,19,19,False,21.0,11.0,3.0,,4.0,5.0,7.0,19.0,2.0,7.0,,7.0,,,,,59.0,39.0,6.7,19.0,0.3885,0.7332,0.0161605,1,,1.0,4.0,,,1.0,,,,,2.0,2.0,3.0,3.0,,3.0,,,,,1.0,,,,3.0,,,1.0,,,,
11067460,home,Grêmio,Gustavo Martins,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,10.0,7.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,,,,,45.0,18.0,6.9,4.0,0.0775,0.4256,0.00106948,2,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
11067460,home,Grêmio,Everton Galdino,,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,M,13,13,True,8.0,5.0,1.0,1.0,1.0,1.0,5.0,9.0,,,,3.0,,,,,31.0,17.0,6.3,7.0,0.2245,0.0,0.0484546,1,,,3.0,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,
11067460,home,Grêmio,Cuiabano,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,54,54,True,2.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,20.0,9.0,6.2,3.0,0.0201,0.0,0.00053183,1,,3.0,5.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
11067460,home,Grêmio,Thomas Luciano,,thomas-luciano,T. Luciano,D,2,180,71,M,1117180,EUR,1010966400,D,58,58,True,2.0,,,,,,,2.0,,1.0,1.0,,,,,,12.0,4.0,6.4,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11067460,home,Grêmio,Vina,,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,12.0,3.0,6.4,,0.0,0.0,0.00180131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Brenno,,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Zinho Hoffmann,,zinho-hoffmann,Z. Hoffmann,M,99,177,99,M,1385003,EUR,1052438400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Lucas Milla,,lucas-milla,Lucas Milla,M,2,176,304,M,1176212,EUR,1043712000,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Nathan,,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Lucas Silva,,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,Nathan Fernandes,,nathan-fernandes,N. Fernandes,F,16,178,1314,M,1494695,EUR,1108512000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,home,Grêmio,André Henrique,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Keiller,,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,False,19.0,15.0,10.0,7.0,13.0,15.0,2.0,4.0,,1.0,1.0,7.0,1.0,3.0,3.0,,90.0,29.0,6.3,4.0,0.0,0.0,0.00084232,0,0.18,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,
11067460,away,Internacional,Rômulo Zwarg,,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,D,40,40,False,64.0,54.0,4.0,1.0,29.0,32.0,25.0,34.0,2.0,4.0,4.0,4.0,,,,,76.0,85.0,6.7,17.0,0.0344,0.0,0.0554448,1,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,
11067460,away,Internacional,Rodrigo Moledo,,rodrigo-moledo,R. Moledo,D,4,188,216,M,72080,EUR,562291200,D,4,4,False,53.0,48.0,3.0,,22.0,22.0,26.0,31.0,2.0,2.0,4.0,3.0,,,,,61.0,58.0,6.3,5.0,0.0,0.0,0.00899706,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11067460,away,Internacional,Gabriel Mercado,,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,56.0,50.0,4.0,2.0,30.0,32.0,20.0,24.0,,2.0,2.0,6.0,,,,,90.0,65.0,6.4,6.0,0.0,0.0,0.0153547,0,,,4.0,1.0,1.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Thauan Lara,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,False,48.0,41.0,3.0,1.0,17.0,19.0,27.0,37.0,1.0,10.0,1.0,6.0,,,,,90.0,88.0,7.0,18.0,0.0295,0.0,0.138075,1,,,3.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,3.0,4.0,,8.0,3.0,,3.0,3.0,,,,,1.0,1.0,,,,,,
11067460,away,Internacional,Johnny Cardoso,,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,False,70.0,59.0,1.0,1.0,20.0,24.0,39.0,46.0,4.0,6.0,2.0,6.0,,,,,90.0,86.0,7.6,14.0,0.2857,0.6155,0.117251,3,,4.0,7.0,,,3.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0
11067460,away,Internacional,Campanharo,,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,False,67.0,60.0,2.0,,32.0,36.0,28.0,32.0,1.0,9.0,2.0,11.0,,,,,76.0,91.0,6.9,11.0,0.0,0.0,0.0165812,0,,,4.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,1.0,2.0,,1.0,,,4.0,3.0,,,,,1.0,,,,,,,
11067460,away,Internacional,Mauricio,,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,20.0,17.0,1.0,,4.0,6.0,13.0,14.0,1.0,4.0,,1.0,,,,,45.0,26.0,6.8,3.0,0.1817,0.0,0.195019,2,,,1.0,,,,1.0,2.0,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,
11067460,away,Internacional,Alan Patrick,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,50.0,40.0,,,12.0,16.0,30.0,42.0,,5.0,,9.0,,,,,90.0,75.0,7.7,23.0,0.1264,0.0367,0.898472,3,,3.0,8.0,1.0,,1.0,1.0,6.0,True,1.0,1.0,1.0,3.0,1.0,,8.0,2.0,,4.0,3.0,1.0,,,2.0,2.0,,,,,,,
11067460,away,Internacional,Pedro Henrique,,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,28,28,False,38.0,34.0,4.0,3.0,8.0,8.0,26.0,35.0,4.0,7.0,1.0,3.0,,,,,90.0,63.0,7.5,11.0,0.2351,0.0,0.0514322,7,,2.0,4.0,,,3.0,2.0,,,,3.0,2.0,1.0,,,5.0,,,1.0,,,,,7.0,,,,,,,,
11067460,away,Internacional,Luiz Adriano,,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,False,19.0,17.0,,,7.0,8.0,10.0,11.0,1.0,1.0,,1.0,,,,,66.0,23.0,6.8,4.0,0.2539,0.3358,0.351339,2,,6.0,9.0,,,,3.0,2.0,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
11067460,away,Internacional,Carlos De Pena,,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,33.0,28.0,,,5.0,5.0,23.0,30.0,,,,1.0,,,,,45.0,42.0,6.6,8.0,0.0503,0.0,0.0457593,2,,1.0,2.0,,,2.0,,,,,,,,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,
11067460,away,Internacional,Wanderson,,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,13.0,12.0,,,,,12.0,16.0,,1.0,,1.0,,,,,29.0,21.0,6.8,5.0,0.1808,0.0822,0.0250241,1,,,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,
11067460,away,Internacional,Alemão,,alemao,Alemão,F,9,182,1259,M,981604,EUR,891388800,F,35,35,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,24.0,5.0,6.5,1.0,0.1533,0.0,0.0003181,2,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,
11067460,away,Internacional,Nicolás Hernández,,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,10.0,10.0,,,3.0,3.0,7.0,7.0,,,,1.0,,,,,14.0,11.0,6.5,,0.0,0.0,0.00373725,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Jean Dias,,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,7.0,7.0,,,,,7.0,8.0,,,1.0,,,,,,14.0,10.0,6.5,1.0,0.0,0.0,0.0178942,0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11067460,away,Internacional,John Victor,,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Igor Gomes,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Lucas Ramos,,lucas-ramos,L. Ramos,M,16,173,132,M,990170,EUR,978480000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Gabriel Baralhas,,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Matheus Dias,,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Gabriel Barros,,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067460,away,Internacional,Lucca,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
