match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wonTackle,captain,stat_dispossessed,stat_aerialLost,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalOffside,stat_goalAssist,stat_punches,stat_hitWoodwork
10389964,home,Stade de Reims,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,14.0,8.0,1.0,,,2.0,8.0,13.0,2.0,1.0,1.0,1.0,,,90.0,34.0,6.8,15.0,1.2163,0.8531,0.0255925,4,,,,1.0,,7.0,1.0,3.0,1.0,2.0,2.0,,,,,3.0,,,,,3.0,1.0,1.0,,,balogun,1.0,1.0,,,
10389964,home,Stade de Reims,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,True,11.0,11.0,,,3.0,3.0,8.0,8.0,1.0,,,,,,19.0,12.0,7.1,,0.0,0.0,0.308696,0,,Kamory Doumbia,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,kamory_doumbia03,,,1.0,,
10389964,home,Stade de Reims,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,827662,EUR,935712000,F,19,19,True,4.0,3.0,1.0,,,,4.0,6.0,,,1.0,,,,12.0,7.0,6.8,2.0,0.0306,0.0,0.037857,1,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
10389964,home,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2213,M,1168646,EUR,1067558400,D,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ibrahim Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Samuel Koeberle,koeberle-samuel,S. Koeberle,M,,178,26,M,1213567,EUR,1101427200,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Martin Adeline,martin-adeline,M. Adeline,M,5,180,289,M,1158529,EUR,1070323200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Martin Adeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Arbër Zeneli,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6672,M,963399,EUR,1016236800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,home,Stade de Reims,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,42.0,31.0,20.0,9.0,29.0,32.0,2.0,10.0,1.0,2.0,11.0,1.0,3.0,3.0,90.0,52.0,6.9,11.0,0.0,0.0,0.0005521,0,0.6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10389964,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,61.0,55.0,1.0,1.0,29.0,31.0,26.0,30.0,5.0,1.0,4.0,,,,75.0,69.0,6.8,9.0,0.0,0.0,0.0158121,0,,,,,,2.0,,2.0,1.0,,,,,,3.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,
10389964,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,100.0,94.0,8.0,6.0,62.0,64.0,32.0,36.0,2.0,3.0,11.0,,,,90.0,110.0,6.8,9.0,0.0,0.0,0.21468,0,,,,,,6.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,
10389964,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,74.0,69.0,4.0,2.0,40.0,41.0,29.0,34.0,5.0,2.0,5.0,,,,90.0,86.0,7.1,7.0,0.0,0.0,0.0212328,0,,,,1.0,,2.0,,3.0,3.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,
10389964,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,43.0,37.0,1.0,1.0,12.0,14.0,25.0,33.0,6.0,3.0,6.0,1.0,,,62.0,66.0,7.2,14.0,0.1772,0.0,0.0263914,2,,,,4.0,,4.0,2.0,1.0,1.0,1.0,,1.0,,,4.0,1.0,1.0,,2.0,,1.0,,,,,przemek.franek_,,,,,
10389964,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,63.0,62.0,4.0,4.0,27.0,27.0,35.0,36.0,2.0,,6.0,,,,90.0,79.0,6.9,6.0,0.0,0.0,0.113313,0,,,,,,5.0,1.0,,,,,,1.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,
10389964,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,False,31.0,28.0,,,8.0,9.0,21.0,25.0,2.0,1.0,2.0,1.0,,,71.0,41.0,7.0,7.0,0.0599,0.0,0.153217,1,,,,3.0,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,
10389964,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,M,21,21,False,20.0,14.0,1.0,,7.0,9.0,7.0,12.0,5.0,,3.0,2.0,,,62.0,37.0,7.0,10.0,0.1941,0.0,0.00731642,2,,,,1.0,,2.0,,2.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,,
10389964,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,50.0,42.0,6.0,4.0,14.0,17.0,28.0,33.0,4.0,1.0,3.0,1.0,,,90.0,67.0,7.6,12.0,0.1951,0.0,0.0535821,4,,,,,,4.0,,,,3.0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,True,1.0,1.0,,1.0,1.0,,,,1.0,,
10389964,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,18.0,13.0,,,3.0,3.0,11.0,17.0,1.0,,2.0,1.0,,,90.0,33.0,7.2,11.0,0.9037,1.03,0.102375,6,,,,2.0,1.0,5.0,,3.0,,2.0,3.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,,l_openda,1.0,,,,
10389964,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,20,20,False,30.0,23.0,,,1.0,2.0,23.0,29.0,2.0,,1.0,,,,70.0,40.0,6.9,10.0,0.388,0.0,0.116068,3,,,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,,,1.0
10389964,away,RC Lens,Jimmy Cabot,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,True,20.0,19.0,3.0,2.0,8.0,8.0,12.0,14.0,2.0,,2.0,,,,28.0,27.0,6.8,4.0,0.0,0.0,0.146758,0,,,,2.0,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,
10389964,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,,,,,,4.0,1.0,4.2,,0.0,0.0,0.0227787,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10389964,away,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,11.0,11.0,,,5.0,5.0,6.0,6.0,2.0,1.0,2.0,,,,20.0,22.0,7.1,4.0,0.047,0.2271,0.426761,1,,,,,,1.0,,3.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,
10389964,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,13.0,13.0,,,7.0,7.0,7.0,7.0,,,1.0,,,,19.0,17.0,6.8,,0.0276,0.0,0.0259049,1,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,
10389964,away,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,M,18,18,True,9.0,8.0,,,4.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,,,15.0,15.0,6.9,2.0,0.0,0.0,0.0011375,0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,
10389964,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,away,RC Lens,Steven Fortes,steven-fortes,S. Fortes,D,,192,48,M,339227,EUR,703468800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,away,RC Lens,Yaya Fofana,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,M,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Yaya Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389964,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
