match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork,stat_penaltyWon
11369302,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,False,24.0,12.0,20.0,9.0,5.0,7.0,7.0,17.0,1.0,7.0,1.0,1.0,2.0,90.0,31.0,6.7,12.0,0.0,0.0,0.00360134,0,-0.4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369302,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,24.0,21.0,1.0,1.0,5.0,5.0,17.0,24.0,3.0,5.0,,,,80.0,56.0,6.9,19.0,0.0,0.0,0.32777,0,,,,1.0,5.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
11369302,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,16.0,13.0,5.0,4.0,3.0,4.0,10.0,12.0,5.0,3.0,,,,84.0,28.0,6.4,5.0,0.0395,0.0,0.0115076,1,,,,,,,,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11369302,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,21.0,18.0,4.0,2.0,11.0,11.0,7.0,10.0,6.0,5.0,,,,90.0,31.0,6.7,3.0,0.0,0.0,0.00197785,0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369302,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,24.0,15.0,6.0,3.0,5.0,6.0,10.0,19.0,,4.0,,,,90.0,41.0,6.7,15.0,0.0,0.0,0.0530071,0,,,,,1.0,,,1.0,1.0,4.0,,,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11369302,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,30.0,24.0,4.0,2.0,5.0,6.0,19.0,25.0,2.0,4.0,,,,90.0,49.0,6.2,13.0,0.0736,0.0,0.0124595,2,,,,,1.0,,1.0,2.0,9.0,5.0,2.0,1.0,,,,1.0,,2.0,2.0,,,,2.0,,3.0,2.0,,,,,,,,,,
11369302,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,25.0,19.0,,,2.0,4.0,18.0,25.0,2.0,3.0,,,,61.0,42.0,7.3,10.0,0.0,0.0,0.113394,0,,,,,4.0,1.0,,2.0,3.0,10.0,,2.0,1.0,,,3.0,2.0,,,1.0,,,4.0,,2.0,,True,,,,,,,,,
11369302,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,13.0,11.0,,,1.0,1.0,10.0,13.0,1.0,2.0,,,,72.0,22.0,6.4,5.0,0.0546,0.0,0.0897837,1,,,,,1.0,,4.0,2.0,7.0,3.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
11369302,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,27.0,25.0,2.0,1.0,5.0,6.0,20.0,22.0,,5.0,,,,90.0,40.0,6.8,4.0,0.3734,0.4118,0.065419,1,,,,,1.0,,,,4.0,6.0,,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,3.0,,2.0,,,1.0,1.0,,,,,,,
11369302,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,M,20,20,False,7.0,5.0,1.0,,1.0,1.0,5.0,9.0,,1.0,,,,62.0,17.0,6.5,7.0,0.0889,0.1558,0.0313371,2,,,,,3.0,1.0,,,5.0,2.0,2.0,,,,,,,1.0,,1.0,,,2.0,,3.0,1.0,,,1.0,1.0,,,,,,
