match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,captain,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork
10382241,home,SC Cambuur,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,181.0,195,M,252253,EUR,763516800,F,25,25,False,21.0,18.0,2.0,1.0,8.0,8.0,11.0,16.0,,3.0,2.0,8.0,,,,,,,80.0,42.0,8.6,9.0,4,,3.0,,3.0,2.0,2.0,,,,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,
10382241,home,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,183.0,149,M,967178,EUR,931824000,D,16,16,True,7.0,7.0,,,3.0,3.0,4.0,4.0,,2.0,,2.0,,,,,,,18.0,11.0,7.3,1.0,0,24,,,,,,,,,2.0,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,
10382241,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,176.0,183,M,1023004,EUR,983491200,F,30,30,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,18.0,5.0,6.5,1.0,0,7,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Jamie Jacobs,,,jamie-jacobs,J. Jacobs,M,182.0,92,M,893744,EUR,881107200,M,8,8,True,5.0,5.0,1.0,1.0,5.0,5.0,,,,1.0,,,,,,,,,11.0,8.0,6.6,1.0,1,23,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
10382241,home,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,184.0,93,M,807145,EUR,844041600,F,11,11,True,5.0,3.0,1.0,,3.0,3.0,,3.0,,,,1.0,,,,,,,10.0,10.0,6.3,5.0,0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,198.0,415,M,883327,EUR,891561600,F,28,28,True,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,8.0,3.0,6.5,2.0,0,28,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,191.0,817,M,930666,EUR,939513600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,192.0,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,180.0,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,180.0,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Ben Rienstra,,,ben-rienstra,B. Rienstra,M,182.0,17,,123879,EUR,644544000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Robin Maulun,,,robin-maulun,R. Maulun,M,176.0,35,M,787388,EUR,848707200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,home,SC Cambuur,Vincent Pichel,,,pichel-vincent,V. Pichel,M,,4,M,1445599,EUR,1005523200,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Jeffrey de Lange,,,jeffrey-de-lange,J. de Lange,G,188.0,623,M,803034,EUR,891388800,G,1,1,False,35.0,28.0,10.0,3.0,27.0,28.0,1.0,7.0,,,,9.0,,2.0,3.0,,,,90.0,45.0,6.0,7.0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Mats Deijl,,,mats-deijl,M. Deijl,D,180.0,337,M,794013,EUR,868924800,D,2,2,False,43.0,33.0,3.0,1.0,14.0,16.0,20.0,34.0,1.0,2.0,,4.0,,,,,,,90.0,77.0,7.0,19.0,2,20,7.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,True,,1.0,1.0,,,,,,,
10382241,away,Go Ahead Eagles,Jamal Amofa,Jamal Amofa,,jamal-amofa,J. Amofa,D,185.0,110,M,1049653,EUR,911952000,D,25,25,False,38.0,34.0,3.0,3.0,25.0,27.0,9.0,11.0,2.0,3.0,2.0,4.0,,,,,,,66.0,44.0,5.8,5.0,0,6,,,2.0,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,
10382241,away,Go Ahead Eagles,Gerrit Nauber,,,gerrit-nauber,G. Nauber,D,185.0,79,M,133168,EUR,703123200,D,3,3,False,53.0,47.0,7.0,4.0,29.0,34.0,18.0,19.0,1.0,3.0,3.0,6.0,,,,,,,90.0,60.0,5.9,7.0,0,3,,4.0,4.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,
10382241,away,Go Ahead Eagles,Jose Fontán,,,jose-fontan,J. Fontán,D,182.0,68,M,964609,EUR,950227200,D,4,4,False,33.0,24.0,7.0,4.0,7.0,10.0,17.0,27.0,,1.0,5.0,4.0,,,,,,,66.0,56.0,6.4,15.0,0,3,4.0,2.0,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Rashaan Fernandes,,,rashaan-fernandes,R. Fernandes,M,170.0,40,M,803024,EUR,901670400,M,7,7,False,29.0,18.0,3.0,,2.0,6.0,16.0,24.0,,3.0,,3.0,,,,,,,66.0,38.0,6.8,15.0,2,7,1.0,,4.0,2.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,
10382241,away,Go Ahead Eagles,Jay Idzes,,,jay-idzes,J. Idzes,D,190.0,19136,M,933641,EUR,959904000,M,6,6,False,51.0,45.0,6.0,2.0,26.0,29.0,19.0,22.0,3.0,4.0,3.0,3.0,,,,,,,90.0,58.0,6.3,7.0,1,21,,2.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,jayidzes,
10382241,away,Go Ahead Eagles,Philippe Rommens,,,philippe-rommens,P. Rommens,M,175.0,233,M,606190,EUR,872035200,M,10,10,False,40.0,33.0,4.0,2.0,16.0,16.0,21.0,33.0,1.0,3.0,,5.0,,,,,,,90.0,60.0,7.1,15.0,3,88,9.0,2.0,8.0,3.0,,1.0,1.0,1.0,6.0,2.0,,1.0,1.0,1.0,4.0,,2.0,2.0,,,,,,1.0,,,,,
10382241,away,Go Ahead Eagles,Evert Linthorst,,,evert-linthorst,E. Linthorst,M,187.0,123,M,932555,EUR,952041600,M,8,8,False,50.0,38.0,5.0,3.0,5.0,8.0,33.0,43.0,1.0,4.0,1.0,6.0,,,,,,,90.0,62.0,6.8,14.0,2,8,1.0,1.0,5.0,,2.0,1.0,1.0,3.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,185.0,1089,M,798175,EUR,905212800,F,9,9,False,21.0,15.0,,,5.0,6.0,10.0,16.0,3.0,6.0,,2.0,,,,,,,90.0,34.0,7.1,8.0,4,7,1.0,5.0,9.0,1.0,1.0,,,3.0,1.0,4.0,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,1.0
10382241,away,Go Ahead Eagles,Finn Stokkers,,,finn-stokkers,F. Stokkers,F,187.0,69,M,360006,EUR,829785600,F,27,27,False,25.0,16.0,,,2.0,5.0,14.0,20.0,2.0,5.0,,1.0,,,,,,,90.0,41.0,6.6,13.0,2,27,,4.0,8.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,2.0,,,,,,2.0,,,,,
10382241,away,Go Ahead Eagles,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,175.0,200,M,1005648,EUR,1028678400,D,26,26,True,9.0,7.0,,,4.0,4.0,3.0,6.0,,3.0,,2.0,,,,,,,24.0,16.0,6.7,3.0,1,22,1.0,,,,3.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,
10382241,away,Go Ahead Eagles,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,175.0,591,M,878599,EUR,921801600,F,23,23,True,14.0,12.0,,,2.0,2.0,10.0,13.0,,1.0,,1.0,,,,,,,24.0,19.0,6.7,3.0,1,17,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
10382241,away,Go Ahead Eagles,Sylla Sow,,,sylla-sow,S. Sow,F,182.0,143,M,845995,EUR,839462400,F,19,19,True,15.0,11.0,1.0,1.0,5.0,5.0,6.0,11.0,,4.0,,4.0,,,,,,,24.0,23.0,6.8,8.0,0,88,1.0,,2.0,,2.0,1.0,,2.0,,,,,3.0,1.0,,2.0,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Erwin Mulder,,,erwin-mulder,E. Mulder,G,193.0,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Luca Plogmann,,,luca-plogmann,L. Plogmann,G,187.0,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Aventis Aventisian,Aventis,Aventisian,aventis-aventisian,A. Aventisian,D,171.0,45,M,983040,EUR,1029542400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Enric Llansana,,,enric-llansana,E. Llansana,M,183.0,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Xander Blomme,,,xander-blomme,X. Blomme,M,172.0,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Dario Serra,,,serra-dario,D. Serra,F,180.0,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382241,away,Go Ahead Eagles,Jahnoah Markelo,Jahnoah Markelo,,jahnoah-markelo,J. Markelo,F,179.0,246,M,1142326,EUR,1041638400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
