match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_goals,stat_errorLeadToAGoal,stat_clearanceOffLine
12421150,home,Royale Union Saint-Gilloise,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6334,M,1103333,EUR,1064966400,F,9,9,False,,18.0,16.0,2.0,2.0,0.0,3.0,3.0,13.0,15.0,1.0,,1.0,,,,,,70.0,30.0,9.5,7.0,0.139656,6,,1.0,5.0,1.0,4.0,,,,4.0,2.0,2.3863,3.2967,1.0,,,1.0,,,,,,1.0,,,1.0,3.0,2.0,,3.0,,
12421150,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,10,10,True,,19.0,15.0,1.0,,0.0,7.0,7.0,8.0,12.0,1.0,,5.0,,,,,,45.0,27.0,6.6,7.0,0.00440296,1,,,2.0,,,,1.0,1.0,1.0,,0.0143,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,
12421150,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,9.0,6.0,2.0,2.0,0.0,4.0,5.0,2.0,4.0,3.0,1.0,,,,,,,20.0,19.0,6.9,7.0,0.00083004,1,,1.0,1.0,,,,2.0,1.0,1.0,,0.0705,,1.0,,1.0,,,Fedde Leysen,,,,,,,,,1.0,,,,
12421150,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,9.0,7.0,,,0.0,1.0,1.0,6.0,9.0,4.0,1.0,2.0,1.0,,,,,20.0,19.0,6.7,8.0,0.00567622,1,,2.0,6.0,,,1.0,,,1.0,1.0,0.0445,,3.0,,,,,Kevin Rodríguez,,1.0,,1.0,3.0,1.0,,1.0,,,,,
12421150,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,True,,,,,,0.0,,,,,,,,,,,,,12.0,,6.3,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421150,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,True,,,,,,0.0,,,,,,1.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jean Thierry Lazare,Amani,,,,,,,,,jtl_amani_8,,,
12421150,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,home,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,False,,36.0,23.0,26.0,13.0,0.0,19.0,24.0,4.0,12.0,4.0,2.0,10.0,2.0,,8.0,8.0,1.0,90.0,56.0,7.7,14.0,0.00106764,0,1.7524,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12421150,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,,33.0,22.0,6.0,3.0,0.0,10.0,13.0,12.0,20.0,3.0,2.0,7.0,1.0,,,,,76.0,50.0,6.5,13.0,0.0130378,0,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
12421150,away,KVC Westerlo,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,,39.0,33.0,6.0,2.0,0.0,24.0,25.0,9.0,14.0,3.0,8.0,9.0,1.0,,,,,90.0,64.0,7.5,8.0,0.00503686,0,,2.0,6.0,2.0,,,,,1.0,,,,3.0,4.0,3.0,,,,,,,1.0,1.0,1.0,,,,lukavuskovic,,,1.0
12421150,away,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,,38.0,32.0,3.0,2.0,0.0,26.0,30.0,6.0,8.0,8.0,9.0,6.0,1.0,,,,,90.0,63.0,7.7,8.0,0.00283667,1,,2.0,7.0,1.0,,,5.0,4.0,2.0,1.0,0.0325,,5.0,1.0,3.0,,,,,,,,,,,1.0,1.0,,,,1.0
12421150,away,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185,329,M,1130011,EUR,1048636800,D,25,25,False,,43.0,26.0,7.0,2.0,0.0,6.0,11.0,20.0,33.0,10.0,2.0,2.0,,,,,,90.0,75.0,6.9,25.0,0.0325302,1,,6.0,4.0,,,1.0,3.0,1.0,2.0,,0.0323,,1.0,3.0,3.0,,,,,1.0,,1.0,3.0,1.0,,,,,,,
12421150,away,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,34,34,False,True,31.0,19.0,8.0,2.0,1.0,7.0,9.0,14.0,28.0,6.0,3.0,5.0,,,,,,90.0,56.0,7.2,17.0,0.100696,1,,,2.0,,,,5.0,2.0,,1.0,0.0541,,,,2.0,,,,,6.0,2.0,,2.0,1.0,,4.0,1.0,,,,
12421150,away,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,M,5,5,False,,25.0,20.0,5.0,2.0,0.0,12.0,15.0,8.0,12.0,13.0,1.0,2.0,,,,,,90.0,55.0,7.1,13.0,0.0101465,2,,4.0,10.0,2.0,1.0,1.0,1.0,,,1.0,0.1617,0.7944,2.0,1.0,,1.0,,Jordan Bos,,2.0,,3.0,10.0,8.0,,,,,1.0,,
12421150,away,KVC Westerlo,Alfie Devine,alfie-devine,A. Devine,M,21,182,1496,M,1049459,EUR,1091318400,M,10,10,False,,27.0,20.0,2.0,1.0,0.0,5.0,7.0,15.0,20.0,6.0,5.0,5.0,1.0,,,,,90.0,44.0,6.8,13.0,0.0761041,1,,2.0,4.0,,1.0,,3.0,1.0,2.0,1.0,0.0121,0.2468,,,,,,,,,,1.0,2.0,,,2.0,,,,,
12421150,away,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,,11.0,7.0,2.0,,0.0,2.0,2.0,5.0,9.0,1.0,,4.0,,,,,,60.0,19.0,6.6,6.0,0.0246398,1,,,,,1.0,,,,2.0,,0.0828,0.0194,,,,,,Arthur Piedfort,,,,,1.0,1.0,,,,,,,
12421150,away,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,M,7,7,False,,15.0,11.0,,,0.0,2.0,2.0,9.0,17.0,3.0,,3.0,1.0,,,,,60.0,30.0,6.4,13.0,0.0353359,0,,1.0,5.0,,,,,,2.0,,,,3.0,,,,1.0,,,4.0,,,3.0,1.0,,1.0,,,,,
12421150,away,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,,25.0,16.0,2.0,2.0,0.0,5.0,7.0,11.0,18.0,2.0,,4.0,2.0,,,,,90.0,39.0,6.3,17.0,0.0549739,3,,1.0,6.0,,1.0,2.0,,,3.0,,0.3805,0.4292,1.0,,,,1.0,,,,,1.0,4.0,,,,,,,,
12421150,away,KVC Westerlo,Josimar Alcócer,josimar-alcocer,J. Alcócer,M,77,185,655,M,1131598,EUR,1089158400,F,77,77,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,30.0,9.0,6.5,4.0,0.00062186,0,,,3.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,
12421150,away,KVC Westerlo,Griffin Yow,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,M,18,18,True,,8.0,5.0,1.0,,0.0,1.0,2.0,4.0,6.0,1.0,,,1.0,,,,,30.0,16.0,6.3,7.0,0.0019132,0,,,3.0,,,,,,2.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,
12421150,away,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,47,47,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,14.0,6.0,6.5,2.0,0.00018432,0,,,1.0,,,,,,2.0,1.0,,,,,,,,Adedire Mebude,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Raf Smekens,smekens-raf,R. Smekens,M,17,181,28,M,1177983,EUR,1075334400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421150,away,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
