match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_wasFouled,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_shotOffTarget,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded
10437981,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,False,18.0,15.0,2.0,2.0,6.0,6.0,9.0,12.0,,,,,61.0,31.0,6.6,9.0,0,17,4.0,2.0,9.0,5.0,1.0,2.0,,,,4.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10437981,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,14.0,12.0,,,4.0,5.0,9.0,10.0,3.0,,,,54.0,25.0,6.8,7.0,1,21,2.0,,9.0,1.0,1.0,1.0,,,,2.0,4.0,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,
10437981,home,Rio Ave,Sávio,savio,Sávio,D,175,141,M,866369,EUR,801532800,D,16,16,True,8.0,3.0,3.0,1.0,1.0,1.0,2.0,9.0,2.0,,,,29.0,20.0,6.5,10.0,0,16,,,1.0,1.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
10437981,home,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,188,56,M,804313,EUR,799632000,F,95,95,True,6.0,6.0,,,,,6.0,6.0,3.0,,,,29.0,16.0,7.2,1.0,2,,3.0,,6.0,3.0,,,1.0,1.0,1.0,,2.0,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,
10437981,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,True,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,14.0,5.0,6.3,2.0,0,3,1.0,1.0,3.0,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10437981,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,M,27,27,True,3.0,2.0,,,,,3.0,4.0,1.0,,,,14.0,9.0,6.5,3.0,1,27,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,
10437981,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,Magrão,,,,,,,,,,,,,,,,,,,,,,
10437981,home,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,172,22,M,1087301,EUR,983232000,M,11,11,True,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,Bruno,Ventura,,,,,,,,,,,,,,,,,,,,,
10437981,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437981,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ukra,,,,,,,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,189,80,M,862060,EUR,900892800,G,99,99,False,22.0,10.0,14.0,3.0,8.0,14.0,2.0,8.0,5.0,1.0,1.0,1.0,90.0,31.0,6.3,13.0,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10437981,away,Estoril Praia,Shaquil Delos,shaquil-delos,S. Delos,D,179,40,M,989888,EUR,929491200,D,22,22,False,30.0,21.0,5.0,,13.0,17.0,8.0,16.0,3.0,,,,83.0,56.0,6.8,17.0,1,17,,,3.0,7.0,,1.0,1.0,,,,,,,,1.0,4.0,1.0,4.0,2.0,3.0,,2.0,,,,,,,,,,,,,
10437981,away,Estoril Praia,Edson Mexer,edson-mexer,E. Mexer,D,188,625,M,581328,EUR,589680000,D,34,34,False,54.0,47.0,8.0,5.0,35.0,39.0,12.0,16.0,8.0,,,,90.0,67.0,6.7,10.0,1,23,2.0,2.0,5.0,6.0,,1.0,1.0,2.0,1.0,1.0,2.0,,Edson,Mexer,1.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0
10437981,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,186,247,M,869330,EUR,951955200,D,23,23,False,59.0,52.0,5.0,2.0,36.0,38.0,16.0,21.0,7.0,,,,90.0,74.0,6.8,8.0,2,,5.0,5.0,8.0,7.0,,,5.0,,3.0,,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10437981,away,Estoril Praia,Joãozinho,joaozinho,Joãozinho,D,185,30,M,156319,EUR,615340800,D,31,31,False,37.0,29.0,3.0,1.0,14.0,16.0,17.0,32.0,8.0,,,,90.0,72.0,6.9,19.0,0,31,1.0,2.0,2.0,4.0,,,4.0,,,,,,,,2.0,1.0,,,,11.0,2.0,,,3.0,True,,,,,,,,,,
10437981,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,170,372,M,548044,EUR,857865600,M,20,20,False,50.0,40.0,7.0,4.0,23.0,26.0,17.0,28.0,11.0,,,,90.0,70.0,7.1,18.0,0,12,1.0,1.0,6.0,10.0,1.0,1.0,,,2.0,1.0,1.0,,,,3.0,3.0,,5.0,4.0,4.0,,1.0,,,,,,,,,,,,,
10437981,away,Estoril Praia,João Gamboa,joao-gamboa,J. Gamboa,M,187,92,M,794318,EUR,841449600,M,5,5,False,20.0,13.0,3.0,1.0,7.0,9.0,6.0,11.0,2.0,,,,73.0,30.0,6.3,11.0,0,5,1.0,1.0,4.0,4.0,,1.0,1.0,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,176,1493,M,976410,EUR,992822400,M,21,21,False,17.0,13.0,4.0,3.0,5.0,5.0,11.0,17.0,1.0,,,,83.0,35.0,6.9,11.0,0,47,1.0,1.0,6.0,6.0,1.0,2.0,,,,2.0,1.0,,,,2.0,3.0,,1.0,,5.0,3.0,2.0,,3.0,,,,,,,,,,,
10437981,away,Estoril Praia,Francisco Geraldes,francisco-geraldes,F. Geraldes,M,175,224,M,314376,EUR,798163200,M,10,10,False,23.0,18.0,2.0,1.0,5.0,5.0,15.0,22.0,4.0,,,,73.0,47.0,7.1,13.0,6,8,1.0,,6.0,5.0,1.0,1.0,,,1.0,3.0,2.0,,,,4.0,2.0,1.0,,,4.0,2.0,1.0,,1.0,,3.0,,2.0,,,,,,,
10437981,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,184,265,M,997024,EUR,985651200,M,78,78,False,18.0,13.0,2.0,,5.0,6.0,8.0,14.0,8.0,,,,61.0,28.0,6.7,10.0,1,20,1.0,,4.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,
10437981,away,Estoril Praia,Cassiano,cassiano,Cassiano,F,184,251,M,157023,EUR,613958400,F,11,11,False,9.0,3.0,,,,3.0,3.0,6.0,,,,,90.0,25.0,7.0,6.0,2,90,8.0,1.0,12.0,10.0,,,1.0,,,,4.0,2.0,,,4.0,1.0,1.0,4.0,3.0,,,1.0,,,,1.0,,,,,,,,,
10437981,away,Estoril Praia,Mor Ndiaye,mor-ndiaye,M. Ndiaye,M,185,163,M,979225,EUR,974764800,M,25,25,True,5.0,4.0,,,1.0,2.0,3.0,3.0,1.0,,,,29.0,12.0,6.5,4.0,2,19,1.0,2.0,2.0,3.0,,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10437981,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,187,69,M,880129,EUR,794016000,F,50,50,True,5.0,2.0,1.0,1.0,,2.0,2.0,3.0,1.0,,,,17.0,10.0,7.0,3.0,1,,2.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
10437981,away,Estoril Praia,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,173,359,M,795295,EUR,844905600,F,28,28,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,17.0,6.0,6.7,,0,96,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
10437981,away,Estoril Praia,Tiago Santos,tiago-santos,T. Santos,D,175,1632,M,1087364,EUR,1027382400,D,62,62,True,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,17.0,7.0,6.3,2.0,0,22,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Rodrigo Martins,rodrigo-martins,R. Martins,F,177,39,M,945059,EUR,905817600,F,7,7,True,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,,,,17.0,8.0,6.5,1.0,0,7,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Pedro Silva,silva-pedro,P. Silva,G,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,187,192,M,1065442,EUR,978048000,D,3,3,True,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,179,304,M,1087321,EUR,1013558400,M,33,33,True,,,,,,,,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437981,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,170,2125,M,826210,EUR,927676800,M,27,27,True,,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
