match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_hitWoodwork,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_wonContest,player_sofascoreId,captain,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12448345,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,7,7,False,30.0,24.0,1.0,1.0,0.0,4.0,6.0,20.0,24.0,,2.0,,,,,67.0,43.0,7.5,0.332292,1,,,,4.0,4.0,,3.0,,1.0,3.0,,7.0,0.0254,,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,2.0,MalikTillman8,,,,,
12448345,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,2.0,,,,,23.0,19.0,7.0,0.0294887,2,,,,2.0,3.0,,2.0,1.0,1.0,1.0,,3.0,0.1128,0.0493,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,ismaelsaibari,,,,,
12448345,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,1.0,,,,,23.0,6.0,6.7,0.00210935,0,,,,1.0,3.0,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12448345,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,22.0,20.0,1.0,1.0,0.0,2.0,3.0,19.0,25.0,,1.0,,,,,23.0,34.0,7.1,0.0919191,1,,6.0,1.0,2.0,3.0,,2.0,,,,,9.0,0.0324,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,
12448345,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,3.0,7.0,,0.00633477,0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
12448345,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,3.0,5.0,,0.010631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,home,PSV Eindhoven,Michael Bresser,Michael Bresser,,michael-bresser,M. Bresser,D,33,187,97,M,1586632,EUR,1177372800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,39.0,9.0,34.0,4.0,0.0,5.0,8.0,4.0,31.0,2.0,19.0,5.0,9.0,,,90.0,60.0,8.3,0.00079336,0,1.03,,,,1.0,,,,,,,31.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,
12448345,away,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,False,15.0,12.0,2.0,2.0,0.0,8.0,10.0,4.0,6.0,4.0,3.0,,,,,90.0,44.0,6.7,0.0152114,0,,1.0,,6.0,8.0,3.0,2.0,,,1.0,3.0,10.0,,,,,1.0,1.0,,4.0,3.0,,,1.0,,1.0,,,,,,,,,,
12448345,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,16.0,10.0,4.0,,0.0,10.0,11.0,,5.0,6.0,2.0,,,,,59.0,29.0,6.0,5.301e-05,0,,,,4.0,,2.0,,,,2.0,,8.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,14.0,12.0,4.0,2.0,0.0,9.0,10.0,3.0,4.0,11.0,2.0,,,,,90.0,32.0,7.2,0.00049744,0,,,,1.0,3.0,,,,,2.0,1.0,2.0,,,,1.0,,,,2.0,2.0,,,,,1.0,,,,,,True,,,1.0,
12448345,away,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,14.0,9.0,4.0,1.0,0.0,6.0,6.0,3.0,8.0,5.0,1.0,,,,,90.0,27.0,6.8,0.00177366,0,,,,1.0,2.0,,,,,2.0,,5.0,,,1.0,1.0,,,,2.0,,,,,,2.0,,,,,c.verdonk,,,,,
12448345,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,20.0,13.0,2.0,,0.0,10.0,13.0,3.0,7.0,4.0,3.0,,,,,90.0,33.0,6.2,0.00058909,0,,,,7.0,2.0,2.0,1.0,,,3.0,1.0,10.0,,,,2.0,1.0,,,,,2.0,,2.0,,1.0,,,,,,,,,,
12448345,away,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,9.0,2.0,3.0,0.00746699,0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0
12448345,away,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,M,11,11,False,11.0,4.0,,,0.0,3.0,4.0,1.0,7.0,,5.0,,,,,60.0,27.0,6.5,0.00213012,1,,,,6.0,4.0,,8.0,1.0,,1.0,1.0,14.0,0.0733,0.1469,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,
12448345,away,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,7,7,False,12.0,11.0,,,0.0,7.0,7.0,4.0,5.0,1.0,1.0,,,,,60.0,20.0,6.4,0.00330904,0,,,,3.0,3.0,1.0,2.0,,,,2.0,4.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,M,5,5,False,10.0,6.0,4.0,1.0,0.0,4.0,7.0,3.0,11.0,1.0,2.0,,,,,76.0,31.0,6.7,0.0223513,0,,8.0,1.0,2.0,3.0,,,,,1.0,,12.0,,,,1.0,,,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,
12448345,away,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186,1469,M,831860,EUR,870998400,F,18,18,False,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,,13.0,3.0,6.5,7.985e-05,0,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
12448345,away,NEC Nijmegen,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,True,24.0,19.0,5.0,2.0,0.0,14.0,14.0,5.0,11.0,6.0,2.0,,,,,77.0,43.0,7.1,0.00622308,0,,1.0,,2.0,4.0,1.0,,,,2.0,,8.0,,,,1.0,,,,4.0,4.0,,,2.0,,1.0,,,,,,,,,,
12448345,away,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,,5.0,,,,,,31.0,8.0,6.8,3.7e-07,0,,,,5.0,2.0,1.0,,,,1.0,,,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,F,10,10,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,,,30.0,13.0,6.3,0.00117234,1,,,,3.0,,,1.0,,1.0,,,3.0,0.0419,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180,488,M,1394147,EUR,1096675200,M,25,25,True,13.0,6.0,1.0,,0.0,2.0,5.0,4.0,8.0,1.0,5.0,,,,,30.0,20.0,6.6,0.0129662,0,,,,1.0,3.0,,1.0,,,,1.0,9.0,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,
12448345,away,NEC Nijmegen,Lefteris Lyratzis,Lefteris,Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172,188,M,850774,EUR,951177600,D,19,19,True,4.0,2.0,,,0.0,,,2.0,4.0,3.0,,,,,,14.0,10.0,6.5,0.00080857,0,,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Argyrios Darelas,,,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448345,away,NEC Nijmegen,Kento Shiogai,,,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
