match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goalAssist,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_totalOffside
10438152,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,28.0,18.0,17.0,7.0,13.0,14.0,5.0,14.0,1.0,12.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,39.0,7.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,51.0,42.0,7.0,4.0,16.0,19.0,27.0,38.0,3.0,3.0,,,,,,,90.0,77.0,7.1,16.0,1,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,56.0,47.0,11.0,6.0,32.0,34.0,15.0,22.0,4.0,4.0,,1.0,,,,,90.0,70.0,7.6,9.0,0,,,,3.0,1.0,1.0,,,,,4.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Vítor Tormena,vitor-tormena,V. Tormena,D,3,192,192,M,892426,EUR,820713600,D,3,3,False,53.0,45.0,8.0,4.0,31.0,33.0,14.0,20.0,4.0,3.0,,1.0,,,,,90.0,62.0,7.2,9.0,0,,,,3.0,1.0,,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,D,6,6,False,55.0,46.0,10.0,8.0,17.0,22.0,29.0,35.0,6.0,8.0,,4.0,,,,,90.0,80.0,6.9,14.0,1,2.0,,4.0,,10.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10438152,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,M,27,27,False,28.0,24.0,2.0,2.0,7.0,7.0,17.0,22.0,4.0,3.0,,1.0,,,,,57.0,42.0,6.4,11.0,0,1.0,,,,4.0,,1.0,5.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,19,19,False,24.0,19.0,1.0,1.0,9.0,9.0,10.0,16.0,6.0,6.0,,4.0,,,,,45.0,37.0,6.6,8.0,1,1.0,,,1.0,7.0,3.0,2.0,,,,1.0,3.0,1.0,,3.0,2.0,,,,1.0,,,,,,,,,,
10438152,home,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,59.0,46.0,9.0,5.0,23.0,26.0,23.0,33.0,7.0,9.0,,3.0,,,,,90.0,71.0,6.8,14.0,0,,,,1.0,8.0,3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,5.0,,,,,1.0,,,,,,,,,
10438152,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,30.0,27.0,2.0,1.0,9.0,10.0,18.0,24.0,,4.0,,,,,,,71.0,43.0,6.8,10.0,0,4.0,,,,2.0,1.0,,1.0,,,,,,,,,2.0,,,,1.0,True,1.0,,,,,,,
10438152,home,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,15.0,12.0,1.0,1.0,4.0,4.0,8.0,11.0,14.0,3.0,,1.0,,,,,84.0,37.0,7.8,12.0,1,,,3.0,5.0,10.0,2.0,1.0,8.0,6.0,,,,2.0,,,2.0,5.0,,,,,,,simbnz,1.0,1.0,,,,
10438152,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,15.0,12.0,,,2.0,3.0,10.0,13.0,2.0,2.0,,1.0,,,,,57.0,26.0,7.1,9.0,1,1.0,,1.0,,4.0,,2.0,2.0,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,
10438152,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,True,35.0,33.0,1.0,1.0,17.0,17.0,16.0,19.0,4.0,5.0,,3.0,,,,,45.0,43.0,6.8,4.0,0,1.0,,,,5.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,F,45,45,True,23.0,18.0,1.0,1.0,8.0,8.0,11.0,16.0,1.0,3.0,,1.0,,,,,33.0,30.0,6.9,9.0,1,1.0,1.0,,,5.0,2.0,,2.0,,,,,,,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,,
10438152,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,20.0,18.0,,,6.0,6.0,12.0,14.0,2.0,,,1.0,,,,,33.0,26.0,6.6,4.0,0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10438152,home,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,19.0,16.0,1.0,,10.0,12.0,6.0,7.0,3.0,4.0,,1.0,,,,,19.0,25.0,6.7,3.0,1,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,
10438152,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,1.0,,,,,,,1.0,1.0,,,,,,,,13.0,4.0,6.3,4.0,0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,2.0,Álvaro Djaló,,,,,,,,,,,,
10438152,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438152,home,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438152,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,29.0,22.0,15.0,8.0,20.0,23.0,2.0,6.0,,7.0,,,2.0,2.0,,,90.0,40.0,6.7,7.0,0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,
10438152,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,False,42.0,30.0,9.0,5.0,20.0,26.0,10.0,18.0,7.0,6.0,,3.0,,,,,90.0,73.0,6.4,20.0,0,2.0,,2.0,3.0,8.0,1.0,,4.0,1.0,,4.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
10438152,away,FC Arouca,João Basso,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,61.0,58.0,7.0,6.0,40.0,41.0,18.0,21.0,10.0,9.0,,5.0,,,,,90.0,81.0,7.1,6.0,1,1.0,,2.0,2.0,6.0,1.0,,4.0,2.0,1.0,3.0,2.0,1.0,,3.0,1.0,,,,,,True,,,,,,,,
10438152,away,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,57.0,53.0,10.0,6.0,44.0,46.0,9.0,11.0,3.0,5.0,,1.0,,,,,90.0,68.0,6.7,5.0,0,,,1.0,1.0,2.0,,,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
