match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_punches,stat_bigChanceCreated,stat_penaltyWon
11453078,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,18.0,15.0,4.0,1.0,14.0,14.0,1.0,4.0,4.0,1.0,1.0,90.0,21.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453078,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,False,36.0,28.0,2.0,2.0,17.0,18.0,14.0,23.0,6.0,,,90.0,56.0,6.5,11.0,2,Fahad Al Abdulrazzaq,5.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11453078,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,68.0,56.0,6.0,2.0,37.0,41.0,20.0,28.0,5.0,,,90.0,76.0,6.6,12.0,0,,1.0,1.0,,3.0,1.0,4.0,1.0,,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453078,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,4,4,False,70.0,62.0,10.0,5.0,38.0,40.0,24.0,30.0,2.0,,,90.0,89.0,7.6,8.0,3,,,,4.0,2.0,4.0,4.0,,1.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
11453078,home,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,False,37.0,32.0,2.0,1.0,14.0,16.0,18.0,22.0,9.0,,,90.0,63.0,7.1,11.0,1,Muath Muath,1.0,,1.0,3.0,5.0,11.0,2.0,,1.0,2.0,2.0,2.0,,,,5.0,1.0,,,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
11453078,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,45.0,40.0,3.0,2.0,19.0,19.0,21.0,27.0,5.0,,,90.0,65.0,7.1,9.0,2,,1.0,,2.0,,7.0,7.0,,2.0,3.0,3.0,2.0,1.0,,4.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11453078,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,77.0,66.0,7.0,5.0,31.0,34.0,35.0,43.0,8.0,,,90.0,91.0,7.1,12.0,0,,,,1.0,2.0,4.0,10.0,3.0,,2.0,5.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,1.0,,True,,,,,,,,,,
11453078,home,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,63.0,47.0,9.0,2.0,15.0,19.0,35.0,54.0,10.0,,,90.0,96.0,7.7,32.0,3,,10.0,3.0,1.0,1.0,8.0,10.0,1.0,,,2.0,2.0,3.0,,2.0,3.0,3.0,3.0,,,1.0,,2.0,6.0,4.0,,,1.0,,,,,,,,,
11453078,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,88,88,False,11.0,9.0,,,1.0,1.0,8.0,11.0,3.0,,,62.0,21.0,6.0,8.0,1,,1.0,,,,4.0,1.0,,,,,,3.0,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11453078,home,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,30,30,False,15.0,11.0,,,3.0,3.0,8.0,12.0,2.0,,,90.0,33.0,8.3,6.0,6,,,,,4.0,2.0,9.0,,,1.0,4.0,2.0,1.0,,1.0,1.0,,3.0,3.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,
