match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,stat_errorLeadToAShot,stat_totalOffside
11352408,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,18.0,13.0,9.0,4.0,12.0,13.0,1.0,5.0,2.0,1.0,1.0,1.0,86.0,22.0,6.8,5.0,0.00012149,0,0.1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352408,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,74.0,56.0,9.0,3.0,16.0,20.0,42.0,63.0,8.0,,,,90.0,113.0,8.7,27.0,0.803038,2,,1.0,9.0,2.0,6.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,0.1072,6.0,,,,,,,,,,,,,
11352408,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,False,53.0,48.0,4.0,1.0,28.0,29.0,20.0,24.0,7.0,,,,90.0,60.0,7.2,5.0,0.0233694,1,,,,,2.0,9.0,,,,,,1.0,,2.0,,1.0,1.0,,1.0,0.2243,,True,1.0,8.0,1.0,,,,,,,,,
11352408,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,61.0,51.0,11.0,6.0,25.0,26.0,26.0,35.0,3.0,,,,90.0,73.0,7.8,11.0,0.228454,4,,,,,3.0,5.0,,1.0,1.0,1.0,,3.0,,2.0,1.0,,,1.0,1.0,0.1853,,,1.0,3.0,,1.0,1.0,,,,,,,
11352408,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,46.0,39.0,4.0,2.0,17.0,21.0,23.0,27.0,9.0,,,,90.0,63.0,7.5,11.0,0.075717,0,,,2.0,1.0,2.0,6.0,,2.0,3.0,3.0,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,
11352408,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,False,39.0,35.0,,,10.0,11.0,25.0,29.0,7.0,,,,90.0,51.0,7.0,6.0,0.0445809,1,,,1.0,,3.0,4.0,1.0,1.0,,,,,,,2.0,3.0,3.0,,,0.2456,,,1.0,1.0,1.0,1.0,,,,,,,,
11352408,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,63.0,56.0,6.0,5.0,21.0,21.0,35.0,43.0,8.0,,,,90.0,86.0,8.0,11.0,0.157778,2,,,1.0,,4.0,7.0,,1.0,1.0,1.0,,1.0,,1.0,,4.0,2.0,1.0,2.0,0.1019,3.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,
11352408,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,57.0,49.0,1.0,1.0,11.0,12.0,38.0,45.0,10.0,,,,90.0,84.0,8.4,14.0,0.218129,1,,,,,5.0,15.0,1.0,,3.0,2.0,,,,1.0,3.0,3.0,3.0,5.0,,0.0799,3.0,,3.0,5.0,,,2.0,4.0,1.0,0.0199,,,,
11352408,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,37.0,29.0,,,9.0,9.0,20.0,29.0,3.0,,,,90.0,53.0,7.4,13.0,0.0603415,5,,,1.0,,4.0,2.0,,2.0,2.0,,1.0,3.0,,1.0,,2.0,2.0,,,0.4708,1.0,,,,,1.0,,,1.0,0.4678,,,,
11352408,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,39.0,33.0,,,6.0,7.0,27.0,32.0,3.0,,,,90.0,50.0,6.9,10.0,0.742371,3,,,,,4.0,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,0.3436,1.0,,2.0,,1.0,2.0,,2.0,,,,,,
