match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_wonTackle,stat_fouls,player_firstName,player_lastName,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches
11452959,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,F,29,29,False,24.0,22.0,,,0.0,2.0,2.0,25.0,1.0,,,,,64.0,39.0,7.2,11.0,2,20.0,3.0,1.0,5.0,2.0,,1.0,,1.0,3.0,,,,,,1.0,2.0,Ahmed Bahusayn,,,2.0,1.0,,,2.0,1.0,,,,,,,
11452959,home,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,7,7,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,,,,,,26.0,9.0,6.5,,0,5.0,,1.0,1.0,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,,,,,,9.0,9.0,6.7,,1,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,9,9,True,8.0,5.0,,,0.0,1.0,1.0,7.0,,,,,,12.0,11.0,6.5,4.0,0,4.0,,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,True,6.0,4.0,2.0,,0.0,3.0,4.0,2.0,,,,,,12.0,7.0,6.6,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11452959,home,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Saad Yaslam Balobaid,,,,,,,,,,,,,,,
11452959,home,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169.0,8,M,1047945,EUR,966556800,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nawaf Al-Rashwodi,,,,,,,,,,,,,,,
11452959,away,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,44453,EUR,508291200,G,16,16,False,28.0,12.0,23.0,8.0,0.0,8.0,10.0,18.0,8.0,,5.0,,,90.0,41.0,7.3,16.0,0,4.0,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,2.0,3.0
11452959,away,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,160891,EUR,688780800,D,17,17,False,23.0,13.0,3.0,,0.0,9.0,13.0,12.0,5.0,,,,,90.0,40.0,6.8,15.0,0,5.0,2.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,
11452959,away,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,29,192.0,73,M,581620,EUR,732585600,D,18,18,False,19.0,13.0,6.0,3.0,0.0,7.0,9.0,10.0,2.0,,,,,90.0,29.0,7.0,6.0,1,6.0,,,,2.0,,,4.0,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
11452959,away,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,328851,EUR,712195200,D,21,21,False,27.0,22.0,7.0,4.0,0.0,18.0,22.0,5.0,5.0,,,,,90.0,40.0,6.7,8.0,0,4.0,,1.0,4.0,5.0,,1.0,2.0,3.0,1.0,2.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
11452959,away,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200,D,3,3,False,24.0,20.0,4.0,2.0,0.0,16.0,17.0,7.0,5.0,,,,,90.0,41.0,6.7,8.0,0,4.0,,1.0,5.0,6.0,1.0,2.0,,1.0,1.0,1.0,,4.0,,6.0,,1.0,Mohammed,Naji,,,,,,,,,,,,,,
11452959,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,63273,EUR,643420800,M,8,8,False,40.0,39.0,4.0,4.0,0.0,30.0,31.0,10.0,7.0,,,,,90.0,47.0,6.8,2.0,1,9.0,1.0,1.0,4.0,4.0,3.0,,1.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
11452959,away,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200,M,5,5,False,39.0,36.0,6.0,4.0,0.0,22.0,23.0,17.0,7.0,,,,,90.0,51.0,7.2,4.0,1,14.0,1.0,,1.0,5.0,1.0,,1.0,1.0,,3.0,,,,,1.0,,Grzegorz,Krychowiak,,1.0,1.0,1.0,,,,1.0,,,,,,
11452959,away,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,M,14,14,False,19.0,12.0,5.0,2.0,0.0,6.0,9.0,10.0,4.0,,,,,87.0,35.0,6.8,10.0,2,6.0,,1.0,4.0,5.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,
11452959,away,Abha,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,10,10,False,33.0,25.0,6.0,2.0,0.0,15.0,17.0,24.0,4.0,,,,,89.0,51.0,6.8,18.0,2,13.0,8.0,2.0,5.0,2.0,,,,,3.0,1.0,,1.0,1.0,,,1.0,Saad,Bguir,True,2.0,,,3.0,,5.0,1.0,,,,,,
11452959,away,Abha,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,M,11,11,False,26.0,21.0,3.0,2.0,0.0,10.0,12.0,14.0,1.0,,,,,81.0,36.0,6.8,8.0,1,11.0,,,4.0,4.0,1.0,1.0,,2.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,1.0,,,,,,,,
11452959,away,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000,F,71,71,False,16.0,8.0,3.0,1.0,0.0,3.0,5.0,11.0,3.0,,,,,90.0,45.0,7.2,16.0,5,5.0,,9.0,15.0,10.0,,4.0,1.0,2.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
11452959,away,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,0.0,,,,,,,,,9.0,4.0,6.0,2.0,0,,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
11452959,away,Abha,Omar Al-Ruwaili,omar-al-ruwaili,O. Al-Ruwaili,F,,179.0,6,M,868543,EUR,835056000,F,90,90,True,1.0,,,,0.0,,,1.0,1.0,,,,,17.0,7.0,6.7,4.0,0,,,1.0,2.0,3.0,,,,3.0,2.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,
11452959,away,Abha,Ahmad Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176.0,1,M,818761,EUR,725932800,D,6,6,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,9.0,5.0,6.5,,0,1.0,,,1.0,,,,,,,,,,,2.0,,1.0,Ahmad,Al Hbeab,,,,,,,,,,,,,,
11452959,away,Abha,Abdullah Al Shammari,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,away,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,21,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulrahman Al Bouq,,,,,,,,,,,,,,,
11452959,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,away,Abha,Mohammed Said Al-Qahtani,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,,176.0,8,M,1177090,EUR,1016323200,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,away,Abha,Hassan Al Qaid,hassan-al-qaid,H. A. Qaid,M,14,,3,M,871532,EUR,631152000,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452959,away,Abha,Sulaiman Asiri,sulaiman-asiri,S. Asiri,F,,,1,M,1168790,EUR,984182400,F,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Sulaiman Asiri,,,,,,,,,,,,,,,
