match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget
14035899,home,RAAL La Louvière,Marcos Hernán Peano,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,True,28.0,16.0,22.0,10.0,0.0,9.0,11.0,7.0,17.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,90.0,40.0,7.8,12.0,0.00629481,0.4201,0,0.2654,0.12,0.02,0.74,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
14035899,home,RAAL La Louvière,Wagane Faye,wagane-faye,W. Faye,D,4,180,71,M,957913,EUR,753753600,D,4,4,False,,47.0,32.0,11.0,4.0,0.0,23.0,26.0,9.0,21.0,9.0,5.0,2.0,,,,,,,,,90.0,60.0,7.2,20.0,0.00617294,,0,,0.01,0.03,0.23,,,,4.0,4.0,9.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14035899,home,RAAL La Louvière,Yllan Okou,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,,26.0,24.0,5.0,3.0,0.0,16.0,16.0,8.0,10.0,2.0,10.0,1.0,,1.0,1.0,,,,,,90.0,43.0,7.2,6.0,0.00637643,,1,,0.14,0.07,0.4,,Yllan Okou,,,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,0.0964,1.0,-0.13,,,,,,,,,,
14035899,home,RAAL La Louvière,Djibril Lamego,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,,22.0,18.0,3.0,1.0,0.0,7.0,7.0,11.0,15.0,,,,,,,,,,,,90.0,33.0,6.7,5.0,0.0247846,,0,,0.22,0.02,0.19,,Djibril Lamego,,1.0,2.0,,2.0,1.0,,,,,,,,1.0,,1.0,6.0,,,,,,,,
14035899,home,RAAL La Louvière,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177,233,M,957895,EUR,906076800,M,15,15,False,,21.0,16.0,3.0,1.0,0.0,8.0,8.0,8.0,13.0,2.0,1.0,5.0,,2.0,1.0,,,,,,90.0,32.0,6.6,8.0,0.0088617,,0,,-0.09,0.1,0.19,,,,3.0,,,3.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,
14035899,home,RAAL La Louvière,Jordi Liongola,jordi-liongola,J. Liongola,D,11,182,155,M,1009413,EUR,958521600,M,11,11,False,,22.0,13.0,3.0,1.0,0.0,3.0,4.0,10.0,18.0,3.0,3.0,2.0,,1.0,1.0,,,,,,90.0,48.0,6.2,17.0,0.0507773,,0,,0.03,0.13,0.15,,,,3.0,5.0,1.0,10.0,,,2.0,1.0,,,,,1.0,,1.0,1.0,4.0,1.0,1.0,,,,,
14035899,home,RAAL La Louvière,Owen Maes,owen-maes,O. Maes,M,98,173,28,M,1165701,EUR,906595200,M,98,98,False,,19.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,15.0,4.0,,5.0,,1.0,1.0,,,,,,90.0,51.0,7.7,24.0,0.502798,,2,,0.77,0.34,-0.07,,Owen Maes,,18.0,1.0,,6.0,3.0,2.0,1.0,1.0,,1.0,,0.1105,2.0,-0.11,4.0,,2.0,1.0,1.0,2.0,1.0,,,
14035899,home,RAAL La Louvière,Joël Ito,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,M,23,23,False,,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,5.0,1.0,2.0,,5.0,1.0,,,,,,82.0,30.0,7.9,11.0,0.373934,,0,,0.37,-0.52,0.27,,Joël Ito,,,1.0,,5.0,8.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,2.0,,,,
14035899,home,RAAL La Louvière,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,,18.0,14.0,4.0,2.0,0.0,5.0,8.0,9.0,10.0,1.0,2.0,4.0,,1.0,1.0,,,,,,90.0,41.0,6.6,16.0,0.0248359,,1,,0.24,0.18,0.16,,,,2.0,,,5.0,4.0,,,2.0,,,,0.0612,,-0.18,,,3.0,,,,,1.0,1.0,0.5033
14035899,home,RAAL La Louvière,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,14,14,False,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,,,,,,,,,60.0,20.0,7.0,5.0,0.143262,,2,,0.16,0.34,0.0,,,,,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,,0.3531,,-0.28,,,2.0,2.0,,1.0,,2.0,,0.2929
