match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,captain,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,player_sofascoreId,stat_clearanceOffLine
10433878,home,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,31,185,415,M,187023,EUR,793065600,G,13,13,False,30.0,22.0,11.0,3.0,21.0,21.0,1.0,9.0,12.0,1.0,1.0,3.0,5.0,90.0,47.0,7.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433878,home,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,40.0,25.0,3.0,1.0,11.0,13.0,14.0,27.0,3.0,2.0,,,,90.0,65.0,6.8,22.0,1,2.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433878,home,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,67.0,62.0,13.0,9.0,49.0,50.0,13.0,17.0,6.0,,,,,90.0,76.0,6.9,6.0,0,,4.0,3.0,,,,2.0,,3.0,3.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10433878,home,Alanyaspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,800344,EUR,820368000,D,23,23,False,75.0,71.0,2.0,2.0,61.0,62.0,10.0,13.0,10.0,,,,,88.0,83.0,7.0,4.0,0,2.0,2.0,4.0,,,,1.0,2.0,1.0,,1.0,,Joher,Khadim Rassoul,2.0,,3.0,1.0,,,,,,,,,,,,,,
10433878,home,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,D,88,88,False,45.0,34.0,6.0,2.0,16.0,20.0,19.0,30.0,6.0,2.0,,,,90.0,73.0,6.7,20.0,0,1.0,2.0,4.0,,,,,,2.0,2.0,1.0,,Yusuf Ozdemir,,1.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,
10433878,home,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180,284,M,361342,EUR,852336000,M,97,97,False,29.0,20.0,3.0,2.0,8.0,10.0,12.0,20.0,4.0,,,,,69.0,39.0,7.5,11.0,1,,2.0,5.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,
10433878,home,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,False,44.0,40.0,2.0,1.0,23.0,25.0,17.0,20.0,9.0,1.0,,,,90.0,57.0,6.5,9.0,1,3.0,1.0,4.0,,,,2.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,
10433878,home,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,11,11,False,32.0,29.0,2.0,1.0,18.0,19.0,11.0,15.0,1.0,2.0,,,,69.0,42.0,6.3,10.0,1,,3.0,,,1.0,,,,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,
10433878,home,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,F,7,7,False,39.0,34.0,2.0,,10.0,10.0,27.0,34.0,6.0,,,,,77.0,67.0,6.8,14.0,0,1.0,9.0,10.0,,9.0,,,1.0,3.0,1.0,3.0,1.0,,,1.0,1.0,,,5.0,3.0,,1.0,,,,True,3.0,,,,,
10433878,home,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1938,M,1143587,EUR,731289600,F,93,93,False,32.0,26.0,4.0,4.0,11.0,13.0,15.0,19.0,2.0,,,,,90.0,42.0,6.7,9.0,3,1.0,9.0,2.0,4.0,,,,,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,2.0,1.0,1.0,,,1.0,,,,
