match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_saves
11452978,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,F,29,29,False,40.0,32.0,2.0,1.0,10.0,10.0,22.0,31.0,,5.0,,,,74.0,50.0,6.7,14.0,1,1.0,2.0,,9.0,1.0,3.0,2.0,,,,,3.0,2.0,,,,,,,,,,1.0,Ahmed Bahusayn,,,,1.0,,1.0,
11452978,home,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,9,9,True,9.0,7.0,,,6.0,6.0,1.0,3.0,,3.0,,,,16.0,16.0,6.3,5.0,0,,,,1.0,2.0,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
11452978,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,,,,14.0,6.0,6.3,1.0,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11452978,home,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,True,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,,,14.0,8.0,6.6,2.0,1,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,Saad Yaslam Balobaid,,,,,,,
11452978,home,Al-Taawoun,Ahmed Ashraf,ahmed-ashraf,A. Ashraf,M,15,176.0,22,M,924339,EUR,757296000,M,17,17,True,1.0,1.0,,,,,1.0,1.0,,,,,,15.0,3.0,6.4,,1,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11452978,home,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452978,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452978,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,
11452978,home,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169.0,8,M,1047945,EUR,966556800,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Nawaf Al-Rashwodi,,,,,,,
11452978,home,Al-Taawoun,Rayan Saud Al Johani,rayan-saud-al-johani,R. S. A. Johani,M,66,,2,M,1168776,EUR,987724800,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Rayan Saud Al Johani,,,,,,,
11452978,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,False,20.0,13.0,7.0,2.0,13.0,18.0,,2.0,1.0,6.0,,,,90.0,28.0,5.6,7.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
11452978,away,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,40.0,27.0,3.0,1.0,14.0,22.0,13.0,26.0,1.0,3.0,,,,90.0,70.0,6.6,27.0,0,8.0,1.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,
11452978,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,44.0,37.0,5.0,1.0,25.0,27.0,12.0,17.0,3.0,4.0,,,,90.0,53.0,6.4,7.0,1,,1.0,1.0,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,True,1.0,,,
11452978,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,50.0,42.0,8.0,4.0,37.0,41.0,5.0,9.0,3.0,12.0,,,,90.0,66.0,6.6,9.0,1,,1.0,,1.0,4.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,,,1.0,,,,,,,,
11452978,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,22.0,17.0,3.0,2.0,12.0,14.0,5.0,10.0,2.0,4.0,,,,45.0,40.0,6.4,13.0,0,2.0,,,1.0,3.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,2.0,Hawsawi Islam Ahmed,,,,,,,
11452978,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,25.0,16.0,7.0,5.0,5.0,6.0,11.0,19.0,,2.0,,,,90.0,36.0,6.4,15.0,0,,3.0,2.0,7.0,5.0,1.0,,3.0,2.0,,,5.0,2.0,,,,,,,,,,1.0,,,,,,,,
11452978,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,False,42.0,36.0,4.0,3.0,25.0,27.0,11.0,15.0,,14.0,,,,66.0,47.0,6.5,7.0,0,,,1.0,5.0,2.0,3.0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,
11452978,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,57.0,52.0,8.0,7.0,29.0,33.0,23.0,33.0,2.0,5.0,,,,90.0,72.0,7.0,14.0,2,9.0,,,5.0,2.0,4.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,
11452978,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,F,24,24,False,19.0,14.0,,,6.0,6.0,8.0,13.0,1.0,1.0,,,,66.0,35.0,6.9,11.0,1,,1.0,,6.0,6.0,1.0,2.0,4.0,4.0,,,4.0,2.0,,,,1.0,1.0,,,,,1.0,Abdulaziz Noor,,,,1.0,,,
11452978,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,19.0,15.0,1.0,,8.0,8.0,7.0,11.0,,4.0,,,,90.0,30.0,6.4,7.0,1,,3.0,,7.0,3.0,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,1.0,
11452978,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,False,12.0,9.0,,,3.0,4.0,6.0,8.0,,2.0,,,,45.0,19.0,6.8,5.0,0,,,,2.0,4.0,,1.0,2.0,1.0,,1.0,,,,,,,2.0,2.0,,,,1.0,Hazzaa Ahmed Al-Ghamdi,,,,,,,
11452978,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,True,14.0,11.0,1.0,,6.0,8.0,5.0,7.0,,4.0,,,,45.0,27.0,6.8,6.0,0,1.0,,1.0,1.0,4.0,,1.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,,
11452978,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,True,22.0,20.0,1.0,1.0,12.0,12.0,8.0,10.0,1.0,3.0,,,,45.0,24.0,6.7,2.0,0,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11452978,away,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,920524,EUR,875059200,F,20,20,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,,,24.0,7.0,6.4,3.0,0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11452978,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,1.0,1.0,,,,,1.0,1.0,,,,,,24.0,6.0,6.4,2.0,0,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,
11452978,away,Al Wehda,Ayman Al-Hussaini,ayman-al-hussaini,A. Al-Hussaini,G,12,180.0,1,M,872206,EUR,835747200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ayman,Al-Hussaini,,,,,,
11452978,away,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452978,away,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,,170.0,7,M,979394,EUR,934243200,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452978,away,Al Wehda,Sattam Al Tumbukti,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,1472755,EUR,999561600,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Sattam Al Tumbukti,,,,,,,
11452978,away,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
