match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_totalOffside
11352612,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,True,36.0,19.0,27.0,10.0,14.0,20.0,5.0,16.0,1.0,1.0,1.0,13.0,1.0,2.0,2.0,1.0,90.0,48.0,6.4,17.0,0.00186385,0,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,,28.0,23.0,5.0,2.0,9.0,10.0,14.0,20.0,2.0,3.0,,1.0,,,,,90.0,44.0,6.9,12.0,0.00851261,0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,,42.0,27.0,9.0,,26.0,35.0,1.0,7.0,4.0,6.0,10.0,4.0,,,,,90.0,55.0,6.6,15.0,0.00034286,0,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,,39.0,30.0,6.0,1.0,22.0,27.0,8.0,12.0,6.0,9.0,8.0,1.0,,,,,90.0,55.0,7.0,10.0,0.0633092,0,,,1.0,,5.0,8.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,,23.0,17.0,4.0,,10.0,14.0,7.0,10.0,,2.0,1.0,5.0,,,,,63.0,37.0,6.4,11.0,0.00260211,0,,1.0,1.0,2.0,1.0,4.0,,,,2.0,Milos,Kerkez,1.0,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,18,18,False,,47.0,39.0,7.0,4.0,19.0,22.0,20.0,26.0,2.0,9.0,2.0,6.0,,,,,90.0,71.0,7.6,12.0,0.0116618,0,,1.0,3.0,2.0,2.0,3.0,4.0,3.0,,,,,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,
11352612,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,,42.0,28.0,3.0,1.0,7.0,13.0,24.0,39.0,,2.0,1.0,7.0,,,,,90.0,65.0,6.8,25.0,0.193062,3,,10.0,,,1.0,7.0,1.0,1.0,,1.0,,,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,0.1761,,,,,,,,,,
11352612,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,,25.0,18.0,2.0,1.0,4.0,5.0,15.0,23.0,,2.0,1.0,3.0,,,,,90.0,54.0,6.3,24.0,0.0236487,3,,3.0,8.0,,6.0,14.0,,,,1.0,,,1.0,,8.0,2.0,,1.0,1.0,1.0,1.0,0.2528,1.0,1.0,0.2367,,,,,,,
11352612,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,,12.0,10.0,,,1.0,1.0,10.0,12.0,,1.0,,5.0,,,,,73.0,23.0,6.5,5.0,0.132003,2,,1.0,1.0,,2.0,9.0,1.0,,,4.0,,,,1.0,2.0,,,1.0,1.0,,1.0,0.1801,1.0,,0.1337,,,,,,,
11352612,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,,27.0,20.0,3.0,3.0,3.0,4.0,17.0,27.0,,4.0,,4.0,,,,,74.0,45.0,7.1,14.0,0.232203,2,,4.0,,1.0,,6.0,2.0,2.0,,1.0,,,1.0,2.0,3.0,1.0,,,,1.0,,0.1001,1.0,,0.1598,,,,,,,
11352612,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,11.0,8.0,,,3.0,3.0,5.0,8.0,3.0,8.0,2.0,3.0,,,,,85.0,29.0,7.2,10.0,0.0293478,1,,,3.0,3.0,4.0,13.0,1.0,,,2.0,,,1.0,3.0,4.0,1.0,,1.0,,,,0.6218,1.0,,0.8131,1.0,,,,,,
11352612,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,True,,10.0,8.0,5.0,4.0,2.0,3.0,7.0,8.0,,,1.0,1.0,,,,,27.0,14.0,7.1,3.0,0.395997,0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,
11352612,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,,8.0,6.0,,,2.0,2.0,4.0,8.0,2.0,2.0,1.0,1.0,,,,,17.0,12.0,6.5,5.0,0.00173269,0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,,5.0,3.0,,,2.0,4.0,1.0,2.0,,3.0,2.0,,,,,,16.0,12.0,6.6,4.0,0.00292113,0,,1.0,,1.0,1.0,3.0,1.0,1.0,,,Dango Ouattara,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,1.0,,,,,13.0,6.0,6.3,2.0,0.00362736,0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,,913942,EUR,900374400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352612,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Alex Scott,,,,,,,,,,,,,,,,,,,,,
11352612,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,,46.0,26.0,36.0,17.0,12.0,14.0,14.0,32.0,,,3.0,9.0,,2.0,3.0,1.0,90.0,54.0,7.1,20.0,0.0213653,0,-0.6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,
11352612,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,True,25.0,14.0,5.0,,4.0,9.0,10.0,17.0,,8.0,1.0,2.0,1.0,,,,90.0,56.0,6.3,14.0,0.0231603,0,,1.0,,3.0,,2.0,3.0,3.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,
11352612,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,,39.0,34.0,6.0,3.0,21.0,22.0,13.0,19.0,1.0,6.0,7.0,4.0,,,,,90.0,56.0,7.2,7.0,0.501119,0,,2.0,,,3.0,6.0,3.0,3.0,1.0,2.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,
