match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12448295,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,True,35.0,27.0,16.0,8.0,0.0,22.0,22.0,5.0,13.0,1.0,15.0,4.0,2.0,4.0,90.0,51.0,7.6,8.0,0.00505484,0,0.6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175,53,M,825836,EUR,925862400,D,2,2,False,,27.0,21.0,4.0,1.0,0.0,13.0,13.0,9.0,19.0,4.0,3.0,,,,90.0,51.0,7.2,12.0,0.0508713,0,,,,5.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,3,3,False,,38.0,29.0,9.0,2.0,0.0,23.0,25.0,6.0,13.0,4.0,1.0,,,,90.0,49.0,6.8,9.0,0.00204874,0,,Rick Meijssen,,,,1.0,2.0,1.0,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,,50.0,43.0,8.0,3.0,0.0,36.0,38.0,7.0,13.0,4.0,5.0,,,,90.0,64.0,6.9,9.0,0.0084398,0,,,,1.0,,2.0,6.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,,24.0,14.0,5.0,1.0,0.0,10.0,14.0,4.0,12.0,3.0,3.0,,,,90.0,37.0,6.5,12.0,0.00370297,0,,,,2.0,,2.0,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,6,6,False,,32.0,27.0,6.0,3.0,0.0,13.0,16.0,16.0,23.0,3.0,2.0,,,,89.0,57.0,7.5,11.0,0.13645,0,,,,7.0,2.0,4.0,8.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,8,8,False,,12.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,5.0,2.0,2.0,,,,65.0,20.0,6.6,2.0,0.0347371,0,,,,,,4.0,,,,,1.0,,,,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
12448295,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,M,7,7,False,,14.0,11.0,,,0.0,5.0,5.0,6.0,12.0,,4.0,,,,82.0,33.0,7.1,14.0,0.00465072,3,,Camiel Neghli,,3.0,,6.0,2.0,3.0,2.0,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,,,3.0,1.0,0.138,0.9954,,,,,,,,
12448295,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,,18.0,13.0,1.0,,0.0,3.0,4.0,10.0,14.0,4.0,2.0,,,,81.0,37.0,7.3,8.0,0.056331,3,,,,,,3.0,2.0,,,,,1.0,1.0,,,1.0,1.0,2.0,,3.0,,1.0,1.0,,0.1693,0.0182,1.0,1.0,1.0,,,,,
12448295,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,11,11,False,,24.0,18.0,4.0,1.0,0.0,7.0,9.0,11.0,18.0,2.0,5.0,,,,89.0,50.0,6.5,19.0,0.0474985,2,,Mohamed Nassoh,,3.0,,10.0,4.0,1.0,8.0,2.0,,2.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,0.1329,0.0943,,1.0,,1.0,,,,
