match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_aerialLost,stat_totalClearance,stat_wasFouled,stat_totalOffside,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11352611,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,36.0,25.0,13.0,2.0,0.0,25.0,27.0,9.0,7.0,4.0,5.0,90.0,47.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,37.0,30.0,2.0,1.0,0.0,18.0,22.0,16.0,11.0,,,90.0,58.0,6.8,11.0,0,12.0,1.0,3.0,10.0,1.0,5.0,4.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,66.0,62.0,4.0,3.0,0.0,42.0,44.0,22.0,10.0,,,90.0,70.0,6.6,4.0,1,20.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,61.0,58.0,5.0,4.0,1.0,40.0,40.0,21.0,5.0,,,85.0,65.0,6.5,4.0,0,18.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Sergio Reguilón,,,sergio-reguilon,S. Reguilón,D,,178,5856,M,sergio_regui,858195,EUR,850694400,D,15,15,False,33.0,29.0,1.0,,0.0,15.0,16.0,22.0,6.0,,,85.0,58.0,6.6,12.0,0,14.0,5.0,4.0,7.0,,4.0,2.0,,2.0,,,2.0,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
11352611,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,17.0,15.0,1.0,1.0,0.0,5.0,5.0,12.0,1.0,,,85.0,22.0,6.5,3.0,0,10.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,45.0,36.0,8.0,4.0,0.0,17.0,18.0,27.0,4.0,,,64.0,56.0,6.7,12.0,0,19.0,,3.0,3.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,
11352611,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,55.0,49.0,2.0,,0.0,23.0,23.0,37.0,4.0,,,90.0,66.0,6.8,11.0,0,27.0,5.0,2.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
11352611,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,78.0,63.0,13.0,7.0,0.0,22.0,24.0,60.0,4.0,,,90.0,98.0,6.8,25.0,2,42.0,6.0,5.0,3.0,1.0,4.0,2.0,,,,2.0,2.0,,,,,,1.0,,2.0,1.0,True,1.0,1.0,,,,,,,
11352611,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,24.0,20.0,1.0,1.0,0.0,1.0,1.0,25.0,2.0,,,90.0,51.0,7.5,15.0,9,19.0,2.0,8.0,5.0,2.0,8.0,5.0,,,,,1.0,,1.0,2.0,2.0,,,,2.0,,,2.0,5.0,1.0,1.0,,,,,
11352611,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,9.0,8.0,,,0.0,3.0,3.0,6.0,3.0,,,64.0,15.0,6.5,3.0,1,5.0,,2.0,2.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,
11352611,home,Manchester United,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,hannibal_mj,1009386,EUR,1043107200,M,46,46,True,6.0,6.0,,,0.0,1.0,1.0,5.0,1.0,,,26.0,12.0,7.4,1.0,1,5.0,,3.0,4.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,2.0,,1.0,,,1.0,,,,,1.0,,,
11352611,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,9.0,7.0,1.0,,0.0,3.0,3.0,6.0,1.0,,,26.0,12.0,6.7,3.0,0,4.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11352611,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,True,11.0,10.0,1.0,,0.0,6.0,6.0,5.0,1.0,,,5.0,12.0,,1.0,0,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,5.0,4.0,,,0.0,2.0,2.0,3.0,,,,5.0,8.0,,1.0,0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352611,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,True,5.0,3.0,1.0,,0.0,,1.0,4.0,3.0,,,5.0,9.0,,5.0,0,3.0,,2.0,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
11352611,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352611,home,Manchester United,Daniel Gore,,,gore-daniel,D. Gore,M,44,170,3342,M,,1146145,EUR,1096156800,M,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352611,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,False,53.0,48.0,13.0,9.0,0.0,47.0,50.0,3.0,8.0,1.0,3.0,90.0,60.0,6.9,5.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11352611,away,Brighton & Hove Albion,Joël Veltman,,,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,66.0,57.0,3.0,2.0,0.0,43.0,47.0,19.0,6.0,,,90.0,87.0,7.4,12.0,0,14.0,,3.0,6.0,,1.0,1.0,1.0,3.0,3.0,1.0,,1.0,2.0,,,5.0,1.0,,2.0,,,,,,,,,,,2.0
11352611,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,False,102.0,98.0,4.0,3.0,0.0,90.0,93.0,9.0,4.0,,,90.0,111.0,6.9,4.0,0,8.0,,3.0,4.0,,,,1.0,2.0,,,,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,2.0
11352611,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,94.0,86.0,15.0,10.0,0.0,74.0,77.0,17.0,11.0,,,90.0,102.0,7.1,9.0,0,12.0,,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,2.0,1.0,,,,True,,,,,,,,,1.0
11352611,away,Brighton & Hove Albion,Tariq Lamptey,,,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,False,42.0,36.0,2.0,1.0,2.0,22.0,25.0,17.0,3.0,,,77.0,54.0,7.2,8.0,1,14.0,,3.0,2.0,,2.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
11352611,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,M,13,13,False,100.0,98.0,5.0,5.0,0.0,65.0,65.0,35.0,6.0,,,90.0,113.0,7.7,6.0,2,33.0,,4.0,2.0,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,3.0,,,2.0,,,,,1.0,,,
11352611,away,Brighton & Hove Albion,Mahmoud Dahoud,,,mahmoud-dahoud,M. Dahoud,M,18,177,1881,M,,341589,EUR,820454400,M,8,8,False,48.0,42.0,4.0,2.0,0.0,37.0,38.0,10.0,3.0,,,77.0,55.0,6.6,7.0,0,5.0,,3.0,3.0,1.0,,,,2.0,,,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0
11352611,away,Brighton & Hove Albion,Simon Adingra,,,simon-adingra,S. Adingra,M,24,175,53010,M,simon.adingra,1110842,EUR,1009843200,M,24,24,False,29.0,24.0,4.0,2.0,1.0,20.0,22.0,9.0,7.0,,,85.0,44.0,7.1,10.0,0,6.0,2.0,8.0,5.0,,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,,,1.0,,1.0,4.0,2.0,,,,1.0,,,,,,
11352611,away,Brighton & Hove Albion,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,14,14,False,21.0,19.0,,,0.0,12.0,12.0,9.0,2.0,,,64.0,28.0,6.7,4.0,0,7.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,
11352611,away,Brighton & Hove Albion,Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,24.0,20.0,,,0.0,7.0,8.0,18.0,3.0,,,90.0,40.0,5.9,15.0,1,13.0,2.0,8.0,2.0,,5.0,,1.0,1.0,,,,,3.0,,,,1.0,,3.0,,,1.0,,,,1.0,,,,
11352611,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,23.0,20.0,,,0.0,11.0,12.0,11.0,,,,64.0,35.0,7.6,7.0,2,9.0,,2.0,3.0,,1.0,,1.0,3.0,2.0,1.0,1.0,,,1.0,,2.0,,,3.0,,,1.0,,,,,1.0,,,
11352611,away,Brighton & Hove Albion,João Pedro,,,joao-pedro,J. Pedro,F,20,182,97251,M,joaopedro,975079,EUR,1001462400,F,9,9,True,20.0,17.0,1.0,,0.0,8.0,10.0,10.0,3.0,,,26.0,26.0,7.9,4.0,1,9.0,,2.0,2.0,,1.0,,1.0,2.0,1.0,,3.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,
11352611,away,Brighton & Hove Albion,Ansu Fati,,,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,31,31,True,9.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,,,,26.0,14.0,6.5,1.0,2,4.0,,2.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,2.0,,,,1.0,,,,
11352611,away,Brighton & Hove Albion,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,11,11,True,16.0,15.0,,,0.0,13.0,13.0,3.0,2.0,,,13.0,17.0,7.0,2.0,0,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
11352611,away,Brighton & Hove Albion,James Milner,,,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,6,6,True,8.0,8.0,,,0.0,7.0,7.0,1.0,,,,13.0,9.0,6.4,,0,1.0,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11352611,away,Brighton & Hove Albion,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,True,6.0,6.0,,,0.0,1.0,1.0,5.0,1.0,,,5.0,13.0,,3.0,1,5.0,,2.0,2.0,2.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,
