match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_penaltyConceded,stat_wonContest,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
11451092,home,İstanbulspor,Djakaridja Junior Traoré,djakaridja-traore,D. J. Traoré,F,193,31,M,1415021,EUR,902016000,F,88,88,False,6.0,6.0,,,4.0,4.0,2.0,2.0,,1.0,,,45.0,13.0,7.0,4.0,0.00140791,,1,,,,,,,1.0,4.0,1.0,,2.0,,,,,1.0,2.0,,,,,2.0,,,,,0.4249,,,1.0,0.7345,1.0,,,,,
11451092,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,True,22.0,14.0,1.0,1.0,8.0,8.0,6.0,16.0,1.0,4.0,,,45.0,33.0,6.8,13.0,0.00958442,1.0,0,,,,8,2.0,,2.0,6.0,5.0,,2.0,1.0,1.0,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,8.0,7.0,,,,,7.0,8.0,1.0,1.0,,,45.0,21.0,7.3,4.0,0.00236973,,1,,,,9,,,1.0,5.0,4.0,,2.0,3.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,0.5055,,1.0,1.0,0.8069,1.0,,,,,
11451092,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,True,,,,,,,,,7.0,,,,8.0,7.0,6.8,,,,0,,,,21,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,185,525,M,929718,EUR,907459200,F,12,12,True,2.0,2.0,,,2.0,2.0,,,,2.0,,,8.0,3.0,6.5,,1.33e-05,,0,,,,66,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,M,8,8,True,,,,,,,,,,,,,1.0,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Giannelli Imbula,giannelli-imbula,G. Imbula,M,183,106,M,96702,EUR,716256000,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,177,220,M,280459,EUR,821318400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,Kubilay Koylu,koylu-kubilay,K. Koylu,F,177,5,M,1084572,EUR,925776000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,Kubilay Koylu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,home,İstanbulspor,İzzet Topatar,topatar-izzet,İ. Topatar,F,177,3,M,973977,EUR,1003276800,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,190,97,M,807289,EUR,821750400,G,99,99,False,24.0,18.0,10.0,4.0,16.0,19.0,2.0,5.0,,7.0,1.0,,90.0,30.0,6.2,7.0,0.00040388,,0,-0.13,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
11451092,away,MKE Ankaragücü,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,False,39.0,30.0,2.0,,12.0,15.0,19.0,26.0,3.0,3.0,,,90.0,63.0,6.7,12.0,0.0508122,,0,,,,77,2.0,1.0,1.0,3.0,8.0,,,1.0,,6.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,194,313,M,151900,EUR,765072000,D,26,26,False,64.0,62.0,4.0,2.0,34.0,35.0,28.0,29.0,3.0,4.0,,,90.0,73.0,6.8,2.0,0.00993124,,1,,,,26,,,,4.0,5.0,1.0,,,1.0,3.0,,,3.0,2.0,1.0,,,,,,,1.0,0.0131,,,,,,,,,,
11451092,away,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,189,161,M,858148,EUR,852076800,D,45,45,False,53.0,52.0,3.0,3.0,43.0,43.0,9.0,10.0,4.0,5.0,,,74.0,64.0,7.2,1.0,0.0154027,,1,,,,4,,,,,6.0,,,,,2.0,2.0,3.0,,3.0,1.0,,,,,,,1.0,0.1502,,,,,,,,,,
11451092,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,182,56,M,320905,EUR,738979200,D,5,5,False,50.0,43.0,3.0,1.0,15.0,18.0,29.0,38.0,1.0,5.0,,,90.0,74.0,6.8,15.0,0.0482067,1.0,0,,,,23,6.0,1.0,,3.0,3.0,,,1.0,,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,185,114,M,120298,EUR,701308800,M,30,30,False,70.0,57.0,9.0,4.0,24.0,27.0,33.0,44.0,2.0,9.0,,,90.0,85.0,7.6,15.0,0.0275045,1.0,3,,,,38,1.0,,1.0,4.0,6.0,1.0,1.0,,1.0,4.0,3.0,2.0,1.0,,,,,,True,,,1.0,0.8859,1.0,,1.0,0.9936,1.0,,,,,
11451092,away,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185,168,M,800458,EUR,811036800,M,10,10,False,33.0,26.0,1.0,1.0,11.0,12.0,16.0,23.0,,3.0,,,72.0,44.0,6.7,12.0,0.247124,3.0,0,,,,11,2.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,179,811,M,1384968,EUR,944611200,M,29,29,False,17.0,15.0,,,4.0,4.0,11.0,15.0,,4.0,,,72.0,40.0,7.0,11.0,0.0179327,,2,,Renaldo Cephas,,21,2.0,,,3.0,8.0,,,4.0,,3.0,1.0,2.0,2.0,,,,3.0,5.0,,,,1.0,0.0978,1.0,,,,,,,,,1.0
11451092,away,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,172,1462,M,833613,EUR,924998400,M,80,80,False,41.0,33.0,4.0,2.0,8.0,9.0,27.0,37.0,,4.0,,,90.0,62.0,6.9,19.0,0.663022,1.0,1,,,,80,5.0,2.0,1.0,7.0,4.0,,3.0,3.0,,,,2.0,2.0,,,,2.0,4.0,,,,1.0,0.0285,,,,,,,,,,
11451092,away,MKE Ankaragücü,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,173,946,M,787429,EUR,659664000,M,11,11,False,24.0,18.0,1.0,1.0,4.0,4.0,15.0,22.0,1.0,3.0,,,83.0,33.0,6.5,11.0,0.0510054,1.0,0,,,,10,2.0,1.0,3.0,6.0,1.0,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
11451092,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,189,335,M,331751,EUR,768182400,F,9,9,False,8.0,3.0,,,,,3.0,8.0,,1.0,,,83.0,14.0,6.7,7.0,0.00494255,,0,,,,11,,,1.0,4.0,4.0,2.0,,2.0,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,177,78,M,985366,EUR,983404800,M,16,16,True,27.0,26.0,4.0,4.0,2.0,2.0,24.0,26.0,,1.0,,,18.0,31.0,7.0,3.0,0.0256074,,1,,,,88,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,0.1719,1.0,,,,,,,,,
11451092,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,186,1037,M,238394,EUR,771552000,F,22,22,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,18.0,11.0,6.4,6.0,0.00645382,,1,,,,9,,,,3.0,1.0,,3.0,,,,,,,1.0,,,,2.0,,,,,0.0354,1.0,,,,,,,,,
11451092,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,180,44,M,1066338,EUR,898732800,M,4,4,True,24.0,18.0,3.0,2.0,10.0,10.0,8.0,15.0,,3.0,,,16.0,29.0,6.9,7.0,0.00446744,,0,,Atakan Cankaya,,35,1.0,,2.0,3.0,4.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,170,130,M,182385,EUR,724809600,M,8,8,True,8.0,7.0,1.0,,,,7.0,10.0,,,,,14.0,10.0,6.5,3.0,0.00854974,,0,,,,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,184,327,M,50130,EUR,682819200,F,32,32,True,4.0,4.0,,,,,4.0,4.0,,,,,14.0,6.0,6.5,2.0,0.00449636,,0,,Federico,Macheda,41,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,190,723,M,44938,EUR,562204800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,180,20,M,100102,EUR,660873600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,175,405,M,850770,EUR,865036800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,183,28,M,867848,EUR,955152000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451092,away,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,173,69,M,997127,EUR,1017360000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
