match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_fouls,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches
11409206,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,25.0,18.0,1.0,,5.0,5.0,13.0,20.0,,5.0,,,,,75.0,33.0,7.3,8.0,0.0279,0.0,0.0314214,1,,,,,,2.0,,4.0,,,1.0,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,
11409206,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,11.0,9.0,,,,,11.0,16.0,2.0,,,,,,22.0,24.0,8.1,6.0,0.0228,0.0,1.08178,1,,,,5.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,4.0,,,1.0,,,,,,,1.0,,,1.0,2.0,,1.0,,
11409206,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,15.0,11.0,2.0,1.0,4.0,4.0,9.0,16.0,,3.0,,,,,22.0,26.0,7.2,10.0,0.1103,0.0,0.108428,1,,,,5.0,2.0,,,,,,1.0,,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,
11409206,home,FC Porto,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,21,21,True,1.0,1.0,,,,,2.0,2.0,,1.0,,,,,15.0,6.0,5.8,,0.8472,0.7146,0.0175881,2,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,,
11409206,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,,,,18.0,8.0,6.8,1.0,0.0,0.0,0.0106493,0,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409206,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,home,FC Porto,Samuel Portugal,samuel,Samuel,G,94,188,456,M,,552170,EUR,764899200,G,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,home,FC Porto,Bernardo Folha,bernardo-folha,Folha,M,22,180,173,M,,999005,EUR,1016841600,M,87,87,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,,845792,EUR,903571200,G,33,33,False,33.0,9.0,30.0,6.0,4.0,6.0,5.0,27.0,3.0,9.0,4.0,6.0,,,90.0,48.0,7.6,24.0,0.0,0.0,0.0011401,0,0.8348,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,3.0
11409206,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,,1046354,EUR,951004800,D,28,28,False,20.0,16.0,3.0,2.0,12.0,14.0,4.0,6.0,4.0,8.0,,,,,74.0,38.0,6.7,9.0,0.0,0.0,0.00233295,0,,,,,,,2.0,3.0,1.0,,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,
11409206,away,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,,169729,EUR,675993600,D,37,37,False,29.0,20.0,7.0,3.0,12.0,17.0,8.0,12.0,9.0,5.0,,,,,90.0,44.0,6.9,9.0,0.0,0.0,0.00470027,0,,,,,,,2.0,1.0,,,,,2.0,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,
11409206,away,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,,97622,EUR,745977600,D,6,6,False,21.0,16.0,3.0,2.0,14.0,18.0,2.0,3.0,5.0,2.0,,,,,90.0,29.0,6.6,5.0,0.1046,0.0,0.00157505,1,,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,,
11409206,away,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,,778216,EUR,620438400,D,31,31,False,27.0,21.0,3.0,1.0,10.0,14.0,13.0,15.0,7.0,2.0,,,,,90.0,54.0,7.0,10.0,0.0,0.0,0.0667348,0,,,,2.0,2.0,2.0,1.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,2.0,,,1.0,,,,,,
11409206,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,b.m.belooumi.10,1125839,EUR,1022889600,M,62,62,False,15.0,11.0,2.0,1.0,5.0,6.0,6.0,9.0,3.0,6.0,,,,,74.0,27.0,7.1,5.0,0.0197,0.0682,0.0705492,1,,,,,,,3.0,2.0,1.0,,,,3.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,
11409206,away,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,,915638,EUR,696556800,M,14,14,False,21.0,16.0,2.0,2.0,9.0,9.0,7.0,13.0,2.0,2.0,,,,,89.0,37.0,6.5,12.0,0.0,0.0,0.00476104,0,,,,1.0,,,8.0,3.0,5.0,3.0,,,,,,2.0,,1.0,True,1.0,,,,,2.0,2.0,1.0,,,,,,
11409206,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,,845699,EUR,773193600,M,29,29,False,20.0,12.0,4.0,1.0,9.0,12.0,3.0,9.0,4.0,2.0,,,,,90.0,35.0,6.5,10.0,0.0,0.0,0.00281619,0,,,,1.0,,1.0,9.0,4.0,1.0,,,,2.0,,,3.0,,2.0,,3.0,,,3.0,3.0,,,1.0,,,,,,
11409206,away,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,,243575,EUR,773539200,M,27,27,False,24.0,19.0,1.0,1.0,9.0,9.0,10.0,16.0,,6.0,,,,,90.0,39.0,6.9,8.0,0.078,0.2079,0.00742169,2,,,,1.0,,2.0,11.0,7.0,2.0,1.0,1.0,,2.0,2.0,,6.0,,3.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,
11409206,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,,77929,EUR,610761600,M,77,77,False,14.0,12.0,,,3.0,5.0,10.0,12.0,,1.0,,,,,89.0,24.0,6.8,7.0,0.0,0.0,0.0468299,0,,,,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,3.0,,,,,,,,
11409206,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,,845782,EUR,824774400,F,19,19,False,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,64.0,16.0,7.2,3.0,0.133,0.4876,0.00032742,2,,,,,,2.0,7.0,4.0,2.0,1.0,,,,,,5.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,
11409206,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,,878830,EUR,827625600,F,9,9,True,12.0,6.0,1.0,1.0,1.0,3.0,5.0,9.0,,2.0,,,,,26.0,14.0,6.5,7.0,0.0,0.0,0.0193978,0,,,,,,4.0,6.0,4.0,1.0,,,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,
11409206,away,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,,1066011,EUR,994809600,D,2,2,True,6.0,3.0,1.0,,,,3.0,7.0,,,,,,,16.0,12.0,6.2,6.0,0.0,0.0,0.00347906,0,,Fran Delgado,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11409206,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,,846040,EUR,938822400,F,7,7,True,3.0,3.0,,,,,3.0,8.0,,1.0,,,,,16.0,13.0,6.8,6.0,0.0872,0.0,0.00596371,2,,,,5.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,,823128,EUR,828057600,M,8,8,True,5.0,2.0,1.0,,1.0,2.0,1.0,4.0,,1.0,,,,,12.0,6.0,6.3,4.0,0.0,0.0,0.00046656,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,,1131129,EUR,972777600,D,50,50,True,5.0,2.0,,,,1.0,2.0,5.0,,,,,,,12.0,9.0,6.5,4.0,0.0,0.0,0.00147341,0,,André Seruca,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Talys,talys,Talys,D,,179,45,M,,913907,EUR,918604800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409206,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,,170483,EUR,701827200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
