match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_aerialLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork
14083208,home,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189.0,1557,M,1131909,EUR,962841600,G,1,1,False,25.0,19.0,15.0,9.0,0.0,11.0,13.0,8.0,12.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,33.0,5.6,6.0,0.00311033,85.729890782376,11.0,34.965,12.39,0.04,0,-0.9814,0.07,0.02,-0.86,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083208,home,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173.0,2206,M,788216,EUR,868665600,D,23,23,False,47.0,33.0,10.0,2.0,0.0,16.0,22.0,17.0,25.0,2.0,,7.0,,,1.0,,,,,89.0,70.0,6.9,19.0,0.102743,163.6599330756,25.0,14.91,19.11,,0,,0.26,0.07,-0.31,,4.0,2.0,1.0,8.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,19.127413730037,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083208,home,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187.0,757,M,300522,EUR,818640000,D,24,24,False,69.0,63.0,5.0,4.0,0.0,45.0,46.0,18.0,23.0,,4.0,5.0,,,,,,,,90.0,80.0,6.9,7.0,0.0111224,301.7825115407,36.0,81.585,21.945,,1,,0.13,0.13,-0.24,,,,1.0,3.0,,,,1.0,2.0,2.0,1.0,,23.296682703767,1.0,,1.0,0.0224,-0.01,,,,,,,,,,,,,,,,
14083208,home,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186.0,793,M,807116,EUR,686880000,D,21,21,False,42.0,35.0,5.0,3.0,0.0,25.0,27.0,10.0,15.0,1.0,4.0,3.0,,,,,,,,90.0,53.0,6.6,7.0,0.00609299,123.39074156366,19.0,6.93,13.65,,0,,-0.12,0.07,0.13,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,True,1.0,3.0,,,,,,,,,,,,,
14083208,home,Mallorca,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185.0,3950,M,344847,EUR,714355200,D,22,22,False,52.0,44.0,8.0,1.0,0.0,19.0,24.0,25.0,28.0,2.0,2.0,7.0,,,,,,,,90.0,76.0,6.0,16.0,0.0197514,252.39499649168,30.0,102.69,25.935,,1,,0.19,0.01,-0.33,,5.0,,,1.0,,2.0,,,,,1.0,1.0,72.292254577092,3.0,,,0.0383,-0.17,,,,1.0,,,,,,,,,,,,
14083208,home,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,False,14.0,12.0,1.0,,0.0,8.0,8.0,4.0,6.0,1.0,,1.0,,,1.0,,,,,45.0,26.0,7.3,2.0,0.00916131,68.883183591234,8.0,21.21,15.96,,0,,0.13,0.04,0.28,,,,,8.0,,,,2.0,7.0,4.0,,1.0,19.509228585467,1.0,,,,,,,,,,,,,,,,,,,,
14083208,home,Mallorca,Samú Costa,,,samuel-costa,S. Costa,M,12,183.0,1427,M,988351,EUR,975283200,M,12,12,False,24.0,19.0,3.0,3.0,0.0,16.0,18.0,3.0,6.0,5.0,,2.0,,,1.0,,,,,64.0,34.0,6.6,7.0,0.00161666,48.639268388137,5.0,22.05,18.9,,1,,0.01,0.11,-0.25,,,,1.0,7.0,3.0,2.0,1.0,,2.0,1.0,,3.0,20.586296412905,1.0,,,0.1233,-0.45,,,,,1.0,0.1386,,,,,,,,,,
14083208,home,Mallorca,Takuma Asano,,,takuma-asano,T. Asano,M,11,173.0,2033,M,309546,EUR,784425600,M,11,11,False,8.0,7.0,,,0.0,6.0,7.0,1.0,1.0,2.0,,3.0,,,,,,,,64.0,19.0,6.3,6.0,0.00060376,24.753405759539,4.0,-12.495,-2.205,,1,,0.0,0.02,-0.11,,,,,2.0,,1.0,1.0,,,,3.0,1.0,,,,1.0,0.0903,-0.04,,,,,,,2.0,1.0,2.0,,,,,,,
14083208,home,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180.0,979,M,110783,EUR,756518400,M,10,10,False,24.0,19.0,2.0,2.0,0.0,8.0,8.0,11.0,16.0,2.0,1.0,6.0,,,1.0,,,,,64.0,34.0,6.6,8.0,0.0226432,98.19234021654,13.0,22.47,6.3,,1,,0.09,0.27,-0.16,,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,6.3,1.0,,,0.0966,-0.31,,,,1.0,,,,,,,,,,,,
14083208,home,Mallorca,Jan Virgili,Jan Virgili,,jan-virgili,J. Virgili,M,17,168.0,6428,M,1939173,EUR,1153872000,M,17,17,False,21.0,13.0,1.0,,0.0,2.0,2.0,11.0,19.0,11.0,1.0,3.0,,,2.0,,,,,90.0,48.0,6.2,24.0,0.0355383,185.90452810482,18.0,110.46,37.485,,0,,0.25,0.29,-0.15,,3.0,,,4.0,1.0,7.0,3.0,,,,5.0,1.0,116.94826414384,5.0,1.0,,,,,,,,,,4.0,,,,,,,,,
