match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_onTargetScoringAttempt,stat_goals,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_accurateCross,stat_totalOffside,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_challengeLost,stat_outfielderBlock
12528118,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,42.0,34.0,14.0,6.0,0.0,32.0,34.0,2.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,90.0,51.0,7.9,8.0,0.7884,0.8336,0.00042748,1,0.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,rolandsallai,355088,EUR,864259200,D,7,7,False,,33.0,28.0,3.0,2.0,0.0,16.0,17.0,12.0,19.0,1.0,,1.0,,,,71.0,51.0,7.3,9.0,0.1794,0.2056,0.0988584,2,,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12528118,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,56.0,53.0,5.0,2.0,0.0,39.0,40.0,14.0,16.0,,,8.0,,,,90.0,71.0,7.3,7.0,0.0798,,0.007831,1,,,,,1.0,1.0,5.0,1.0,1.0,,,,5.0,,1.0,,1.0,,,2.0,1.0,4.0,,,,,,,,,
12528118,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,37.0,34.0,4.0,2.0,0.0,18.0,18.0,16.0,19.0,,,4.0,,,,71.0,44.0,7.1,3.0,0.0722,,0.00883684,1,,,,,1.0,2.0,4.0,,,,,,2.0,1.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,
12528118,home,Galatasaray,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,,981483,EUR,962928000,D,17,17,False,,30.0,28.0,1.0,,0.0,9.0,10.0,19.0,23.0,,,6.0,,,,90.0,55.0,7.8,8.0,,,0.0322308,0,,,,3.0,1.0,4.0,7.0,2.0,2.0,,,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,,
12528118,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,55.0,52.0,3.0,3.0,1.0,26.0,29.0,26.0,26.0,,,8.0,,,,90.0,66.0,7.9,5.0,0.0465,,0.142972,1,,,,,,2.0,3.0,,,2.0,,,1.0,1.0,2.0,,1.0,2.0,4.0,,1.0,2.0,,,,,,,,,
12528118,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,,307284,EUR,746841600,M,99,99,False,,58.0,54.0,6.0,5.0,0.0,34.0,36.0,20.0,22.0,,,6.0,,,,82.0,66.0,7.1,5.0,0.0161,,0.0346025,1,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12528118,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,41.0,36.0,2.0,2.0,0.0,7.0,7.0,29.0,34.0,,,4.0,,,,90.0,51.0,7.1,9.0,0.1315,,0.180705,2,,,,,,3.0,1.0,4.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,
12528118,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,,35.0,29.0,5.0,3.0,1.0,7.0,9.0,28.0,36.0,,,1.0,,,,63.0,49.0,7.8,11.0,0.1699,,0.754661,2,,,,10.0,,2.0,,,,,,1.0,,,,,,1.0,6.0,,1.0,,1.0,6.0,,,,,,,
12528118,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,,30.0,19.0,4.0,2.0,0.0,6.0,7.0,13.0,25.0,1.0,1.0,5.0,,,,81.0,51.0,7.2,22.0,0.519,0.6717,0.0437541,5,,,,2.0,1.0,8.0,3.0,5.0,1.0,,,2.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,
12528118,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,24.0,14.0,,,0.0,4.0,4.0,10.0,20.0,2.0,1.0,3.0,,,,90.0,39.0,8.2,14.0,0.3577,0.8659,0.175608,4,,,,,2.0,6.0,8.0,5.0,3.0,,,,1.0,,,,2.0,2.0,2.0,3.0,2.0,2.0,,,2.0,,,,,,
12528118,home,Galatasaray,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,27997,M,ÁMorata,125407,EUR,719798400,F,77,77,True,,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,,,,,,27.0,10.0,6.8,1.0,0.2169,,0.103202,1,,,,,,3.0,1.0,,,,1.0,,,,,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,
12528118,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,True,,12.0,11.0,1.0,,0.0,10.0,10.0,1.0,2.0,,,1.0,,,,19.0,15.0,6.6,1.0,,,0.00028491,0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5736,M,przemek.franek_,286909,EUR,797644800,M,29,29,True,,11.0,9.0,1.0,,0.0,5.0,6.0,4.0,5.0,,,,,,,19.0,14.0,6.6,2.0,0.0227,,0.00090876,1,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12528118,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,,,,9.0,7.0,6.6,2.0,,,0.107765,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12528118,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,8.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,,,2.0,,,,8.0,14.0,7.2,1.0,0.1197,,0.0345044,2,,,,,,,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
12528118,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4436,M,,839095,EUR,920937600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528118,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,,825850,EUR,923529600,G,25,25,False,,39.0,31.0,23.0,15.0,0.0,25.0,28.0,6.0,11.0,,,4.0,,1.0,2.0,90.0,49.0,6.5,9.0,,,0.004969,0,-0.4231,,,,,1.0,2.0,,,,,,2.0,,,,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,
12528118,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,,595396,EUR,780019200,D,11,11,False,True,27.0,22.0,4.0,2.0,0.0,11.0,14.0,11.0,14.0,,,7.0,,,,66.0,50.0,6.4,10.0,,,0.0267821,0,,,,1.0,2.0,6.0,5.0,,,,,,3.0,2.0,2.0,,1.0,2.0,,2.0,,2.0,,,,,,,,2.0,
12528118,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,,359332,EUR,835228800,D,5,5,False,,25.0,19.0,5.0,3.0,0.0,13.0,18.0,6.0,7.0,,,3.0,,,,90.0,38.0,6.7,6.0,,,0.00232633,0,,,,,2.0,3.0,4.0,,,,,,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0
12528118,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,,332963,EUR,769564800,D,3,3,False,,26.0,19.0,5.0,3.0,0.0,17.0,19.0,2.0,7.0,,,4.0,,,,75.0,41.0,6.9,7.0,,,0.00042996,0,,,,,2.0,3.0,5.0,,,,,,7.0,,4.0,3.0,1.0,,,,,,,,,,,,,1.0,1.0
12528118,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,,122922,EUR,671414400,D,23,23,False,,28.0,18.0,6.0,1.0,0.0,11.0,16.0,7.0,14.0,,,3.0,,,,75.0,43.0,6.7,14.0,,,0.0795494,0,,,,2.0,,1.0,2.0,1.0,,1.0,,,4.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
12528118,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,,803869,EUR,760924800,M,6,6,False,,14.0,7.0,3.0,,0.0,2.0,2.0,5.0,12.0,,,2.0,,,,45.0,19.0,6.5,8.0,,,0.00373214,0,,,,,2.0,4.0,2.0,,,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,
