match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_lastName,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed,stat_blockedScoringAttempt
13472888,home,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,F_Andersoon,152276,EUR,734832000,M,7,7,True,14.0,13.0,,0.0,6.0,6.0,8.0,1.0,,,33.0,26.0,6.4,5.0,0.00988737,0,,,,7.0,,,1.0,5.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
13472888,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,F,42,42,True,4.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,,,33.0,20.0,7.0,9.0,0.00436935,1,,José López,1.0,1.0,,,2.0,7.0,6.0,2.0,3.0,1.0,1.0,,,,2.0,,,,0.7884,1.0,1.0,3.0,,1.0,1.0,,0.9857,,,1.0,,,,,,,,
13472888,home,Palmeiras,Emiliano Martínez,emiliano-martinez,E. Martínez,M,32,184,3839,M,,973533,EUR,934848000,M,32,32,True,2.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,13.0,4.0,6.7,1.0,2.74e-06,0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,,1835889,EUR,1082332800,F,40,40,True,,,,0.0,,,,,,,12.0,3.0,6.5,1.0,,0,,Allan,,,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Khellven,khellven,Khellven,D,12,176,2672,M,,984896,EUR,983059200,D,12,12,True,,,,0.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Arthur Gabriel,arthur-gabriel,A. Gabriel,D,56,176,683,M,,1633501,EUR,1125792000,D,56,56,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Luis Benedetti,luis-benedetti,L. Benedetti,D,43,197,2819,M,,1485284,EUR,1149638400,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Thalys,thalys,Thalys,F,9,183,1830,M,,1485295,EUR,1109030400,F,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,home,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,,1597267,EUR,1146355200,F,31,31,True,,,,,,,,,,,,,,,,0,,Luighi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Bruno Ferreira,bruno-ferreira,B. Ferreira,G,94,197,350,M,,1066241,EUR,763776000,G,94,94,False,25.0,12.0,20.0,0.0,5.0,7.0,18.0,14.0,2.0,3.0,90.0,43.0,7.4,13.0,0.00190436,0,0.0801,Bruno Ferreira,7.0,7.0,,,,,2.0,2.0,,,1.0,,Ventura Diniz,,2.0,,,,,,,,,,,,,,,,5.0,1.0,2.0,1.0,1.0,,,
13472888,away,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,374,M,,1130513,EUR,952992000,D,70,70,False,23.0,18.0,4.0,0.0,7.0,7.0,16.0,4.0,,,87.0,48.0,6.8,11.0,0.00858438,0,,,2.0,11.0,1.0,,2.0,4.0,5.0,9.0,2.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13472888,away,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,,221206,EUR,703382400,D,3,3,False,24.0,21.0,3.0,0.0,16.0,16.0,8.0,3.0,,,90.0,43.0,7.1,3.0,0.00244157,0,,,2.0,5.0,,,1.0,3.0,6.0,13.0,4.0,3.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,,925871,EUR,847843200,D,23,23,False,33.0,26.0,3.0,0.0,21.0,22.0,11.0,,,,90.0,50.0,6.7,8.0,0.00329431,1,,,,5.0,,,,,5.0,8.0,4.0,2.0,,,,,1.0,,,,0.0204,1.0,,,,,1.0,,0.052,,,,,,,,,1.0,,
13472888,away,Ceará,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,,1047204,EUR,934329600,D,79,79,False,21.0,14.0,3.0,0.0,11.0,15.0,6.0,4.0,,,86.0,37.0,6.3,13.0,0.00710833,0,,,3.0,3.0,1.0,,,5.0,3.0,1.0,2.0,1.0,,,,,,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
13472888,away,Ceará,Lourenço,lourenco,Lourenço,M,97,169,376,M,,879871,EUR,873590400,M,97,97,False,20.0,14.0,3.0,0.0,9.0,10.0,10.0,8.0,,,68.0,33.0,7.1,12.0,0.00302345,1,,,1.0,5.0,1.0,,,3.0,4.0,2.0,2.0,2.0,1.0,,,,1.0,,,,0.0155,1.0,,2.0,,2.0,1.0,,0.2081,,,1.0,,,,,,,,
13472888,away,Ceará,Richardson,richardson,Richardson,M,26,173,291,M,,870758,EUR,682387200,M,26,26,False,24.0,20.0,,0.0,11.0,13.0,11.0,2.0,,,76.0,30.0,6.6,6.0,0.16205,0,,,,9.0,,,2.0,5.0,3.0,2.0,1.0,,,1.0,,True,2.0,1.0,,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,
13472888,away,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,,1016930,EUR,815097600,M,20,20,False,26.0,24.0,2.0,0.0,13.0,14.0,12.0,4.0,,,90.0,49.0,6.4,13.0,0.00428586,1,,,2.0,11.0,1.0,,1.0,11.0,6.0,3.0,3.0,3.0,,,,,,3.0,1.0,1.0,0.0268,2.0,3.0,6.0,3.0,2.0,,,,,,,,,,,,,,
13472888,away,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,,883207,EUR,953683200,F,27,27,False,23.0,20.0,,1.0,7.0,7.0,16.0,5.0,,,90.0,38.0,6.7,10.0,0.0388686,0,,,,13.0,,,,4.0,2.0,3.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,2.0,,3.0,,,,,2.0,,,,,,,,,
13472888,away,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,9,9,False,23.0,13.0,2.0,0.0,6.0,7.0,16.0,1.0,,,90.0,41.0,6.3,22.0,0.004017,3,,,,7.0,,,8.0,12.0,3.0,,,,,,,,3.0,,1.0,,0.2439,,4.0,,,8.0,2.0,,0.8008,,,,,,,,,,1.0,
13472888,away,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,,249881,EUR,695174400,F,10,10,False,13.0,6.0,,0.0,3.0,5.0,8.0,3.0,,,68.0,31.0,6.4,16.0,0.0253114,0,,,,3.0,3.0,1.0,,5.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,4.0,1.0,3.0,,,,,,,,,,,,,,
13472888,away,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,,841336,EUR,856742400,D,30,30,True,17.0,17.0,,0.0,8.0,8.0,9.0,1.0,,,22.0,29.0,6.5,4.0,0.0123489,0,,,,9.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
13472888,away,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,,931479,EUR,787708800,M,88,88,True,21.0,18.0,2.0,0.0,6.0,7.0,14.0,1.0,,,22.0,28.0,6.4,7.0,0.0376264,1,,,1.0,12.0,3.0,1.0,,2.0,,,,,,1.0,,,,,,,0.0161,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0
13472888,away,Ceará,Aylon,aylon,Aylon,F,11,180,434,M,,364528,EUR,702604800,F,11,11,True,8.0,5.0,,0.0,2.0,3.0,5.0,1.0,,,14.0,12.0,6.5,5.0,0.00100564,0,,,,3.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,
13472888,away,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,,1631434,EUR,1114387200,F,80,80,True,4.0,3.0,,0.0,,,4.0,,,,11.0,5.0,6.6,1.0,0.00099297,0,,Guilherme Luiz,,3.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,,788195,EUR,789609600,D,2,2,True,5.0,4.0,,0.0,,,5.0,,,,10.0,13.0,6.8,4.0,0.00528907,0,,,,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Richard,richard,Richard,G,1,186,342,M,,883906,EUR,667785600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,,931588,EUR,796348800,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,0,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472888,away,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
