match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist
11369954,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192.0,1417,M,934385,EUR,1014681600,G,26,26,False,51.0,30.0,34.0,13.0,23.0,23.0,7.0,28.0,1.0,17.0,1.0,1.0,4.0,5.0,90.0,65.0,7.8,21.0,0.00526823,0,1.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369954,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183.0,12025,M,870360,EUR,833068800,D,23,23,False,38.0,25.0,9.0,3.0,15.0,19.0,10.0,19.0,9.0,2.0,,,,,90.0,75.0,7.3,22.0,0.0452923,0,,,,daniel.chitiva,2.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,6.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
11369954,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,False,53.0,41.0,6.0,4.0,31.0,39.0,10.0,14.0,4.0,2.0,,,,,90.0,65.0,7.0,13.0,0.0137962,2,,,,,4.0,5.0,,,,5.0,,4.0,,,,,True,2.0,1.0,1.0,3.0,0.1541,,,,,,,,,,,
11369954,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183.0,655,M,922759,EUR,919900800,D,2,2,False,59.0,40.0,19.0,9.0,34.0,49.0,6.0,10.0,12.0,6.0,1.0,,,,90.0,79.0,7.7,21.0,0.13266,0,,,,,9.0,2.0,,,,8.0,3.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
11369954,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173.0,772,M,856129,EUR,905126400,D,5,5,False,37.0,17.0,10.0,2.0,13.0,28.0,4.0,11.0,5.0,6.0,,,,,90.0,69.0,6.1,32.0,0.00725249,0,,,,,1.0,6.0,,4.0,2.0,2.0,,1.0,2.0,1.0,4.0,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,
11369954,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,38.0,29.0,12.0,5.0,16.0,21.0,16.0,23.0,4.0,11.0,3.0,,,,90.0,58.0,7.0,16.0,0.217317,0,,,,,,7.0,1.0,,,1.0,,1.0,1.0,,1.0,,,4.0,,,,,2.0,2.0,6.0,3.0,,,,,,,
11369954,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180.0,480,M,1086924,EUR,1015200000,M,25,25,False,37.0,21.0,8.0,3.0,8.0,17.0,13.0,21.0,9.0,8.0,3.0,,,,90.0,53.0,6.4,21.0,0.132221,2,,Alejandro Galarza,,,3.0,11.0,3.0,1.0,,,,,3.0,1.0,1.0,,,4.0,,1.0,3.0,0.1736,1.0,1.0,1.0,,1.0,0.0715,,,,,
11369954,home,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174.0,386,M,985162,EUR,964396800,M,14,14,False,21.0,13.0,1.0,1.0,5.0,6.0,8.0,17.0,5.0,3.0,1.0,,,,90.0,32.0,6.6,14.0,0.0124771,1,,,,,1.0,7.0,,2.0,1.0,,,,2.0,,3.0,1.0,,5.0,1.0,,2.0,0.0505,,,2.0,,,,,,,,
11369954,home,KRC Genk,Luca Oyen,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,M,24,24,False,14.0,11.0,1.0,1.0,3.0,3.0,9.0,13.0,3.0,4.0,,,,,88.0,32.0,6.7,11.0,0.0368219,0,,,,,,7.0,1.0,5.0,2.0,,,2.0,1.0,,3.0,,,3.0,,,,,,1.0,2.0,1.0,,,1.0,,,,
11369954,home,KRC Genk,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,90,90,False,19.0,10.0,1.0,,7.0,11.0,3.0,8.0,10.0,3.0,5.0,,,,63.0,33.0,6.6,14.0,0.00134965,1,,Christopher Baah,,,4.0,7.0,,1.0,,,,,1.0,,2.0,,,4.0,,,1.0,0.1608,1.0,,,,1.0,0.1392,,1.0,,,
