match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed
12436951,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,9.0,7.0,,,0.0,,,7.0,10.0,,,,,,22.0,15.0,6.7,6.0,0.0156954,1,,1.0,,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,0.0221,,,,,1.0,,,,,,,,,
12436951,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,F,16,16,True,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,7.0,,2.0,,,,10.0,13.0,7.0,5.0,0.00508403,0,,2.0,,,,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,
12436951,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Archie Gray,,,,,,,,,,,,,,,,,,,
12436951,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,32.0,20.0,21.0,9.0,0.0,13.0,14.0,7.0,18.0,2.0,11.0,4.0,5.0,,90.0,48.0,8.3,13.0,0.00159026,0,0.2809,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,
12436951,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,31.0,26.0,4.0,2.0,0.0,13.0,16.0,13.0,16.0,2.0,,,,,90.0,48.0,7.1,9.0,0.0146529,0,,1.0,,1.0,1.0,3.0,4.0,1.0,,,2.0,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,
12436951,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,35.0,34.0,3.0,2.0,0.0,25.0,25.0,9.0,10.0,3.0,3.0,,,,90.0,45.0,7.0,1.0,0.00640851,0,,,,1.0,1.0,3.0,5.0,,,,2.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,
12436951,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,25.0,20.0,6.0,2.0,0.0,14.0,16.0,6.0,9.0,8.0,,,,,90.0,40.0,8.0,5.0,0.00391303,1,,,,,,1.0,2.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,,0.2254,0.4115,,,,,,,,,,1.0,,,
12436951,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,23.0,12.0,4.0,,0.0,6.0,11.0,6.0,14.0,3.0,5.0,,,,90.0,49.0,6.9,17.0,0.00565938,1,,2.0,,4.0,,8.0,4.0,1.0,2.0,1.0,3.0,2.0,,,,,,,1.0,2.0,0.0508,,1.0,,,1.0,,,,,,,,,
12436951,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,M,7,7,False,22.0,18.0,,,1.0,7.0,8.0,14.0,21.0,1.0,3.0,,,,86.0,45.0,7.4,14.0,0.349086,1,,7.0,3.0,1.0,,6.0,5.0,2.0,4.0,,2.0,2.0,2.0,1.0,2.0,,,,,,0.0739,,2.0,1.0,,1.0,,,,,,,1.0,,
12436951,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,21.0,17.0,2.0,1.0,0.0,12.0,14.0,5.0,7.0,4.0,3.0,,,,90.0,35.0,7.2,5.0,0.0741802,0,,,,,2.0,,7.0,,,1.0,3.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,24.0,19.0,2.0,1.0,0.0,11.0,14.0,8.0,10.0,,5.0,,,,90.0,31.0,6.1,9.0,0.00479811,0,,,,,1.0,5.0,3.0,,,,1.0,,1.0,1.0,,,,,,2.0,,,,3.0,,,True,,,,,,,1.0,
12436951,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,M,11,11,False,20.0,14.0,1.0,1.0,0.0,6.0,6.0,9.0,17.0,3.0,6.0,,,,80.0,44.0,7.5,12.0,0.139842,1,,3.0,1.0,1.0,1.0,6.0,11.0,,8.0,,3.0,3.0,,1.0,2.0,,,1.0,,1.0,0.1706,0.1209,6.0,2.0,,,,1.0,,,,,,,1.0
12436951,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,27.0,17.0,1.0,,0.0,9.0,12.0,8.0,15.0,5.0,2.0,,,,90.0,51.0,7.3,13.0,0.00474785,2,,,,5.0,8.0,9.0,12.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,0.1675,0.8483,1.0,,,,,1.0,,,,,,,
12436951,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,16.0,12.0,2.0,1.0,0.0,4.0,4.0,8.0,12.0,,3.0,,,,80.0,30.0,7.0,9.0,0.0348101,1,,,,,,6.0,4.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,,0.0514,,1.0,5.0,,1.0,,,,,,,1.0,,
12436951,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,,,,,0.0,,,,,,1.0,,,,10.0,3.0,6.4,1.0,,0,,,,1.0,,3.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12436951,away,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,30,30,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,10.0,3.0,6.4,2.0,3.092e-05,0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12436951,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,53,53,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,1.0,,,,10.0,8.0,6.8,2.0,0.00073806,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12436951,away,Arsenal,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Maldini Kacurri,maldini-kacurri,M. Kacurri,D,2,189,846,M,,1409114,EUR,1128384000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Maldini Kacurri,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,M,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Myles Lewis-Skelly,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Ayden Heaven,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ayden Heaven,,,,,,,,,,,,,,,,,,,
12436951,away,Arsenal,Ismeal Kabia,ismeal-kabia,I. Kabia,F,20,176,1331,M,,1621612,EUR,1134172800,F,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
