match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_aerialLost,stat_accurateCross,stat_totalContest,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
14131966,home,Moreirense,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,31.0,24.0,11.0,4.0,0.0,22.0,25.0,2.0,6.0,1.0,6.0,1.0,4.0,6.0,90.0,44.0,7.8,7.0,0.00158769,19.910486370931,4.0,0.315,5.145,0.7505,0,-0.0962,-0.02,0.01,-0.16,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131966,home,Moreirense,Dinis Pinto,Dinis Pinto,,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,39.0,34.0,4.0,2.0,0.0,25.0,26.0,9.0,13.0,7.0,3.0,1.0,,,90.0,70.0,7.6,10.0,0.0038864,88.164279781062,8.0,29.925,19.425,,2,,0.01,0.18,-0.25,,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0787,0.3242,0.54,,,,,,,,,,,,,
14131966,home,Moreirense,Marcelo,,,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,30.0,24.0,4.0,2.0,0.0,23.0,27.0,1.0,3.0,5.0,1.0,2.0,,,45.0,40.0,6.7,6.0,0.00170127,85.06705681607,11.0,66.045,15.75,,0,,-0.16,0.03,0.19,,,3.0,3.0,,,,7.0,1.0,,,,2.0,,,,True,1.0,,,,,,,,,,,
14131966,home,Moreirense,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,72.0,66.0,5.0,2.0,0.0,63.0,66.0,3.0,6.0,3.0,3.0,2.0,,,88.0,80.0,6.0,7.0,0.00218279,86.054916049912,17.0,17.325,5.355,,0,,0.07,0.01,-0.28,,,,3.0,,,,4.0,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,
14131966,home,Moreirense,Kiko,,,kiko,Kiko,D,27,180,151,M,1395583,EUR,1018915200,D,27,27,False,23.0,15.0,3.0,,0.0,15.0,22.0,0.0,1.0,1.0,,,,,45.0,36.0,6.3,12.0,0.133204,53.542249925523,7.0,-7.56,8.82,,0,,0.19,0.01,-0.17,,1.0,,2.0,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
14131966,home,Moreirense,Bernardo Martins,,,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,False,14.0,11.0,1.0,,0.0,3.0,5.0,8.0,9.0,5.0,6.0,1.0,,,65.0,29.0,6.6,5.0,0.0104399,71.585090698167,13.0,26.145,6.93,,3,,-0.02,0.17,-0.13,,,,6.0,,1.0,,2.0,,4.0,4.0,,3.0,0.0609,0.0226,-0.23,,,,2.0,1.0,2.0,2.0,,,,,,
14131966,home,Moreirense,Mateja Stjepanović,Mateja Stjepanovic,,mateja-stjepanovic,M. Stjepanović,M,8,185,313,M,1166006,EUR,1077235200,M,8,8,False,27.0,23.0,3.0,1.0,0.0,19.0,20.0,4.0,7.0,3.0,1.0,2.0,,,83.0,34.0,6.6,4.0,0.00341652,7.9666248512129,2.0,-2.52,1.365,,0,,0.02,-0.02,-0.12,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
14131966,home,Moreirense,Alan,,,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,21.0,20.0,2.0,2.0,1.0,9.0,9.0,11.0,12.0,2.0,1.0,1.0,,,90.0,34.0,7.0,6.0,0.0936619,74.720054606984,5.0,55.125,21.735,,0,,0.24,0.07,-0.01,,7.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,2.0,,,,,,,,
14131966,home,Moreirense,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,F,2,2,False,35.0,29.0,3.0,1.0,0.0,22.0,24.0,7.0,11.0,4.0,6.0,1.0,,,90.0,61.0,6.8,12.0,0.00810025,116.30579877901,17.0,33.705,19.95,,1,,0.06,0.21,0.17,,,,7.0,2.0,,,4.0,,,,3.0,2.0,0.0153,,-0.1,,1.0,,4.0,1.0,1.0,,3.0,1.0,2.0,,,
14131966,home,Moreirense,Guilherme Schettine,,,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,11.0,4.0,1.0,1.0,0.0,2.0,7.0,2.0,4.0,4.0,,2.0,,,64.0,21.0,7.4,9.0,0.00033243,49.225875927227,7.0,-0.41999999999999,8.61,,2,,-0.15,-0.02,-0.04,,,1.0,5.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0682,1.4086,0.48,,4.0,,,,,,,,,,,
