match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goals
12528245,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,False,6.0,5.0,1.0,1.0,0.0,,,5.0,6.0,3.0,1.0,2.0,,,,,,64.0,14.0,6.4,6.0,0.0105639,0,,,,,3.0,9.0,,,,,2.0,,1.0,,,,3.0,,2.0,,,,,,,1.0,,,,,
12528245,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,F,99,99,True,11.0,7.0,1.0,,0.0,1.0,3.0,6.0,9.0,3.0,2.0,2.0,,,,,,48.0,23.0,6.8,8.0,0.00744981,2,,,,1.0,1.0,7.0,,1.0,,,1.0,,,2.0,,,4.0,0.165,2.0,1.0,,,,,,1.0,,,,,
12528245,home,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179,23,M,1134098,EUR,993772800,M,21,21,True,8.0,3.0,3.0,,0.0,2.0,5.0,1.0,3.0,1.0,2.0,,,,,,,26.0,11.0,6.3,5.0,0.00013836,0,,Ahmet Aslan,,,1.0,2.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Haqi Osman,haqi-osman,H. Osman,F,9,173,59,M,1126525,EUR,1018483200,F,19,19,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,1.0,,,,,,,13.0,7.0,6.4,1.0,0.00248254,0,,Haqi Osman,,,1.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12528245,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Samet Yalçın,samet-yalcin,S. Yalçın,M,23,180,46,M,789102,EUR,762652800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184,62,M,1395595,EUR,1178150400,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Kenan Özer,kenan-ozer,K. Özer,M,,170,22,M,146364,EUR,556070400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Yusuf Sertkaya,sertkaya-yusuf,Y. Sertkaya,M,20,188,57,M,1216154,EUR,1124496000,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,home,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189,27,M,903334,EUR,767491200,F,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,33.0,28.0,10.0,5.0,0.0,25.0,26.0,3.0,7.0,,6.0,,,1.0,3.0,,,90.0,38.0,7.3,5.0,0.00034146,0,0.6493,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,D,8,8,False,24.0,18.0,3.0,2.0,0.0,9.0,13.0,9.0,15.0,9.0,1.0,1.0,,,,,,86.0,45.0,7.5,14.0,0.00730087,0,,,,4.0,,2.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,
12528245,away,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,False,72.0,65.0,5.0,4.0,0.0,41.0,42.0,24.0,30.0,4.0,3.0,2.0,,,,,,90.0,88.0,7.7,8.0,0.0151713,1,,Hamza Güreler,,,2.0,3.0,1.0,7.0,,,1.0,,2.0,,2.0,1.0,,0.0817,,,1.0,0.6396,,,,,,,,,
12528245,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,89.0,84.0,4.0,1.0,0.0,44.0,44.0,40.0,45.0,6.0,3.0,4.0,,,,,,90.0,102.0,8.0,6.0,0.164262,1,,,,,,4.0,,5.0,,,1.0,2.0,2.0,,,1.0,4.0,0.0252,,,1.0,0.1226,,,,,,1.0,,,
12528245,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,32.0,18.0,7.0,2.0,0.0,7.0,8.0,12.0,26.0,4.0,1.0,2.0,,,,,,90.0,49.0,7.0,19.0,0.0703995,1,,,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0154,1.0,,,,1.0,,,,1.0,,,,
12528245,away,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,47.0,43.0,10.0,8.0,1.0,15.0,16.0,28.0,34.0,8.0,1.0,4.0,,,,,,90.0,66.0,7.8,9.0,0.339026,0,,,,3.0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,
12528245,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,30.0,23.0,7.0,4.0,0.0,9.0,9.0,17.0,28.0,2.0,3.0,1.0,,,,,,90.0,44.0,7.6,13.0,0.757421,1,,,,7.0,,3.0,2.0,,,,1.0,4.0,1.0,1.0,,1.0,,0.0183,,,,,3.0,True,,1.0,,1.0,,,
12528245,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,9.0,8.0,,,0.0,6.0,7.0,2.0,3.0,5.0,2.0,3.0,,,,,,66.0,22.0,6.6,4.0,0.00215942,0,,,,1.0,,5.0,,1.0,1.0,,,,1.0,,,,4.0,,,,,,,,,2.0,,,,,
12528245,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,17.0,14.0,2.0,1.0,0.0,4.0,4.0,10.0,13.0,2.0,2.0,,,,,,,76.0,24.0,6.7,5.0,0.0253733,2,,,,,,2.0,1.0,,,,1.0,,2.0,,,,,0.1147,,,1.0,0.635,,,1.0,1.0,,,,,
12528245,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,27.0,21.0,1.0,1.0,0.0,10.0,10.0,12.0,22.0,2.0,4.0,1.0,,,,,,76.0,41.0,6.7,12.0,0.0330539,2,,,,5.0,,2.0,,,1.0,1.0,,1.0,,,,,,0.7371,1.0,,1.0,0.5249,1.0,,1.0,1.0,,,1.0,,
12528245,away,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,4.0,1.0,3.0,,,,,,90.0,17.0,6.9,2.0,0.0279821,3,,,,,5.0,6.0,,,,,1.0,,2.0,2.0,,,1.0,0.5659,,,,,,,1.0,,,,1.0,pjona_9,
12528245,away,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,9.0,8.0,4.2,1.0,0.00121581,1,,,,,,1.0,,,,,,,,1.0,,,1.0,0.048,,,,,,,,,,,1.0,,
12528245,away,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,14.0,7.0,6.6,,0.00082267,0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,F,91,91,True,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,4.0,3.0,,,,,,,14.0,13.0,7.0,5.0,0.565275,0,,,,1.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,
12528245,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,,12.0,9.0,7.4,2.0,0.0003486,1,,,,,,,,,,,,,,,,,,0.283,,,1.0,0.3193,,,,,,,,,1.0
12528245,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Emre Kaplan,emre-kaplan,E. Kaplan,M,75,174,33,M,1009308,EUR,979257600,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528245,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
