match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,from,length,confirmed,reason
11067606,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067606,,,,,90,7.0,,1,,,substitution,122258255.0,False,True,regular,,,,,,,,
11067606,,,,,90,5.0,,1,,,card,121045812.0,,True,yellow,Paulinho,False,885179.0,Paulinho,,,,
11067606,,2.0,1.0,,90,4.0,,1,,,goal,175423333.0,,True,regular,,,885179.0,Paulinho,,,,
11067606,,1.0,1.0,,90,1.0,,1,,,goal,175423200.0,,False,penalty,,,282557.0,Luciano,penalty,,,
11067606,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,11.0,,
11067606,,,,,87,,,4,,,varDecision,22148.0,,False,penaltyNotAwarded,,,1009928.0,Juan Santos da Silva,,,False,
11067606,,,,,83,,,8,,,substitution,122258240.0,False,True,regular,,,,,,,,
11067606,,,,,80,,,11,,,substitution,122258238.0,False,True,regular,,,,,,,,
11067606,,,,,78,,,13,,,card,121045799.0,,True,yellow,Hulk,False,34705.0,Hulk,,,,
11067606,,1.0,0.0,,77,,,14,,,goal,175422961.0,,True,regular,,,34705.0,Hulk,,,,
11067606,,,,,73,,,18,,,substitution,122258235.0,False,False,regular,,,,,,,,
11067606,,,,,73,,,18,,,substitution,122258234.0,False,False,regular,,,,,,,,
11067606,,,,,65,,,26,,,card,121045792.0,,True,yellow,Guilherme Arana,False,1127439.0,Guilherme Arana,,,,Foul
11067606,,,,,62,,,29,,,substitution,122258232.0,True,False,injury,,,,,,,,
11067606,,,,,62,,,29,,,substitution,122258231.0,True,False,injury,,,,,,,,
11067606,,,,,46,,,45,,,card,121045786.0,,False,yellow,Michel Araújo,False,924857.0,Michel Araújo,,,,Foul
11067606,,,,,46,,,45,,,substitution,122258220.0,False,True,regular,,,,,,,,
11067606,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067606,,,,,45,9.0,,1,,,substitution,122258214.0,True,False,injury,,,,,,,,
11067606,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,8.0,,
11067606,,,,,-5,,,6,,,card,121045803.0,,True,yellow,Matheus Mendes,False,1018555.0,Matheus Mendes,,,,Argument
