match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
11067606,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,33.0,23.0,2.0,,3.0,3.0,33.0,1.0,6.0,,,,,,90.0,61.0,7.4,23.0,0.114165,3,,22.0,3.0,,10.0,9.0,,4.0,2.0,,3.0,2.0,,2.0,1.0,,4.0,3.0,,Hulk,2.0,6.0,1.0,1.0,0.5705,,,1.0,1.0,1.0,1.0,0.4552,1.0,2.0,,
11067606,home,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,9,9,True,20.0,17.0,1.0,,9.0,10.0,13.0,,4.0,,,,,,45.0,29.0,6.8,7.0,0.00999943,0,,8.0,3.0,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,
11067606,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,True,4.0,2.0,1.0,1.0,1.0,1.0,3.0,,4.0,,,,,,10.0,8.0,6.7,3.0,0.00088731,0,,1.0,,,1.0,3.0,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,True,5.0,5.0,,,,,5.0,,,,,,,,20.0,6.0,6.5,,0.0207286,0,,5.0,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,Rubens,,,,,,,,,,
11067606,home,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,,
11067606,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rômulo,,,,,,,,,,
11067606,home,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Paulo Vitor,,,,,,,,,,
11067606,home,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,18.0,18.0,2.0,2.0,17.0,17.0,1.0,1.0,6.0,1.0,,,,,90.0,24.0,6.0,,0.00011602,0,-0.6292,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,False,49.0,46.0,7.0,7.0,31.0,32.0,17.0,2.0,2.0,,,,,,62.0,60.0,7.3,3.0,0.00396113,0,,15.0,,,,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,True,,,,1.0,,,,,,,,,,,,,
11067606,away,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,57.0,46.0,9.0,6.0,38.0,45.0,12.0,4.0,3.0,,,,,,90.0,67.0,6.7,11.0,0.00815021,0,,8.0,,2.0,3.0,4.0,,,,1.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,False,62.0,55.0,12.0,7.0,34.0,34.0,28.0,7.0,3.0,,,,,,90.0,79.0,7.3,8.0,0.0235975,1,,21.0,,1.0,1.0,3.0,,,,1.0,2.0,2.0,,,1.0,2.0,1.0,,,lberaldo,,,1.0,,0.0729,Lucas Beraldo,,1.0,,,,,,,,
11067606,away,São Paulo,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,False,37.0,33.0,2.0,1.0,14.0,15.0,22.0,,5.0,,,,,,90.0,68.0,6.2,14.0,0.0214268,1,,19.0,,1.0,9.0,8.0,,5.0,4.0,,3.0,2.0,,1.0,1.0,,2.0,1.0,,,,6.0,1.0,1.0,0.0134,,,,,,,,,,,
11067606,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,34.0,33.0,1.0,1.0,18.0,18.0,16.0,2.0,2.0,,,,,,62.0,46.0,6.9,2.0,0.0128092,2,,15.0,,,4.0,4.0,2.0,,,2.0,3.0,2.0,,1.0,,,,1.0,,,,1.0,,,0.0349,,,2.0,,,,,,,,
11067606,away,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,48.0,42.0,9.0,4.0,18.0,20.0,28.0,2.0,4.0,,,,,,90.0,56.0,6.6,7.0,0.0172305,1,,24.0,,,3.0,3.0,2.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,2.0,1.0,0.0163,Pablo Maia,,,,,,,,,,
11067606,away,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,False,30.0,28.0,3.0,2.0,11.0,12.0,24.0,1.0,4.0,,,,,,73.0,47.0,6.8,9.0,0.260709,1,,20.0,6.0,,6.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,3.0,,,3.0,1.0,4.0,1.0,0.0181,,,,,,,,,,,
11067606,away,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,36.0,23.0,5.0,1.0,8.0,10.0,26.0,,8.0,,,,,,90.0,63.0,7.0,22.0,0.0104999,5,,15.0,,1.0,7.0,10.0,,8.0,6.0,,1.0,1.0,,1.0,1.0,,4.0,2.0,,luciano10,,3.0,,1.0,1.4706,,,1.0,,3.0,1.0,1.4949,,1.0,,
11067606,away,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,15.0,11.0,,,4.0,4.0,12.0,,2.0,,,,,,45.0,29.0,7.0,9.0,0.0046605,0,,7.0,1.0,,4.0,8.0,,6.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,,lucasmoura7,,1.0,1.0,,,,,,,,,,,,,
11067606,away,São Paulo,Erison,erison,Erison,F,9,180,989,M,1089111,EUR,923961600,F,49,49,False,3.0,2.0,,,1.0,1.0,3.0,,,,,,,,73.0,19.0,6.5,10.0,0.00220522,2,,1.0,1.0,1.0,4.0,4.0,,4.0,1.0,,1.0,,,,,,5.0,2.0,,,,,,1.0,0.155,Erison,,1.0,,,,,,,1.0,
11067606,away,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,23.0,23.0,2.0,2.0,9.0,9.0,16.0,,6.0,,,,,,45.0,38.0,6.7,5.0,0.0486074,1,,14.0,2.0,,2.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,0.0153,,,,,1.0,,0.3942,,,,
11067606,away,São Paulo,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,True,12.0,11.0,,,5.0,6.0,6.0,,2.0,,,,,,28.0,26.0,6.3,4.0,0.00285144,0,,6.0,,,2.0,5.0,,2.0,,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,,,Nathan,,,,,,,,,,
11067606,away,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,4.0,2.0,,,,,4.0,,1.0,,,,,,28.0,7.0,7.3,2.0,0.0570221,1,,2.0,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,0.0429,,,,1.0,1.0,,0.0638,,,,1.0
11067606,away,São Paulo,Talles Wander,talles-wander,T. Wander,F,19,176,154,M,1485604,EUR,1066953600,F,26,26,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,17.0,7.0,6.4,2.0,0.00787693,0,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,2.0,1.0,,,Talles Wander,,,,,,,,,,
11067606,away,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,True,4.0,3.0,,,,,7.0,,1.0,,,,,,17.0,13.0,6.4,8.0,0.00470222,1,,3.0,3.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,3.0,,,0.0377,William Gomes Carvalho Santos,,1.0,,,,,,,1.0,
11067606,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Diego,Costa,,,,,,,,,
11067606,away,São Paulo,David,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Talles Costa,talles-costa,T. Costa,M,6,176,291,M,1002360,EUR,1028246400,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Welington,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067606,away,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
