match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,captain,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
10411747,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174.0,1480,M,96372,EUR,763516800,F,10,10,False,17.0,9.0,2.0,,3.0,4.0,7.0,17.0,2.0,,,80.0,35.0,6.4,13.0,0.7321,0.3836,0.0838591,5,,,,1.0,4.0,4.0,3.0,,,1.0,1.0,,,,4.0,1.0,,,,,,,,4.0,1.0,1.0,,1.0,2.0,1.0,
10411747,home,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190.0,135,M,70930,EUR,641779200,D,17,17,True,22.0,20.0,3.0,2.0,18.0,19.0,2.0,3.0,4.0,,,66.0,30.0,7.0,2.0,0.0294,0.0,0.0003627,1,,,,,3.0,1.0,1.0,1.0,1.0,,,1.0,5.0,,,,,,,,,,1.0,,,,,,,,
10411747,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,True,27.0,21.0,3.0,1.0,12.0,14.0,9.0,13.0,3.0,,,45.0,38.0,7.0,6.0,0.0171,0.0,0.0126549,2,,,,,2.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
10411747,home,Udinese,Beto,beto,Beto,F,9,194.0,3398,M,987489,EUR,886204800,F,9,9,True,6.0,5.0,,,1.0,1.0,4.0,5.0,2.0,,,22.0,14.0,6.7,4.0,0.0497,0.0,0.00218502,1,,,,5.0,6.0,3.0,2.0,,,,,4.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,
10411747,home,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180.0,393,M,71203,EUR,650764800,M,5,5,True,9.0,4.0,4.0,2.0,1.0,1.0,3.0,10.0,1.0,,,10.0,14.0,6.7,8.0,0.0,0.0,0.00057639,0,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10411747,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197.0,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Filip Benković,filip-benkovic,F. Benković,D,32,194.0,528,M,357588,EUR,868752000,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,0.0,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,lakisamar10,,,,
10411747,home,Udinese,Martin Palumbo,martin-palumbo,M. Palumbo,M,20,183.0,310,M,1001033,EUR,1015286400,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164.0,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,0.0,,0,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,home,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182.0,255,M,55314,EUR,637200000,F,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,Ilija,Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Luigi Sepe,luigi-sepe,L. Sepe,G,,185.0,170,M,46714,EUR,673660800,G,33,33,False,20.0,18.0,9.0,7.0,18.0,18.0,,2.0,9.0,2.0,2.0,90.0,27.0,7.3,2.0,0.0,0.0,8.58e-05,0,0.4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,25,186.0,1740,M,845271,EUR,803520000,D,2,2,False,59.0,47.0,5.0,1.0,29.0,35.0,18.0,25.0,3.0,,,90.0,74.0,7.1,14.0,0.2092,0.0,0.00553765,1,,,,8.0,6.0,,,2.0,1.0,,4.0,4.0,1.0,2.0,1.0,,4.0,,1.0,,,,,1.0,,1.0,,,1.0,,
10411747,away,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,224456,EUR,710121600,D,23,23,False,47.0,44.0,5.0,4.0,29.0,31.0,15.0,16.0,6.0,,,90.0,60.0,7.7,3.0,0.0,0.0,0.00684017,0,,,,2.0,4.0,,,3.0,3.0,,1.0,1.0,4.0,1.0,,,,1.0,3.0,,,,,,,,,,,,
10411747,away,Salernitana,Federico Fazio,federico-fazio,F. Fazio,D,,195.0,373,M,27569,EUR,542937600,D,17,17,False,61.0,49.0,12.0,8.0,24.0,27.0,25.0,35.0,4.0,,,90.0,77.0,7.6,13.0,0.2032,0.6531,0.0415459,2,,,,3.0,7.0,1.0,1.0,1.0,1.0,,,5.0,5.0,3.0,1.0,,2.0,1.0,1.0,True,,,1.0,,,,,1.0,1.0,,
10411747,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,M,87,87,False,49.0,40.0,15.0,9.0,19.0,20.0,23.0,36.0,3.0,,,89.0,76.0,7.4,18.0,0.0535,0.241,0.308227,3,,,,4.0,,1.0,,,,,,,1.0,2.0,7.0,2.0,,3.0,1.0,,,1.0,2.0,,3.0,3.0,,1.0,,,
10411747,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,False,46.0,37.0,5.0,2.0,10.0,13.0,28.0,34.0,7.0,,,90.0,70.0,6.7,16.0,0.136,0.0,0.0574724,2,,,,8.0,6.0,1.0,,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,4.0,,,,,,
10411747,away,Salernitana,Ivan Radovanović,ivan-radovanovic,I. Radovanović,D,7,186.0,66,M,19394,EUR,588816000,M,16,16,False,22.0,18.0,5.0,4.0,10.0,12.0,8.0,10.0,2.0,,,45.0,25.0,6.7,5.0,0.0,0.0,0.00291492,0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
10411747,away,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,149659,EUR,789091200,M,10,10,False,35.0,28.0,6.0,2.0,5.0,6.0,24.0,34.0,7.0,,,90.0,54.0,7.2,15.0,0.0454,0.2649,0.180877,2,,,,5.0,3.0,,,2.0,1.0,1.0,1.0,,,2.0,5.0,1.0,,2.0,1.0,,2.0,,1.0,,2.0,3.0,,1.0,,,
10411747,away,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,M,30,30,False,18.0,14.0,1.0,,8.0,12.0,7.0,9.0,7.0,,,90.0,41.0,6.7,11.0,0.0247,0.1972,0.0457757,1,,,,7.0,3.0,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,,2.0,2.0,,1.0,,,
10411747,away,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,11,11,False,6.0,1.0,1.0,,,1.0,1.0,6.0,1.0,,,45.0,17.0,6.7,9.0,0.0738,0.0,0.00010597,1,,,,4.0,,,,,,,1.0,,,,1.0,,2.0,,,,2.0,1.0,1.0,,1.0,2.0,,,,,
10411747,away,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,9,9,False,16.0,10.0,3.0,3.0,3.0,3.0,7.0,13.0,2.0,,,90.0,41.0,6.6,13.0,0.8862,0.9506,0.0188246,5,,,,9.0,7.0,6.0,4.0,,,3.0,2.0,,,,,,2.0,2.0,,,1.0,,2.0,1.0,4.0,,,2.0,1.0,,
10411747,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,D,3,3,True,29.0,28.0,2.0,1.0,7.0,7.0,21.0,29.0,1.0,,,45.0,47.0,6.5,10.0,0.0,0.0,0.050544,0,,,,4.0,2.0,3.0,1.0,,,1.0,1.0,,,,7.0,,,1.0,,,,,,,,,,,,,
10411747,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,29,29,True,4.0,3.0,,,1.0,1.0,2.0,3.0,2.0,,,45.0,10.0,6.3,5.0,0.0,0.0,0.0015091,0,,,,4.0,1.0,3.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,boulaye_dia,,,,1.0
10411747,away,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,30,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Andrea Sorrentino,andrea-sorrentino,A. Sorrentino,G,,,9,M,1395441,EUR,1098316800,G,72,72,True,,,,,,,,,,,,,,,,,0.0,,0,,Andrea Sorrentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Alessandro Micai,alessandro-micai,A. Micai,G,1,186.0,58,M,267703,EUR,743472000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Frédéric Veseli,frederic-veseli,F. Veseli,D,34,183.0,156,M,137775,EUR,722217600,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Andrei Moțoc,andrei-motoc,A. Moțoc,D,23,195.0,97,M,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Wajdi Kechrida,wajdi-kechrida,W. Kechrida,D,28,184.0,935,M,880061,EUR,815529600,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Reda Boultam,reda-boultam,R. Boultam,M,24,187.0,83,M,795259,EUR,888883200,M,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,39,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,Antonio Iervolino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411747,away,Salernitana,Julian Kristoffersen,julian-kristoffersen,J. Kristoffersen,F,20,195.0,45,M,836093,EUR,863222400,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
