match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12530750,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,False,42.0,21.0,32.0,11.0,0.0,13.0,13.0,8.0,29.0,2.0,12.0,1.0,4.0,4.0,90.0,53.0,7.6,22.0,0.00324422,0,1.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530750,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,3.0,1.0,,,,45.0,16.0,6.5,3.0,0.00193985,0,,True,6.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530750,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,32.0,26.0,5.0,2.0,0.0,20.0,20.0,6.0,12.0,3.0,4.0,,,,90.0,45.0,7.0,9.0,0.00770001,0,,,3.0,,,,,,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12530750,home,Hatayspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,4,4,False,48.0,33.0,16.0,7.0,0.0,18.0,21.0,15.0,27.0,3.0,10.0,,,,90.0,58.0,6.9,16.0,0.00518384,1,,,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3076,,,,,,,,,,,,,,,,,,
12530750,home,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,27.0,21.0,2.0,,0.0,9.0,10.0,12.0,18.0,5.0,4.0,,,,89.0,58.0,7.8,12.0,0.0131503,1,,,5.0,11.0,3.0,,4.0,3.0,,1.0,2.0,3.0,2.0,,1.0,2.0,0.0266,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,
12530750,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,8,8,False,41.0,35.0,10.0,9.0,0.0,19.0,19.0,16.0,22.0,4.0,8.0,,,,90.0,54.0,7.4,8.0,0.0192722,1,,,4.0,7.0,2.0,,2.0,,2.0,,,1.0,2.0,,,1.0,0.0142,,4.0,,,Chandrel Massanga,,1.0,0.0087,,,,,,,,,,
12530750,home,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,False,26.0,21.0,2.0,1.0,0.0,12.0,14.0,9.0,12.0,1.0,3.0,,,,89.0,39.0,7.0,8.0,0.00435473,1,,,6.0,11.0,1.0,1.0,5.0,5.0,2.0,1.0,,,1.0,,,2.0,0.0243,,3.0,2.0,1.0,,,,,1.0,,,,,,,,,
12530750,home,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,False,16.0,11.0,1.0,,0.0,3.0,4.0,9.0,13.0,1.0,1.0,,,,68.0,31.0,6.6,10.0,0.192885,0,,,5.0,4.0,1.0,,,,1.0,1.0,,,3.0,,,1.0,,1.0,,5.0,3.0,,,,,,1.0,,,,,,,,
12530750,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,M,7,7,False,26.0,17.0,2.0,1.0,0.0,4.0,5.0,14.0,27.0,,3.0,,,,90.0,51.0,7.9,18.0,0.0454882,3,,,4.0,4.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,0.5756,6.0,,3.0,1.0,,,1.0,0.8933,1.0,1.0,1.0,1.0,2.0,,,,,
12530750,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,11.0,9.0,1.0,,0.0,2.0,2.0,10.0,15.0,,2.0,,,,90.0,42.0,7.5,15.0,0.373885,4,,,11.0,8.0,2.0,2.0,3.0,2.0,4.0,1.0,,,5.0,,3.0,3.0,0.1528,6.0,,5.0,2.0,Joelson Mendes,,1.0,0.0908,,3.0,,,2.0,1.0,,,,
