match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_penaltyConceded,stat_fouls,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_outfielderBlock,stat_penaltyWon,stat_totalOffside
11067404,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,21.0,19.0,3.0,1.0,18.0,18.0,1.0,3.0,9.0,1.0,3.0,90.0,27.0,5.9,2.0,0.0,0.0,0.00019531,0,-0.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067404,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,56.0,50.0,4.0,2.0,21.0,24.0,31.0,35.0,9.0,,,90.0,89.0,5.8,17.0,0.0315,0.0,0.101138,1,,,,3.0,2.0,1.0,1.0,9.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11067404,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,52.0,46.0,4.0,3.0,27.0,29.0,19.0,23.0,5.0,,,90.0,58.0,5.7,6.0,0.0,0.0,0.00688712,0,,,,,,2.0,1.0,5.0,4.0,1.0,,,,,2.0,1.0,1.0,1.0,,2.0,,True,1.0,2.0,,,,,,,,,,,
11067404,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,55.0,49.0,5.0,5.0,31.0,34.0,18.0,21.0,5.0,,,90.0,59.0,6.0,6.0,0.0,0.0,0.00722731,0,,,,,,2.0,,3.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,
11067404,home,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,False,29.0,24.0,3.0,3.0,5.0,7.0,19.0,23.0,2.0,,,90.0,44.0,6.5,6.0,0.0202,0.0,0.00663198,1,,,,1.0,,,3.0,,7.0,,,3.0,3.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
11067404,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,22.0,17.0,1.0,,13.0,14.0,4.0,8.0,4.0,,,45.0,34.0,6.8,9.0,0.0,0.0,0.00276888,0,,Denilson,,,,1.0,,5.0,7.0,,2.0,1.0,1.0,,,,4.0,3.0,2.0,2.0,,,,2.0,,,,,,,,,,,
11067404,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,False,25.0,23.0,2.0,2.0,14.0,15.0,9.0,13.0,,,,43.0,28.0,6.4,5.0,0.0,0.0,0.00438417,0,,,,3.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11067404,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,M,7,7,False,20.0,13.0,,,2.0,4.0,11.0,17.0,2.0,,,45.0,31.0,6.6,12.0,0.0,0.0,0.0080394,0,,,,1.0,,,1.0,5.0,5.0,1.0,2.0,3.0,2.0,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,
11067404,home,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,False,40.0,34.0,3.0,1.0,12.0,13.0,22.0,30.0,5.0,,,78.0,61.0,6.7,14.0,0.0291,0.0,0.0972862,1,,,,3.0,,,1.0,4.0,7.0,1.0,1.0,3.0,2.0,,,4.0,2.0,,3.0,2.0,,,,1.0,1.0,,,,,,,,,,
11067404,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,False,26.0,24.0,2.0,2.0,6.0,6.0,18.0,20.0,7.0,,,90.0,38.0,6.4,6.0,0.0,0.0,0.101808,0,,,,,,,,2.0,8.0,,2.0,6.0,6.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11067404,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,17.0,12.0,,,6.0,6.0,6.0,12.0,1.0,,,64.0,25.0,6.8,8.0,0.0187,0.0,0.0391654,1,,,,1.0,,2.0,1.0,5.0,4.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,
11067404,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,True,33.0,29.0,3.0,2.0,12.0,12.0,18.0,22.0,5.0,,,47.0,43.0,6.9,5.0,0.0238,0.0,0.0248016,1,,,,1.0,1.0,,2.0,,6.0,,,,,,,1.0,2.0,1.0,,3.0,,,,,1.0,R14niele,,,,,,,,,
11067404,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,20.0,18.0,,,2.0,2.0,16.0,21.0,2.0,,,45.0,39.0,6.4,12.0,0.0952,0.0882,0.00776781,2,,Emerson Ramon,,3.0,,2.0,,8.0,,,4.0,2.0,,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
11067404,home,Cuiabá,Nicolás Quagliata,nicolas-quagliata,Nicolás Quagliata,F,27,170,222,M,1009556,EUR,928540800,F,25,25,True,27.0,23.0,1.0,,3.0,3.0,21.0,26.0,,,,45.0,35.0,6.3,9.0,0.0,0.0,0.0357325,0,,,,2.0,1.0,1.0,,4.0,2.0,1.0,,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11067404,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,True,2.0,2.0,,,,,2.0,2.0,,,,26.0,9.0,6.5,5.0,0.0,0.0,0.00028482,0,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,
11067404,home,Cuiabá,Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,,181,476,M,146599,EUR,684547200,M,10,10,True,20.0,18.0,1.0,1.0,4.0,4.0,15.0,19.0,3.0,,,12.0,26.0,6.5,4.0,0.0,0.0,0.0930255,0,,,,3.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11067404,home,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067404,home,Cuiabá,Mateusinho,mateusinho,Mateusinho,D,98,175,322,M,1107069,EUR,907718400,D,98,98,True,,,,,,,,,,,,,,,,,0.0,,0,,Mateusinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067404,home,Cuiabá,Ricardo Cerqueira,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,1412633,EUR,1041120000,F,54,54,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067404,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
