match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_keyPass,stat_totalCross,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim
11067553,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,21.0,16.0,8.0,4.0,15.0,19.0,1.0,2.0,2.0,7.0,3.0,3.0,2.0,2.0,90.0,32.0,7.5,5.0,0.0,0.0,7.763e-05,0,0.5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,41.0,32.0,2.0,,23.0,28.0,9.0,13.0,,5.0,,,,,90.0,55.0,6.3,11.0,0.0,0.0,0.003942,0,,1.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,47.0,42.0,8.0,4.0,26.0,28.0,16.0,19.0,,2.0,,,,,90.0,52.0,6.8,7.0,0.34,0.2301,0.0388909,2,,,,2.0,1.0,,1.0,1.0,1.0,,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067553,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,45.0,34.0,7.0,2.0,20.0,25.0,14.0,21.0,2.0,3.0,,,,,89.0,53.0,6.6,14.0,0.0,0.0,0.00656312,0,,1.0,3.0,4.0,6.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
11067553,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,46.0,36.0,7.0,2.0,12.0,15.0,28.0,38.0,,10.0,,,,,89.0,70.0,7.6,17.0,0.078,0.0,0.354345,1,,1.0,2.0,4.0,7.0,,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,4.0,7.0,1.0,Marcelo12,4.0,1.0,1.0,1.0,,,,,
11067553,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,27.0,24.0,,,11.0,11.0,13.0,16.0,,3.0,,,,,45.0,39.0,6.6,7.0,0.0594,0.0,0.0161868,2,,2.0,1.0,7.0,2.0,,2.0,1.0,,,,3.0,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,
11067553,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,58.0,56.0,2.0,2.0,32.0,34.0,24.0,24.0,2.0,7.0,,,,,90.0,75.0,6.7,8.0,0.0,0.0,0.0171693,0,,,,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,1.0,,3.0,Andre7,,,,,3.0,,,,
11067553,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,44.0,35.0,1.0,,16.0,19.0,19.0,28.0,1.0,9.0,,,,,90.0,75.0,7.5,19.0,0.1014,0.1883,0.0246473,3,,1.0,,8.0,12.0,1.0,4.0,6.0,3.0,2.0,3.0,2.0,,,3.0,,,,3.0,3.0,jhonariasa,,6.0,,,1.0,,,,
11067553,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,34.0,30.0,1.0,1.0,11.0,11.0,19.0,23.0,,2.0,,,,,70.0,42.0,6.3,5.0,0.0,0.0,0.617993,0,,,,7.0,4.0,4.0,,1.0,,,3.0,3.0,,,,,,1.0,,,,,1.0,,,,,,,
11067553,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,44.0,34.0,4.0,,15.0,18.0,20.0,29.0,,7.0,,,,,90.0,60.0,7.0,14.0,0.1186,0.0,0.379065,1,,2.0,3.0,7.0,9.0,,,2.0,1.0,1.0,4.0,4.0,,,,1.0,,2.0,3.0,1.0,,1.0,1.0,,,,1.0,,,
11067553,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,16.0,11.0,1.0,,2.0,3.0,9.0,13.0,1.0,1.0,,,,,90.0,29.0,6.4,8.0,0.7172,0.5613,0.0709281,4,,4.0,1.0,9.0,2.0,,,3.0,,,1.0,2.0,,1.0,2.0,1.0,,1.0,,,germancano14,,,1.0,,,,,,
11067553,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,45.0,12.0,6.9,2.0,0.1217,0.1761,0.0126215,3,,6.0,2.0,9.0,4.0,1.0,,,1.0,,1.0,3.0,,,2.0,,,,,2.0,,,,1.0,,,,1.0,,
11067553,home,Fluminense,Leonardo Fernández,,,leonardo-fernandez,L. Fernández,M,10,166,3343,M,846411,EUR,910483200,M,17,17,True,15.0,12.0,3.0,3.0,1.0,1.0,13.0,22.0,,1.0,,,,,20.0,35.0,6.9,14.0,0.0,0.0,0.426507,0,,,,6.0,2.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,2.0,8.0,1.0,,2.0,1.0,,,,1.0,,,
11067553,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,,,,1.0,6.0,,,0.0,0.0,0.0041477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Danielzinho,,,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,home,Fluminense,Yony González,,,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,F,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Matheus Cunha,Matheus Cunha,,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,False,40.0,22.0,23.0,8.0,16.0,22.0,6.0,18.0,,11.0,6.0,9.0,,,90.0,57.0,8.7,18.0,0.0,0.0,0.00665335,0,1.1558,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
11067553,away,Flamengo,Wesley,,,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,27.0,24.0,2.0,2.0,6.0,7.0,18.0,21.0,2.0,4.0,,,,,90.0,52.0,6.9,10.0,0.0476,0.2071,0.0653639,1,,3.0,1.0,10.0,8.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,,,1.0,,,1.0,1.0,3.0,WesleyFranca03,,1.0,,,2.0,,,,
11067553,away,Flamengo,David Luiz,,,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,37.0,29.0,7.0,2.0,17.0,19.0,12.0,18.0,2.0,4.0,,,,,81.0,43.0,6.9,8.0,0.0,0.0,0.00875561,0,,1.0,3.0,3.0,6.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,davidluiz23,,,,1.0,,,,,
11067553,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,46.0,38.0,3.0,1.0,26.0,28.0,12.0,18.0,4.0,4.0,,,,,90.0,61.0,7.3,9.0,0.0,0.0,0.00706505,0,,1.0,4.0,2.0,8.0,1.0,,,1.0,,3.0,,,,,,,,,1.0,leopereira4,,,,2.0,,,,,
11067553,away,Flamengo,Filipe Luís,,,filipe-luis,F. Luís,D,,181,1780,,26029,EUR,492393600,D,16,16,False,52.0,49.0,2.0,2.0,23.0,25.0,27.0,29.0,2.0,8.0,,,,,90.0,81.0,7.9,6.0,0.0,0.0,0.0582441,0,,,2.0,1.0,12.0,,,1.0,4.0,4.0,6.0,1.0,,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,
11067553,away,Flamengo,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,41.0,34.0,6.0,2.0,16.0,18.0,18.0,23.0,,4.0,,,,,65.0,43.0,6.4,7.0,0.0,0.0,0.014666,0,,,2.0,5.0,3.0,1.0,,1.0,,,,4.0,,,,,,,,,,,1.0,,,1.0,,,,
11067553,away,Flamengo,Gerson,,,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,False,29.0,25.0,2.0,2.0,6.0,6.0,20.0,24.0,1.0,7.0,,,,,90.0,50.0,7.5,10.0,0.0,0.0,0.0583009,0,,4.0,1.0,5.0,11.0,,1.0,4.0,2.0,1.0,4.0,,,,,,,2.0,1.0,4.0,gerson_santos,1.0,4.0,,,,,1.0,,
11067553,away,Flamengo,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,False,33.0,29.0,,,10.0,11.0,19.0,22.0,1.0,6.0,,,,,74.0,40.0,6.7,5.0,0.1009,0.0,0.0331096,1,,,,2.0,2.0,,1.0,,2.0,1.0,,1.0,True,,,1.0,,,,,evertonri,,,,,1.0,,,,
11067553,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,14,14,False,29.0,22.0,2.0,1.0,6.0,7.0,17.0,25.0,1.0,6.0,,,,,80.0,49.0,7.1,13.0,0.1378,0.2033,0.0397514,3,,1.0,2.0,5.0,6.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,3.0,3.0,G10DeArrascaeta,1.0,,1.0,,,,,,
11067553,away,Flamengo,Everton,Everton,,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,M,11,11,False,14.0,11.0,1.0,1.0,1.0,1.0,10.0,13.0,,1.0,,,,,65.0,29.0,6.9,8.0,0.0,0.0,0.0193845,0,,,,3.0,8.0,,,5.0,3.0,1.0,3.0,,,,,,,,,1.0,Evertons,,2.0,,,,,,,
11067553,away,Flamengo,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,False,14.0,10.0,2.0,1.0,2.0,2.0,8.0,12.0,,,,,,,90.0,21.0,6.8,6.0,0.0718,0.0,0.0344135,2,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,2.0,Gabigol,,,2.0,,1.0,,,,
11067553,away,Flamengo,Allan,,,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,21,21,True,15.0,11.0,2.0,,7.0,10.0,4.0,5.0,2.0,2.0,,,,,25.0,21.0,6.5,4.0,0.0,0.0,0.00231081,0,,,,4.0,2.0,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,1.0,,,,
11067553,away,Flamengo,Luiz Araújo,,,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,F,22,22,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,1.0,,,,,32.0,16.0,6.3,5.0,0.0386,0.1279,0.0465159,1,,,,8.0,2.0,2.0,,3.0,1.0,1.0,,4.0,,,1.0,,,1.0,,3.0,l_araujo11ofi,,1.0,,,,,,,
11067553,away,Flamengo,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,16.0,7.0,6.3,4.0,0.0,0.0,0.00044587,0,,1.0,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
11067553,away,Flamengo,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1336,M,1133282,EUR,1014422400,F,38,38,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,10.0,5.0,6.6,,0.0,0.0,0.00299878,0,,,1.0,2.0,3.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Pablo,,,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,9.0,5.0,6.5,1.0,0.0,0.0,0.00107467,0,,1.0,2.0,3.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Santos,,,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,,,,,,
11067553,away,Flamengo,Rodrigo Caio,,,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Guillermo Varela,,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Igor Jesus,,,igor-jesus,Igor Jesus,M,6,179,1493,M,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067553,away,Flamengo,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3705,M,1116593,EUR,1080777600,F,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
