match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalClearance,stat_unsuccessfulTouch,stat_wonContest,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_totalOffside,stat_shotOffTarget,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,player_sofascoreId
11396183,home,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,False,48.0,38.0,26.0,16.0,24.0,26.0,14.0,22.0,1.0,1.0,14.0,1.0,1.0,90.0,55.0,5.3,10.0,0.00514787,0,-2.1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396183,home,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,False,40.0,34.0,4.0,,24.0,27.0,11.0,15.0,4.0,,3.0,,,90.0,51.0,5.6,9.0,0.0413854,0,,,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11396183,home,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,43.0,39.0,4.0,2.0,29.0,30.0,10.0,13.0,,,2.0,,,90.0,51.0,5.8,4.0,0.00316356,0,,,,,,,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
11396183,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,42.0,34.0,5.0,3.0,25.0,26.0,9.0,16.0,2.0,1.0,4.0,,,90.0,52.0,5.8,9.0,0.00249953,0,,,,,,3.0,4.0,,,1.0,1.0,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,
11396183,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,M,19,19,False,39.0,28.0,5.0,1.0,15.0,17.0,13.0,24.0,3.0,,4.0,,,81.0,56.0,6.0,19.0,0.0182582,0,,,,2.0,,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11396183,home,Darmstadt 98,Julian Justvan,julian-justvan,J. Justvan,M,10,177,208,M,843132,EUR,891475200,M,17,17,False,30.0,28.0,,,15.0,15.0,13.0,16.0,3.0,,2.0,,,90.0,40.0,6.6,4.0,0.132163,2,,,,1.0,,,3.0,1.0,2.0,,1.0,,,2.0,,,2.0,2.0,2.0,0.0411,,,,,,,,,,,,
11396183,home,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,M,6,6,False,34.0,25.0,1.0,1.0,12.0,12.0,13.0,23.0,3.0,1.0,2.0,,,90.0,47.0,6.3,14.0,0.0116457,1,,,,1.0,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,,1.0,0.0211,True,1.0,,,,,,,,,,
11396183,home,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,27.0,25.0,2.0,2.0,12.0,12.0,13.0,16.0,4.0,,2.0,,,56.0,44.0,6.1,7.0,0.0162241,2,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,2.0,0.094,,,,,,,,,,,,
11396183,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,31.0,23.0,2.0,1.0,8.0,12.0,15.0,20.0,2.0,,4.0,,,73.0,44.0,7.1,12.0,0.411173,1,,,,1.0,,1.0,6.0,1.0,1.0,,2.0,1.0,1.0,3.0,,2.0,1.0,,,0.1809,,1.0,1.0,2.0,,,,,,,,
11396183,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,7.0,4.0,,,,1.0,4.0,6.0,4.0,,,,,45.0,12.0,6.5,4.0,0.00716448,0,,,,,,3.0,5.0,,,,1.0,,1.0,,,1.0,,4.0,,,,1.0,,1.0,,,,,,,,
