match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_penaltyConceded
12437694,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,35.0,19.0,25.0,9.0,0.0,11.0,11.0,8.0,24.0,1.0,10.0,1.0,4.0,6.0,90.0,46.0,8.4,17.0,0.00309256,0,1.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,19.0,12.0,4.0,,0.0,3.0,4.0,9.0,15.0,4.0,2.0,,,,90.0,41.0,7.4,11.0,0.0238473,0,,True,1.0,2.0,5.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,24.0,17.0,6.0,1.0,0.0,11.0,11.0,6.0,13.0,7.0,4.0,,,,90.0,36.0,6.8,9.0,0.0513811,0,,,1.0,,3.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,abdel.abqar,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,False,21.0,13.0,6.0,1.0,0.0,13.0,14.0,,7.0,,1.0,,,,90.0,29.0,7.1,8.0,8.004e-05,1,,,1.0,1.0,3.0,5.0,,,,,2.0,4.0,,,2.0,,1.0,3.0,0.0267,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,3,3,False,25.0,20.0,4.0,2.0,0.0,9.0,10.0,11.0,15.0,2.0,2.0,,,,90.0,42.0,7.1,8.0,0.0162532,0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,10.0,8.0,1.0,,0.0,1.0,2.0,11.0,18.0,1.0,1.0,,,,82.0,31.0,8.0,12.0,0.289448,3,,,1.0,,3.0,2.0,,,2.0,,,1.0,2.0,1.0,,,1.0,1.0,0.6738,5.0,,,10.0,4.0,2.0,1.0,1.0591,,,,,,,,,
12437694,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,19.0,17.0,1.0,1.0,0.0,7.0,9.0,10.0,10.0,,4.0,,,,82.0,26.0,6.8,3.0,0.010785,0,,,1.0,,4.0,4.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,29.0,22.0,4.0,,0.0,8.0,9.0,14.0,20.0,1.0,2.0,,,,90.0,40.0,7.0,9.0,0.0346482,2,,,1.0,,4.0,4.0,,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,0.2861,1.0,,,,,,,,1.0,1.0,,,,,,,
12437694,home,Deportivo Alavés,Tomás Conechny,tomas-conechny,T. Conechny,F,17,170.0,499,M,822607,EUR,891216000,M,10,10,False,14.0,9.0,,,0.0,2.0,3.0,10.0,14.0,,2.0,,,,64.0,28.0,7.1,7.0,0.0844629,3,,,3.0,1.0,6.0,1.0,,1.0,,,1.0,,1.0,,2.0,,1.0,,0.1238,1.0,,,3.0,3.0,2.0,,0.3855,,,1.0,,,,,,
12437694,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178.0,370,M,566894,EUR,752457600,F,19,19,False,14.0,8.0,2.0,1.0,1.0,2.0,2.0,7.0,13.0,,1.0,,,,70.0,28.0,7.1,9.0,0.114369,3,,,1.0,2.0,4.0,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0884,1.0,,,1.0,1.0,,,,2.0,,,1.0,,,,,
12437694,home,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,17,17,False,11.0,9.0,1.0,1.0,0.0,1.0,2.0,8.0,10.0,1.0,1.0,,,,64.0,19.0,6.8,5.0,0.250131,1,,,2.0,3.0,6.0,4.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,0.039,1.0,,,1.0,,,,,1.0,,,,,,,,
12437694,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,True,7.0,4.0,,,0.0,3.0,3.0,1.0,4.0,1.0,1.0,,,,26.0,15.0,7.4,3.0,0.00025081,1,,,3.0,3.0,4.0,5.0,,,,,,2.0,,,1.0,,,1.0,0.017,,,,,,1.0,1.0,0.356,,,,,,,,,
12437694,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182.0,1239,M,1131581,EUR,1019433600,F,15,15,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,26.0,8.0,6.5,2.0,0.00017693,0,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,Carlos Martín,,1.0,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,20.0,6.0,6.3,2.0,0.00042972,0,,,1.0,,3.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182.0,231,M,1001967,EUR,1043366400,F,16,16,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,,,,,8.0,3.0,6.6,1.0,0.00219899,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Luka Romero,luka-romero,L. Romero,F,18,169.0,4732,M,1032022,EUR,1100736000,F,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,8.0,8.0,6.6,2.0,0.00014298,1,,,,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,lukaromero10,1.0,1.0,0.7884,,Luka Romero,,,,,,,,,,,1.0,1.0,1.0,,
12437694,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186.0,2593,M,1468046,EUR,1013558400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190.0,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,home,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183.0,829,M,355072,EUR,875577600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437694,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185.0,1502,M,123865,EUR,609206400,G,1,1,False,25.0,24.0,3.0,2.0,0.0,23.0,23.0,1.0,2.0,,7.0,2.0,3.0,3.0,90.0,36.0,6.8,1.0,0.00020264,0,-0.1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437694,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,D,18,18,False,20.0,16.0,2.0,1.0,0.0,11.0,15.0,5.0,7.0,,,,,,58.0,37.0,6.6,9.0,0.0240699,0,,,1.0,3.0,2.0,6.0,,,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
12437694,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179.0,259,M,914848,EUR,725846400,D,4,4,False,92.0,81.0,10.0,2.0,0.0,53.0,56.0,28.0,36.0,3.0,4.0,,,,90.0,106.0,7.0,11.0,0.00829607,0,,,7.0,1.0,7.0,5.0,,,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,
12437694,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,15,15,False,85.0,77.0,5.0,2.0,0.0,58.0,63.0,19.0,22.0,4.0,6.0,,,,90.0,94.0,6.6,10.0,0.00672966,0,,,1.0,3.0,2.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
12437694,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181.0,783,M,979146,EUR,993945600,D,3,3,False,41.0,34.0,2.0,1.0,0.0,17.0,20.0,18.0,24.0,5.0,,,,,90.0,61.0,6.6,11.0,0.438972,0,,,1.0,2.0,6.0,4.0,,1.0,,,,2.0,,,4.0,,,,,3.0,,,3.0,1.0,,,,,,,,,,,,
12437694,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,M,17,17,False,18.0,13.0,3.0,2.0,0.0,10.0,12.0,3.0,6.0,,3.0,,,,58.0,22.0,6.4,7.0,0.0291772,1,,,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,0.2775,,,,,,1.0,,0.4511,,,,,1.0,,,,
12437694,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,5,5,False,65.0,55.0,4.0,3.0,0.0,28.0,29.0,28.0,40.0,2.0,3.0,,,,90.0,76.0,7.2,13.0,0.0703441,1,,,,1.0,4.0,4.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,0.0143,2.0,,,4.0,1.0,1.0,,0.0168,,,,1.0,,,,,
