match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_onTargetScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11369818,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,1,1,False,18.0,12.0,7.0,2.0,11.0,13.0,1.0,5.0,1.0,1.0,9.0,1.0,1.0,5.0,90.0,33.0,6.9,6.0,0.0,0.0,0.00210198,0,-0.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369818,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,D,6,6,False,78.0,62.0,19.0,10.0,32.0,35.0,32.0,46.0,,5.0,9.0,,,,90.0,107.0,7.0,22.0,0.0245,0.0,0.245481,1,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
11369818,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,40.0,37.0,1.0,1.0,30.0,33.0,7.0,7.0,2.0,3.0,4.0,,,,85.0,48.0,6.5,3.0,0.0,0.0,0.00465531,0,,,,5.0,,,,,,6.0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,
11369818,home,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185.0,167,M,1131054,EUR,1081296000,D,21,21,False,62.0,49.0,15.0,9.0,34.0,39.0,15.0,24.0,2.0,6.0,6.0,,,,90.0,72.0,6.6,15.0,0.0,0.0,0.0387716,0,,1.0,,3.0,,1.0,,,,1.0,2.0,4.0,4.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11369818,home,KV Kortrijk,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,M,7,7,False,37.0,26.0,,,13.0,14.0,13.0,26.0,,3.0,5.0,,,,90.0,52.0,6.2,21.0,0.0,0.0,0.0107299,0,,3.0,,8.0,1.0,3.0,,,,,,1.0,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,
11369818,home,KV Kortrijk,Lynnt Audoor,,,lynnt-audoor,L. Audoor,M,62,184.0,234,M,1067539,EUR,1066003200,M,89,89,False,24.0,18.0,,,7.0,7.0,11.0,17.0,2.0,6.0,3.0,,,,59.0,33.0,6.9,7.0,0.0,0.0,0.010506,0,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,
11369818,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,False,23.0,18.0,1.0,,9.0,12.0,9.0,11.0,1.0,3.0,5.0,,,,59.0,30.0,6.7,6.0,0.0253,0.0455,0.00612331,1,,,,3.0,1.0,,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
11369818,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,M,11,11,False,21.0,14.0,4.0,1.0,5.0,8.0,10.0,20.0,1.0,5.0,6.0,,,,90.0,41.0,6.8,15.0,0.0,0.0,0.0719935,0,,7.0,1.0,2.0,,,,,,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,
11369818,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,F,10,10,False,34.0,29.0,2.0,1.0,7.0,10.0,22.0,30.0,,11.0,6.0,,,,90.0,70.0,7.8,22.0,0.1948,0.13,0.359097,3,,6.0,,11.0,3.0,6.0,3.0,1.0,,,2.0,4.0,2.0,3.0,,2.0,1.0,,4.0,4.0,1.0,True,2.0,1.0,,,,,,,
11369818,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194.0,145,M,308058,EUR,767318400,F,20,20,False,29.0,19.0,3.0,1.0,5.0,6.0,14.0,23.0,3.0,4.0,1.0,,,,90.0,39.0,6.8,12.0,0.4906,0.1665,0.0502735,3,,,,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,2.0,2.0,,,,,
