match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,confirmed,injury,length
11369818,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11369818,,1.0,3.0,,90,11.0,,1,,,goal,171440022.0,False,regular,839883.0,Jerome Deom,,,,,,
11369818,,,,,90,9.0,,1,,,card,120859979.0,True,red,308058.0,Felipe Avenatti,Felipe Avenatti,Violent conduct,False,,,
11369818,,,,,90,9.0,,1,,,card,120859973.0,False,yellow,978787.0,Gabriel Słonina,Gabriel Słonina,Argument,False,,,
11369818,,,,,90,9.0,,1,,,varDecision,19619.0,True,cardUpgrade,308058.0,Felipe Avenatti,,,,False,,
11369818,,,,,90,5.0,,1,,,card,120859963.0,False,yellow,826043.0,Jan Král,Jan Král,Time wasting,False,,,
11369818,,,,,90,2.0,,1,,,card,120859953.0,True,yellow,1064174.0,Nayel Mehssatou,Nayel Mehssatou,Foul,False,,,
11369818,,,,,90,1.0,,1,,,substitution,121954831.0,False,regular,,,,,,,False,
11369818,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0
11369818,,,,,85,,,6,,,substitution,121954799.0,True,regular,,,,,,,False,
11369818,,,,,80,,,11,,,card,120859908.0,True,yellow,1068519.0,João Silva,João Silva,Foul,False,,,
11369818,,,,,73,,,18,,,substitution,121954740.0,False,regular,,,,,,,False,
11369818,,,,,73,,,18,,,substitution,121954739.0,False,regular,,,,,,,False,
11369818,,,,,67,,,24,,,card,120859844.0,False,yellow,1145139.0,Amadou Keita,Amadou Keita,Simulation,False,,,
11369818,,1.0,2.0,,66,,,25,,,goal,171439045.0,True,regular,1007528.0,Abdelkahar Kadri,,,,,,
11369818,,,,,64,,,27,,,card,120859829.0,True,yellow,136688.0,Kristiyan Malinov,Kristiyan Malinov,Foul,False,,,
11369818,,,,,63,,,28,,,substitution,121954652.0,False,injury,,,,,,,True,
11369818,,0.0,2.0,,60,,,31,,,goal,171438992.0,False,regular,1145139.0,Amadou Keita,,,,,,
11369818,,,,,59,,,32,,,substitution,121954609.0,True,regular,,,,,,,False,
11369818,,,,,59,,,32,,,substitution,121954610.0,True,regular,,,,,,,False,
11369818,,0.0,1.0,,56,,,35,,,goal,171438879.0,False,regular,990265.0,Gary Magnee,,,,,,
11369818,,,,,54,,,37,,,card,120859802.0,True,yellow,1067539.0,Lynnt Audoor,Lynnt Audoor,Foul,False,,,
11369818,,,,,53,,,38,,,card,120859793.0,False,yellow,1020435.0,Rune Paeshuyse,Rune Paeshuyse,Foul,False,,,
11369818,,,,,49,,,42,,,card,120859783.0,True,yellow,1131054.0,Martin Wasinski,Martin Wasinski,Foul,False,,,
11369818,,,,,46,,,45,,,substitution,121954482.0,True,injury,,,,,,,True,
11369818,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11369818,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,4.0
11369818,,,,,38,,,8,,,varDecision,19612.0,False,penaltyNotAwarded,1047318.0,Isaac Nuhu,,,,True,,
