match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalTackle,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_goalAssist,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10388400,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,30.0,19.0,16.0,6.0,18.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,38.0,7.3,11.0,0.0,0.0,0.00043988,0,0.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,69.0,63.0,7.0,5.0,33.0,36.0,30.0,33.0,2.0,3.0,,4.0,,,,,90.0,80.0,7.1,7.0,0.0,0.0,0.0390311,0,,edmondtapsoba,2.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,72.0,68.0,2.0,2.0,54.0,57.0,14.0,15.0,3.0,5.0,1.0,6.0,,,,,90.0,79.0,7.0,6.0,0.0,0.0,0.0403255,0,,jonatah,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,83.0,76.0,8.0,4.0,59.0,62.0,17.0,21.0,2.0,3.0,2.0,4.0,,,,,88.0,97.0,6.9,8.0,0.0,0.0,0.0110053,0,,pierohincapie,2.0,7.0,1.0,1.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,39.0,33.0,1.0,1.0,11.0,13.0,24.0,29.0,1.0,7.0,1.0,4.0,,,,,90.0,67.0,8.6,14.0,0.3502,1.6363,0.380804,2,,jeremie_frimpong,,5.0,2.0,,3.0,,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,60.0,54.0,1.0,,33.0,34.0,21.0,26.0,1.0,3.0,4.0,4.0,,,,,90.0,70.0,7.1,8.0,0.0,0.0,0.0124373,0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3504,M,18304,EUR,608774400,M,20,20,False,,39.0,31.0,5.0,2.0,23.0,26.0,8.0,14.0,,3.0,1.0,1.0,,,,,64.0,51.0,6.9,12.0,0.1032,0.0178,0.00552491,2,,,2.0,4.0,1.0,1.0,,2.0,3.0,,,1.0,,,,1.0,,2.0,2.0,,,1.0,,,,,,,
10388400,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,,56.0,42.0,2.0,1.0,25.0,30.0,18.0,28.0,2.0,5.0,,7.0,,,,,90.0,87.0,6.6,24.0,0.0,0.0,0.0271171,0,,,,5.0,2.0,,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,,4.0,,,,,,,,,,
10388400,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,28.0,25.0,1.0,1.0,9.0,10.0,17.0,25.0,,2.0,,1.0,,,,,64.0,42.0,9.2,12.0,0.1264,0.2623,0.534161,2,,moussadiaby,,2.0,2.0,,1.0,,1.0,,4.0,7.0,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,,2.0,,,,
10388400,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,22.0,20.0,,,7.0,8.0,13.0,14.0,2.0,3.0,1.0,2.0,,,,,72.0,34.0,6.7,4.0,0.4265,0.0631,0.0286309,4,,p_shicky,2.0,2.0,,,1.0,,,,1.0,,,,,1.0,,,2.0,,,2.0,,,,1.0,,,
