match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_totalContest,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_totalOffside
12049893,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4027,M,252669,EUR,727228800,G,1,1,False,37.0,16.0,28.0,7.0,10.0,14.0,6.0,23.0,1.0,1.0,2.0,16.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,48.0,7.2,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049893,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1256,M,894474,EUR,864345600,D,23,23,False,25.0,21.0,3.0,,15.0,16.0,6.0,9.0,3.0,4.0,9.0,3.0,,,,,,,90.0,38.0,7.5,4.0,1,True,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12049893,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1181,M,846308,EUR,910569600,D,4,4,False,14.0,13.0,1.0,,11.0,12.0,2.0,2.0,1.0,1.0,6.0,3.0,,,,,,,90.0,26.0,7.3,1.0,0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12049893,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,30.0,20.0,7.0,2.0,17.0,20.0,3.0,10.0,1.0,1.0,3.0,3.0,,,,,,,90.0,40.0,6.8,12.0,0,,,4.0,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12049893,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1433,M,143047,EUR,695520000,M,2,2,False,30.0,22.0,2.0,1.0,14.0,17.0,8.0,14.0,7.0,7.0,7.0,6.0,,,,,,,90.0,55.0,7.3,10.0,1,,1.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12049893,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,5,5,False,11.0,11.0,,,4.0,4.0,7.0,7.0,,2.0,,3.0,,,,,,,56.0,24.0,7.2,5.0,3,,2.0,6.0,1.0,,2.0,,2.0,,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12049893,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,752,M,932628,EUR,1003276800,M,20,20,False,29.0,21.0,6.0,2.0,10.0,14.0,13.0,19.0,,5.0,3.0,4.0,,,,,,,90.0,49.0,7.3,10.0,0,,2.0,2.0,,,4.0,2.0,,1.0,,,4.0,,,,,,2.0,1.0,,,,,,,,,,
12049893,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14899,M,1015267,EUR,981936000,M,8,8,False,18.0,16.0,,,5.0,5.0,11.0,13.0,1.0,6.0,2.0,3.0,,,,,,,89.0,32.0,7.2,3.0,0,,,3.0,,,4.0,4.0,2.0,,3.0,1.0,,1.0,,,,,,1.0,joaogomes.01,,,,,,,,,
12049893,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,M,3,3,False,23.0,18.0,1.0,,12.0,13.0,6.0,10.0,,7.0,3.0,4.0,,,,,,,89.0,50.0,6.8,10.0,1,,1.0,6.0,,,2.0,2.0,,,1.0,,,,1.0,8.0,,,,2.0,r_aitnouri,3.0,,,,,,,,
12049893,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6339,M,786186,EUR,822614400,F,11,11,False,11.0,7.0,1.0,,3.0,6.0,4.0,5.0,,,,1.0,,,,,,,56.0,16.0,6.3,7.0,0,,,3.0,,,,,1.0,,,3.0,,2.0,,,,,,,Hwangso,,,,,,,,,
