match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_totalOffside,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
14025271,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,21,21,False,40.0,32.0,,,0.0,8.0,9.0,24.0,31.0,2.0,4.0,,1.0,1.0,,,90.0,67.0,6.6,23.0,0.0334712,,3,,-0.17,0.39,0.0,,7.0,2.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,,,0.239,0.1768,0.05,,,5.0,1.0,,,,,2.0,,,,,,,2.0,,,
14025271,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,True,26.0,24.0,1.0,,0.0,10.0,11.0,14.0,15.0,2.0,5.0,,1.0,,,,22.0,29.0,6.7,2.0,0.015332,,1,,0.11,0.12,-0.04,,,,1.0,1.0,,,,,,,1.0,,,,0.0151,,-0.07,,,,,,,,,1.0,,joaogomes.01,,,,,,,,
14025271,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,11.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,8.0,,1.0,,,,,,22.0,13.0,6.6,1.0,0.00714362,,0,,-0.01,0.1,0.14,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,Hwangso,,,,,,,,
14025271,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,True,15.0,15.0,2.0,2.0,0.0,6.0,6.0,9.0,9.0,,,,,,,,14.0,23.0,6.7,3.0,0.0668378,,0,,0.31,0.03,-0.18,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,
14025271,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,951,M,1031283,EUR,1019520000,D,6,6,True,5.0,4.0,1.0,,0.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,12.0,10.0,6.4,2.0,0.035711,,0,,0.09,-0.13,-0.16,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14025271,home,Wolverhampton,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5746,M,987734,EUR,974937600,F,14,14,True,,,,,0.0,,,,,1.0,,,,,,,13.0,1.0,6.4,1.0,,,0,,,,0.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14025271,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,home,Wolverhampton,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,31.0,17.0,22.0,8.0,0.0,9.0,9.0,8.0,22.0,,12.0,,,,4.0,5.0,90.0,46.0,7.5,14.0,0.00456703,0.8331,0,0.2963,0.07,0.0,-0.07,0.61,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14025271,away,Burnley,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,False,44.0,31.0,10.0,2.0,0.0,13.0,18.0,18.0,26.0,6.0,6.0,,3.0,2.0,,,90.0,82.0,6.7,23.0,0.0135519,,0,,0.09,0.1,-0.15,,2.0,3.0,2.0,4.0,1.0,,,12.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,KyleWalker2,,,,,,,,
14025271,away,Burnley,Axel Tuanzebe,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,6,6,False,44.0,37.0,4.0,1.0,0.0,30.0,30.0,7.0,14.0,2.0,1.0,,,,,,90.0,54.0,6.1,7.0,0.00285307,,0,,0.05,0.09,-0.4,,,,2.0,2.0,,,,9.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
14025271,away,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,5,5,False,39.0,31.0,6.0,2.0,0.0,18.0,20.0,13.0,19.0,4.0,2.0,,1.0,1.0,,,90.0,50.0,6.4,9.0,0.00390078,,0,,0.02,0.05,-0.25,,,2.0,3.0,2.0,,,,6.0,1.0,,,,,,,,,,,1.0,,Maxime Estève,,,,,,,,,,,,,,
14025271,away,Burnley,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,1392044,EUR,1005696000,D,3,3,False,31.0,24.0,5.0,3.0,2.0,12.0,16.0,12.0,15.0,1.0,2.0,,,,,,90.0,57.0,7.1,16.0,0.581517,,1,,0.47,0.04,-0.33,,5.0,2.0,1.0,3.0,,,,5.0,1.0,,,,,,0.0093,,-0.05,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,
14025271,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,57.0,53.0,7.0,5.0,0.0,24.0,27.0,29.0,30.0,6.0,2.0,,3.0,,,,90.0,78.0,6.9,8.0,0.0535186,,2,,0.33,0.15,-0.35,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,,0.0533,0.0973,0.01,,,1.0,,,,,,,,,,,,True,,,,1.0
14025271,away,Burnley,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,16,16,False,41.0,33.0,3.0,3.0,0.0,18.0,22.0,15.0,19.0,3.0,1.0,,2.0,2.0,,,89.0,54.0,6.1,12.0,0.044574,,1,,-0.01,0.02,-0.26,,,,,9.0,2.0,2.0,,,2.0,1.0,3.0,,,,0.0327,,0.01,,1.0,,1.0,,,,2.0,,,,,,,,,,,
14025271,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,M,7,7,False,19.0,15.0,,,0.0,6.0,7.0,9.0,12.0,1.0,,,1.0,,,,69.0,29.0,6.0,10.0,0.106424,,1,,-0.12,0.26,-0.17,,2.0,1.0,,4.0,,2.0,,,,,,,,,0.0693,,-0.06,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,
14025271,away,Burnley,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,8,8,False,27.0,25.0,1.0,1.0,0.0,12.0,13.0,13.0,14.0,8.0,4.0,,4.0,1.0,,,89.0,45.0,7.0,5.0,0.0219045,,1,,0.02,0.12,0.3,,,4.0,1.0,7.0,2.0,2.0,1.0,2.0,,2.0,,,1.0,,0.1117,,-0.06,,1.0,,,,,,,,,l.ugochukwu8,,,,,,,,
14025271,away,Burnley,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,M,11,11,False,26.0,21.0,2.0,1.0,0.0,10.0,11.0,11.0,15.0,3.0,5.0,,2.0,,,,77.0,38.0,6.2,10.0,0.0186877,,1,,-0.27,0.16,-0.12,,1.0,2.0,,5.0,1.0,,,1.0,,1.0,1.0,1.0,,,0.0786,0.1006,-0.08,,,3.0,1.0,,,,1.0,,,,,,,,1.0,,,
14025271,away,Burnley,Zian Flemming,flemming-zian,Z. Flemming,F,19,183,1606,M,875137,EUR,901929600,F,19,19,False,17.0,13.0,1.0,1.0,0.0,2.0,2.0,11.0,15.0,14.0,2.0,,1.0,1.0,,,90.0,41.0,9.2,9.0,0.0237441,,3,,-0.11,0.07,0.25,,,4.0,6.0,6.0,1.0,1.0,1.0,2.0,,6.0,1.0,3.0,,,0.7066,1.24,0.71,,,4.0,1.0,,,,,,2.0,,,,,,1.0,,,
14025271,away,Burnley,Josh Laurent,josh-laurent,J. Laurent,M,29,188,191,M,552036,EUR,799718400,M,29,29,True,11.0,7.0,1.0,,0.0,3.0,4.0,4.0,7.0,3.0,,,2.0,1.0,,,21.0,17.0,6.7,5.0,0.00117552,,0,,-0.11,0.03,0.13,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14025271,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,,13.0,6.0,7.3,4.0,,,1,,-0.01,0.01,-0.05,,,1.0,,3.0,,1.0,,,,,,1.0,,,0.3717,0.4444,0.51,,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,
14025271,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,875360,EUR,908928000,D,18,18,True,2.0,,1.0,,0.0,,,,2.0,1.0,,,,,,,1.0,2.0,,2.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,28,28,True,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,,0.275599,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,hannibal_mj,,,,,,,,
14025271,away,Burnley,Max Weiss,max-weiss,M. Weiss,G,13,190,244,M,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,1004505,EUR,1062979200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025271,away,Burnley,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,996985,EUR,1000080000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,armando.broja,,,,,,,,
