match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_aerialWon,stat_fouls,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyWon
14566901,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,32.0,28.0,14.0,10.0,0.0,22.0,22.0,6.0,10.0,9.0,1.0,1.0,3.0,90.0,42.0,8.3,4.0,0.035555,22.104,5.80369,0.0,0.8692,0,0.6576,0.2,0.0,-0.04,0.63,3.89,1.77,0.1,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566901,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,148899,EUR,733017600,D,37,37,False,48.0,41.0,4.0,3.0,0.0,20.0,22.0,21.0,26.0,7.0,,,,90.0,68.0,6.8,15.0,0.0227527,30.96,11.2757,16.0,,1,,0.16,0.28,-0.15,,2.84,5.79,1.62,0.65,0.38,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0102,1.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,
14566901,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,898815,EUR,911260800,D,31,31,False,80.0,80.0,3.0,3.0,0.0,57.0,57.0,23.0,23.0,3.0,,,,90.0,86.0,7.0,,0.0117539,28.8,10.77177,4.0,,0,,0.26,0.15,0.16,,2.77,5.99,1.52,0.36,0.12,,3.0,1.0,,,,3.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14566901,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2476,M,108484,EUR,676512000,D,5,5,False,72.0,60.0,10.0,2.0,0.0,43.0,44.0,17.0,28.0,5.0,,,,90.0,84.0,6.7,12.0,0.00857276,28.224,10.80461,6.0,,0,,0.2,0.05,-0.02,,2.84,5.73,1.6,0.5,0.14,,3.0,2.0,2.0,,,6.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
14566901,home,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,908716,EUR,996192000,D,3,3,False,22.0,22.0,1.0,1.0,0.0,11.0,11.0,11.0,11.0,3.0,,,,81.0,36.0,6.4,4.0,0.0246624,29.808,9.66495,12.0,,1,,0.09,0.1,-0.16,,2.37,4.78,1.53,0.71,0.27,,6.0,3.0,1.0,2.0,,2.0,1.0,2.0,,1.0,0.0129,1.0,-0.1,,,1.0,,2.0,MGutiérrez,1.0,1.0,,,,,,,,,,,,,,,
14566901,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,150383,EUR,785721600,M,68,68,False,79.0,76.0,2.0,2.0,0.0,47.0,47.0,29.0,32.0,3.0,,,,90.0,86.0,6.9,5.0,0.0284051,29.016,12.12722,9.0,,0,,0.12,0.11,-0.05,,2.56,6.5,2.21,0.68,0.17,,4.0,3.0,2.0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,StanLobotka,1.0,,,,,,,,,,,,,,,,
14566901,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,235672,EUR,744336000,M,21,21,False,32.0,27.0,2.0,1.0,0.0,12.0,14.0,15.0,18.0,3.0,,,,69.0,46.0,6.5,12.0,0.0547515,30.852,7.95499,9.0,,2,,0.06,0.4,-0.41,,2.2,3.79,1.23,0.5,0.23,4.0,2.0,2.0,,1.0,1.0,,,,,3.0,0.0757,2.0,0.19,,,1.0,,1.0,,1.0,,True,1.0,1.0,1.0,1.0,0.0986,,,,,,,,,
14566901,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,13018,M,787941,EUR,816480000,M,99,99,False,43.0,39.0,,,0.0,18.0,19.0,21.0,24.0,5.0,,,,90.0,57.0,6.3,9.0,0.0450366,28.152,11.6539,10.0,,3,,0.16,-0.38,-0.11,,2.84,5.46,2.26,0.89,0.21,1.0,10.0,4.0,3.0,,2.0,,,2.0,2.0,1.0,0.062,,-0.27,1.0,,1.0,1.0,3.0,anguiss_29,3.0,1.0,,,,,,,1.0,,,,,,,,
14566901,home,Napoli,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,70996,EUR,678067200,M,11,11,False,46.0,40.0,2.0,1.0,2.0,23.0,24.0,17.0,22.0,5.0,,,,81.0,68.0,8.0,13.0,0.590764,29.484,10.35615,12.0,,2,,0.46,0.3,-0.07,,2.35,4.96,1.88,0.92,0.25,6.0,5.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,0.0504,3.0,-0.18,,,1.0,1.0,1.0,KDB,2.0,1.0,,2.0,3.0,,,,,2.0,,,,,,,
14566901,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,8,8,False,15.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,8.0,4.0,,,,69.0,28.0,6.2,7.0,0.00913047,29.016,8.58501,4.0,,1,,-0.09,0.01,-0.09,,2.0,4.48,1.52,0.48,0.1,,7.0,4.0,1.0,2.0,,,,1.0,,2.0,0.0325,1.0,-0.04,2.0,,1.0,,1.0,ScottMcTominay,3.0,1.0,,,2.0,,,,,,,,,,,,
