match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_aerialLost,stat_lastManTackle,stat_errorLeadToAShot,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_goals
14167907,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184.0,1194,M,48535,EUR,654739200,G,1,1,False,34.0,21.0,16.0,3.0,0.0,19.0,21.0,2.0,13.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,2.0,2.0,90.0,45.0,7.5,13.0,0.00163243,0.6756,0,0.244,0.05,0.02,-0.1,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167907,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,98,98,False,28.0,23.0,3.0,,0.0,17.0,20.0,6.0,8.0,1.0,3.0,1.0,5.0,,,,,,90.0,52.0,6.9,9.0,0.00912197,,0,,0.11,0.08,0.4,,True,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14167907,home,Nantes,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189.0,1826,M,804764,EUR,852076800,D,6,6,False,50.0,46.0,11.0,8.0,0.0,36.0,38.0,10.0,12.0,1.0,2.0,8.0,3.0,,,,,,90.0,65.0,6.9,5.0,0.0907127,,1,,0.25,0.02,-0.08,,,,4.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.0493,1.0,0.03,,,,,,,,,,,,,,,,,
14167907,home,Nantes,Tylel Tati,,,tylel-tati,T. Tati,D,78,190.0,819,M,2193204,EUR,1200700800,D,78,78,False,45.0,37.0,8.0,2.0,0.0,28.0,30.0,9.0,15.0,1.0,4.0,9.0,6.0,1.0,,,,,90.0,62.0,7.4,8.0,0.0100948,,0,,0.04,0.08,0.92,,,1.0,1.0,,2.0,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14167907,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184.0,364,M,1405998,EUR,1137974400,D,66,66,False,27.0,15.0,7.0,1.0,0.0,8.0,10.0,7.0,17.0,,,8.0,3.0,,,,,,90.0,50.0,6.0,16.0,0.0241311,,0,,0.22,0.0,-0.31,,,4.0,5.0,,,,,,,2.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,
14167907,home,Nantes,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184.0,472,M,1197153,EUR,1052611200,M,80,80,False,19.0,15.0,6.0,4.0,0.0,6.0,6.0,9.0,13.0,,5.0,,1.0,1.0,,,,,90.0,31.0,6.9,8.0,0.332043,,0,,0.28,0.3,-0.16,,,,6.0,3.0,,3.0,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14167907,home,Nantes,Hyeok-kyu Kwon,,,hyeok-kyu-kwon,H. K. Kwon,M,8,190.0,664,M,1025895,EUR,984441600,M,5,5,False,14.0,13.0,1.0,1.0,0.0,11.0,12.0,2.0,2.0,,6.0,1.0,4.0,4.0,,,,,83.0,30.0,7.0,3.0,0.00083688,,2,,0.03,0.01,-0.09,,,,4.0,,,2.0,,2.0,1.0,2.0,,,3.0,0.0479,,-0.03,,1.0,,,,1.0,1.0,,,,,,,,,,
14167907,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,17,17,False,17.0,9.0,1.0,1.0,0.0,4.0,9.0,5.0,8.0,,1.0,3.0,2.0,1.0,,,,,69.0,31.0,6.0,16.0,0.00196114,,0,,-0.23,0.11,-0.35,,,5.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14167907,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,F,10,10,False,12.0,9.0,,,0.0,3.0,4.0,6.0,8.0,1.0,6.0,1.0,3.0,1.0,,,,,90.0,32.0,6.9,9.0,0.00985029,,5,,0.04,0.35,0.18,,,1.0,3.0,3.0,,3.0,2.0,3.0,1.0,,,2.0,,0.3571,,0.02,,,,,1.0,2.0,1.0,,1.0,2.0,0.2124,,,,,,
14167907,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185.0,32494,M,873551,EUR,880675200,F,31,31,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,63.0,14.0,6.2,6.0,0.00028073,,0,,-0.03,0.01,0.0,,,1.0,7.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,4.0,,,,,,,,,,mostafamohamed11,,,,,
