match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,captain,stat_goals,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_goalAssist
11391362,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,15.0,14.0,1.0,14.0,15.0,2.0,3.0,1.0,1.0,1.0,90.0,19.0,6.3,1.0,4.703e-05,0,-0.3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,81.0,74.0,1.0,11.0,11.0,1.0,6.0,,,,90.0,111.0,7.5,16.0,0.0862982,3,,1.0,63.0,75.0,5.0,1.0,1.0,6.0,8.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.2024,1.0,,,,,,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,82.0,72.0,10.0,35.0,38.0,,8.0,,,,90.0,88.0,6.5,10.0,0.0185968,1,,6.0,37.0,44.0,,5.0,2.0,8.0,3.0,2.0,,,1.0,,,1.0,1.0,,,1.0,0.2684,,1.0,,,,,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,86.0,78.0,1.0,53.0,57.0,,7.0,,,,90.0,94.0,7.1,8.0,0.00818271,0,,1.0,25.0,29.0,,1.0,2.0,2.0,7.0,,,,,,2.0,5.0,3.0,,,1.0,,,,Lucas Beraldo,,,,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,62.0,56.0,2.0,34.0,36.0,,7.0,,,,71.0,83.0,6.7,9.0,0.0299845,0,,,22.0,27.0,1.0,,1.0,2.0,6.0,,1.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,95.0,89.0,7.0,32.0,34.0,1.0,4.0,,,,90.0,114.0,7.9,10.0,0.318762,1,,6.0,58.0,64.0,3.0,,1.0,6.0,8.0,4.0,2.0,2.0,,,3.0,3.0,2.0,1.0,2.0,2.0,0.0697,1.0,,,,1.0,1.0,1.0,0.2926,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,66.0,60.0,1.0,22.0,22.0,,5.0,,,,90.0,76.0,7.4,10.0,0.270805,1,,1.0,38.0,45.0,1.0,,,5.0,2.0,4.0,,,1.0,,2.0,2.0,2.0,3.0,,1.0,0.0214,3.0,,,,,,,,1.0,1.0,,,,,,,,,
11391362,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,M,19,19,False,32.0,28.0,1.0,10.0,10.0,,1.0,,,,45.0,38.0,6.7,6.0,0.0203997,0,,1.0,18.0,22.0,,,,3.0,3.0,2.0,,,,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
11391362,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,68.0,57.0,4.0,8.0,8.0,,5.0,,,,71.0,90.0,7.6,24.0,0.198954,3,,2.0,49.0,64.0,4.0,1.0,1.0,9.0,5.0,1.0,9.0,3.0,2.0,,,,,1.0,1.0,,0.136,4.0,,,,,1.0,1.0,0.143,,1.0,,,,,,,,,
11391362,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,31.0,25.0,1.0,1.0,2.0,,,,,,65.0,44.0,6.8,12.0,0.0444981,3,,1.0,24.0,30.0,1.0,,,5.0,2.0,,4.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.2148,1.0,,,,,1.0,,,,,True,,,,,,,,
