match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_errorLeadToAShot,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_errorLeadToAGoal,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,captain,stat_punches,stat_totalOffside
14083180,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189.0,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,27.0,25.0,11.0,9.0,0.0,20.0,20.0,5.0,7.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,36.0,7.4,2.0,0.00226608,31.697090634202,5.0,-9.45,1.575,0.3994,0,-0.6518,0.07,0.02,-0.18,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083180,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,,866810,EUR,839116800,D,2,2,False,42.0,38.0,1.0,,0.0,14.0,14.0,24.0,28.0,3.0,3.0,,,,,,,76.0,62.0,6.2,10.0,0.0311843,97.640366819333,12.0,69.3,17.955,,1,,-0.06,0.17,-0.3,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.1777,0.2482,1.0,-0.13,,,,,,,,,,,,,,,,,,,
14083180,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180.0,388,M,,801837,EUR,736473600,D,15,15,False,64.0,55.0,11.0,5.0,0.0,34.0,37.0,21.0,27.0,2.0,6.0,1.0,,,,,,90.0,81.0,6.0,13.0,0.0113225,141.79556629747,17.0,104.37,23.415,,0,,0.16,0.18,-0.41,,,,6.0,2.0,1.0,1.0,,6.0,1.0,1.0,,1.0,,,,,3.0,1.0,40.951949854696,2.0,,,,,,,,,,,,,,,
14083180,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186.0,1132,M,,959872,EUR,956966400,D,4,4,False,66.0,58.0,6.0,2.0,0.0,30.0,33.0,28.0,33.0,5.0,2.0,1.0,,,,,,90.0,79.0,6.8,9.0,0.0299126,200.26939610899,21.0,143.85,22.89,,0,,0.27,0.26,-0.31,,,,2.0,,,,,7.0,2.0,1.0,1.0,,,,1.0,,2.0,,46.703886776482,2.0,,,3.0,,,,,,,,,,,,
14083180,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182.0,1918,M,,1398511,EUR,1024704000,D,19,19,False,41.0,35.0,1.0,,0.0,13.0,14.0,22.0,27.0,1.0,5.0,1.0,,,,,,76.0,60.0,5.2,10.0,0.0137194,112.6038904438,12.0,46.305,29.61,,0,,0.08,0.06,-0.79,,1.0,,9.0,,3.0,,,3.0,2.0,,,,,,,,3.0,,42.67163597931,2.0,Adama Boiro,,,3.0,1.0,1.0,,,,,,,,,
14083180,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174.0,944,M,,96365,EUR,744595200,M,16,16,False,34.0,25.0,7.0,2.0,0.0,11.0,13.0,14.0,21.0,1.0,7.0,,,,,,,57.0,45.0,6.0,16.0,0.0129287,76.635686092148,12.0,20.895,8.925,,1,,-0.04,0.13,-0.11,,1.0,,5.0,2.0,4.0,1.0,,,,1.0,,,0.0333,,,-0.04,,,,,,,,,,,1.0,,,,,,,,
14083180,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177.0,1766,M,,1495844,EUR,1068681600,M,18,18,False,59.0,47.0,2.0,,0.0,14.0,18.0,33.0,41.0,4.0,5.0,3.0,,,,,,90.0,78.0,6.8,20.0,0.026421,66.105365375469,13.0,13.965,5.88,,1,,0.13,0.24,-0.01,,5.0,,4.0,,,,,1.0,2.0,3.0,1.0,1.0,0.0955,,1.0,-0.06,3.0,,,,,,,,2.0,,,1.0,1.0,,,,,,
14083180,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175.0,1919,M,,592012,EUR,804816000,M,7,7,False,50.0,41.0,1.0,1.0,0.0,6.0,6.0,35.0,44.0,5.0,2.0,1.0,,,,,,90.0,76.0,8.0,21.0,0.272634,65.779506207199,10.0,36.015,10.71,,4,,0.03,0.34,-0.13,,10.0,1.0,2.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,,0.606,1.0104,2.0,0.62,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,
14083180,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188.0,3356,M,,966801,EUR,956620800,M,8,8,False,44.0,36.0,3.0,1.0,0.0,7.0,7.0,29.0,37.0,4.0,4.0,,,,,,,90.0,59.0,6.3,13.0,0.0864655,114.29179416467,10.0,99.54,31.395,,2,,0.19,0.39,-0.16,,,,8.0,2.0,2.0,,,1.0,,1.0,2.0,4.0,0.2578,,,-0.53,,,51.366332150964,2.0,,,2.0,,,,1.0,1.0,,,,,,,
14083180,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180.0,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,21.0,19.0,,,0.0,6.0,6.0,13.0,15.0,3.0,5.0,2.0,,,,,,57.0,41.0,6.3,12.0,0.13133,142.7880391258,16.0,97.65,18.69,,1,,0.19,0.11,-0.11,,4.0,1.0,7.0,1.0,4.0,,1.0,,1.0,2.0,1.0,2.0,0.0182,0.0676,2.0,-0.1,,,81.628168912087,5.0,,,,,,,,,,,,1.0,,,
