match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,reason,length,injury,from,confirmed
14035850,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14035850,,,,,90,8.0,,1,,,card,Farouck Adekami,False,123720584.0,True,yellow,1920581.0,Farouck Adekami,,,,,
14035850,,3.0,1.0,,90,7.0,,1,,,goal,,,320459415.0,True,regular,1920581.0,Farouck Adekami,,,,,
14035850,,,,,90,6.0,,1,,,card,Zeno Van Den Bosch,False,123720575.0,True,yellow,1103765.0,Zeno Van Den Bosch,Foul,,,,
14035850,,,,,90,6.0,,1,,,card,Thibault Vlietinck,False,123720576.0,False,yellow,823046.0,Thibault Vlietinck,Foul,,,,
14035850,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,7.0,,,
14035850,,,,,88,,,3,,,substitution,,,124269013.0,False,regular,,,,,False,,
14035850,,2.0,1.0,,87,,,4,,,goal,,,320459070.0,False,regular,949101.0,Ewoud Pletinckx,,,,,
14035850,,,,,86,,,5,,,substitution,,,124268982.0,True,regular,,,,,False,,
14035850,,,,,86,,,5,,,substitution,,,124268983.0,True,regular,,,,,False,,
14035850,,,,,86,,,5,,,substitution,,,124268954.0,True,regular,,,,,False,,
14035850,,,,,83,,,8,,,card,Birger Verstraete,False,123720518.0,False,yellowRed,192268.0,Birger Verstraete,Foul,,,,
14035850,,,,,80,,,11,,,substitution,,,124268919.0,False,regular,,,,,False,,
14035850,,,,,80,,,11,,,substitution,,,124268918.0,True,regular,,,,,False,,
14035850,,2.0,0.0,,78,,,13,,,goal,,,320458617.0,True,penalty,1400846.0,Mahamadou Doumbia,,,,penalty,
14035850,,,,,72,,,19,,,substitution,,,124268844.0,False,regular,,,,,False,,
14035850,,,,,72,,,19,,,substitution,,,124268842.0,False,regular,,,,,False,,
14035850,,,,,71,,,20,,,substitution,,,124268845.0,False,regular,,,,,False,,
14035850,,,,,61,,,30,,,varDecision,,,35215.0,True,penaltyAwarded,1002804.0,Thibo Somers,,,,,False
14035850,,,,,55,,,36,,,substitution,,,124268733.0,True,injury,,,,,True,,
14035850,,,,,48,,,43,,,card,Gyrano Kerk,False,123720292.0,True,yellow,386950.0,Gyrano Kerk,Foul,,,,
14035850,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14035850,,,,,45,2.0,,1,,,card,Birger Verstraete,False,123720174.0,False,yellow,192268.0,Birger Verstraete,Argument,,,,
14035850,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,3.0,,,
14035850,,,,,40,,,6,,,card,Ewoud Pletinckx,False,123720129.0,False,yellow,949101.0,Ewoud Pletinckx,Foul,,,,
14035850,,1.0,0.0,,36,,,10,,,goal,,,320455874.0,True,penalty,923969.0,Michel Ange Balikwisha,,,,penalty,
14035850,,,,,32,,,14,,,card,Abdoul Karim Traoré,False,123720088.0,False,yellow,2033824.0,Abdoul Karim Traoré,Foul,,,,
