match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_fouls,stat_expectedGoalsOnTarget,stat_aerialWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_accurateCross,captain,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside
11401930,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,21.0,19.0,4.0,2.0,19.0,19.0,2.0,4.0,1.0,1.0,1.0,90.0,25.0,6.8,2.0,0.00011917,0,0.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401930,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,57.0,53.0,2.0,1.0,30.0,31.0,28.0,7.0,,,,90.0,77.0,7.9,9.0,0.0421685,2,,sergino,23.0,2.0,1.0,5.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.1881,3.0,,,,,,,,,,,,,,,,
11401930,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,72.0,68.0,7.0,5.0,48.0,50.0,22.0,6.0,,,,90.0,84.0,7.3,4.0,0.010649,1,,,20.0,,3.0,4.0,1.0,,,,,,1.0,1.0,1.0,,,0.2973,1.0,1.0,1.0,6.0,1.0,0.0871,,,,,,,,,,,
11401930,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,97.0,89.0,17.0,14.0,49.0,51.0,46.0,12.0,,,,90.0,109.0,8.5,9.0,0.0541187,0,,,40.0,,1.0,1.0,7.0,,,,,,3.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,,,4.0,1.0,,,,,,,,,
11401930,home,PSV Eindhoven,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,False,60.0,49.0,4.0,1.0,31.0,36.0,28.0,8.0,,,,90.0,82.0,7.3,17.0,0.0963667,2,,,18.0,4.0,,1.0,1.0,,,,,1.0,,3.0,1.0,,,0.0906,1.0,,,,1.0,,,1.0,1.0,,,,,,,,
11401930,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,26.0,22.0,1.0,1.0,9.0,10.0,16.0,3.0,,,,76.0,39.0,8.0,8.0,0.0411984,4,,,13.0,,1.0,3.0,3.0,,2.0,,,2.0,,,1.0,1.0,1.0,1.2564,1.0,,2.0,1.0,,1.0989,1.0,2.0,,1.0,1.0,,,,,,
11401930,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,74.0,67.0,10.0,9.0,26.0,27.0,57.0,4.0,,,,89.0,105.0,9.1,11.0,0.856475,3,,,49.0,10.0,1.0,8.0,6.0,5.0,1.0,2.0,1.0,,,2.0,4.0,3.0,1.0,0.616,7.0,1.0,1.0,2.0,,0.454,,,2.0,2.0,,1.0,8.0,,,,
11401930,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,49.0,42.0,,,20.0,22.0,27.0,9.0,,,,90.0,74.0,7.9,11.0,0.222118,4,,ismaelsaibari,22.0,,,2.0,9.0,,,4.0,3.0,2.0,1.0,1.0,4.0,2.0,,0.2535,,,1.0,3.0,1.0,0.5256,2.0,2.0,1.0,,,,,,,,
11401930,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,51.0,41.0,3.0,1.0,8.0,9.0,50.0,6.0,,,,90.0,79.0,8.4,20.0,0.539989,4,,johanbakayoko,36.0,8.0,,3.0,8.0,,1.0,8.0,6.0,3.0,,1.0,1.0,1.0,1.0,0.2069,5.0,,1.0,,,0.06,,2.0,,1.0,,,3.0,,,,
11401930,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,27.0,20.0,,,6.0,6.0,21.0,4.0,,,,76.0,43.0,7.0,12.0,0.10292,3,,luukdejong9,14.0,,2.0,6.0,9.0,,3.0,2.0,1.0,2.0,,,1.0,1.0,2.0,0.8836,1.0,1.0,,,1.0,,5.0,1.0,1.0,,,,,True,1.0,,
