match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12436924,home,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,False,37.0,28.0,10.0,1.0,0.0,27.0,31.0,1.0,6.0,8.0,1.0,2.0,2.0,2.0,90.0,43.0,6.5,10.0,0.0026577,0,-1.5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436924,home,Ipswich Town,Axel Tuanzebe,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,40,40,False,55.0,53.0,3.0,2.0,0.0,24.0,24.0,29.0,32.0,8.0,2.0,,,,90.0,82.0,7.0,7.0,0.0321597,0,,,,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12436924,home,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,67.0,54.0,10.0,7.0,0.0,36.0,44.0,18.0,23.0,4.0,,,,,90.0,84.0,7.0,13.0,0.00653648,0,,,,,12.0,9.0,,,8.0,1.0,1.0,,2.0,11.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,
12436924,home,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193,527,M,990821,EUR,968716800,D,24,24,False,72.0,66.0,4.0,2.0,0.0,43.0,46.0,23.0,26.0,4.0,,,,,90.0,80.0,6.8,6.0,0.0514665,0,,,,,8.0,7.0,,,1.0,,3.0,2.0,,6.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,,
12436924,home,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,41.0,31.0,5.0,2.0,0.0,18.0,22.0,13.0,22.0,2.0,2.0,,,,88.0,59.0,6.4,18.0,0.0077905,1,,,,3.0,5.0,3.0,,,1.0,,,,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.1085,,,,,,,,,,,,
12436924,home,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,60.0,52.0,5.0,1.0,0.0,20.0,21.0,32.0,39.0,4.0,,,,,90.0,67.0,6.3,10.0,0.042293,0,,,,,6.0,3.0,1.0,,,,2.0,1.0,,,1.0,,,1.0,4.0,1.0,,,True,,,,,,,,,,,
12436924,home,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,38.0,37.0,2.0,1.0,0.0,19.0,20.0,18.0,18.0,6.0,,,,,77.0,57.0,7.3,3.0,0.0142038,1,,,,,1.0,9.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,,,1.0,,,,0.0426,,1.0,,,,,,,,,,
12436924,home,Ipswich Town,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,33.0,30.0,1.0,,0.0,12.0,12.0,19.0,24.0,6.0,4.0,,,,90.0,66.0,6.3,18.0,0.0503407,1,,,,3.0,14.0,4.0,10.0,4.0,,,,,,1.0,,,2.0,1.0,2.0,3.0,,0.1505,,,1.0,1.0,0.2846,,,,,,,
12436924,home,Ipswich Town,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,9,9,False,52.0,40.0,2.0,1.0,0.0,13.0,14.0,28.0,40.0,7.0,1.0,,,,89.0,85.0,7.3,23.0,0.0604832,6,,,,2.0,12.0,11.0,9.0,6.0,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,6.0,2.0,0.405,,2.0,1.0,2.0,0.136,julioenciso.33,,,,,,
12436924,home,Ipswich Town,Nathan Broadhead,nathan-broadhead,N. Broadhead,M,33,178,415,M,911710,EUR,891734400,M,33,33,False,28.0,21.0,1.0,,0.0,11.0,14.0,10.0,15.0,7.0,5.0,,,,62.0,48.0,6.4,18.0,0.142782,2,,,,1.0,6.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,1.0,,3.0,1.0,0.3053,,,,1.0,0.2155,,1.0,,,,,
12436924,home,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,24.0,20.0,2.0,2.0,0.0,8.0,9.0,12.0,16.0,1.0,5.0,,,,90.0,45.0,8.2,12.0,0.257744,4,,,,1.0,7.0,8.0,4.0,2.0,,,1.0,,3.0,4.0,2.0,,1.0,2.0,,,,0.8301,,2.0,,2.0,0.7909,,,1.0,1.0,,,
12436924,home,Ipswich Town,Jaden Philogene-Bidace,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,1014461,EUR,1013126400,F,29,29,True,13.0,10.0,,,0.0,5.0,5.0,6.0,11.0,5.0,2.0,,,,28.0,26.0,6.5,12.0,0.0161568,0,,,,3.0,6.0,3.0,2.0,2.0,,,1.0,1.0,,,,,2.0,,,4.0,,,,,1.0,,,,,,,,,
