match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_aerialWon,stat_errorLeadToAShot,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,captain,stat_totalOffside
12624458,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194410,M,3306,EUR,566870400,F,9,9,False,61.0,49.0,3.0,1.0,0.0,2.0,2.0,47.0,59.0,,1.0,,,,,84.0,71.0,7.4,16.0,6,4.0,,3.0,,,,,,,2.0,,,KBenz9,,,,,,,1.0,,3.0,2.0,1.0,,,1.0,,True,3.0
12624458,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,True,6.0,5.0,1.0,,0.0,2.0,3.0,3.0,3.0,,,,,,,10.0,8.0,6.6,1.0,0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624458,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174,531,M,872275,EUR,801964800,F,24,24,True,6.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,,,,,,,10.0,10.0,7.8,1.0,3,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,
12624458,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,21,21,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,,10.0,9.0,6.4,,2,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,
12624458,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,1.0,,,,,13.0,11.0,6.7,,1,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,
12624458,home,Al-Ittihad,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195,674,M,1857290,EUR,1114473600,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,1134250,EUR,1039478400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,,,,,,
12624458,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,
12624458,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,
12624458,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172,241,M,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,28,28,False,22.0,18.0,6.0,3.0,0.0,16.0,17.0,2.0,5.0,2.0,6.0,,5.0,10.0,1.0,90.0,40.0,8.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175,9,M,948603,EUR,742694400,D,11,11,False,35.0,30.0,3.0,2.0,0.0,14.0,17.0,16.0,19.0,4.0,5.0,,,,,89.0,52.0,6.8,10.0,0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,True,
12624458,away,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,736,M,934196,EUR,879292800,D,3,3,False,32.0,29.0,3.0,2.0,0.0,24.0,25.0,5.0,7.0,1.0,3.0,,,,,90.0,44.0,7.1,3.0,2,,7.0,,6.0,1.0,,,,,,,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,
12624458,away,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190,2246,M,139227,EUR,783216000,D,5,5,False,17.0,16.0,1.0,,0.0,16.0,17.0,,,4.0,2.0,,,,,90.0,29.0,6.5,2.0,0,1.0,2.0,,2.0,1.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,
12624458,away,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,40.0,33.0,5.0,3.0,0.0,24.0,26.0,9.0,15.0,4.0,5.0,,,,,90.0,57.0,6.9,8.0,1,3.0,4.0,,4.0,4.0,,,1.0,1.0,,,3.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0
12624458,away,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176,520,M,1114775,EUR,1044144000,D,14,14,False,22.0,17.0,2.0,1.0,0.0,13.0,14.0,4.0,9.0,4.0,9.0,,,,,90.0,46.0,7.1,10.0,1,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,4.0,,1.0,,Abu Taha,,1.0,,2.0,1.0,,,,,,,,,
12624458,away,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,49805,EUR,656985600,M,7,7,False,32.0,22.0,9.0,4.0,0.0,10.0,15.0,14.0,21.0,2.0,7.0,,,,,90.0,55.0,6.9,17.0,3,5.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,4.0,,3.0,,2.0,2.0,1.0,2.0,,,,,
12624458,away,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188,216,M,897590,EUR,821836800,M,73,73,False,41.0,35.0,3.0,1.0,0.0,22.0,24.0,13.0,18.0,2.0,1.0,,,,,90.0,60.0,6.8,13.0,0,5.0,4.0,2.0,1.0,,,,1.0,,,2.0,2.0,,1.0,,,,1.0,,4.0,2.0,,,,,,,,,
12624458,away,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178,644,M,114157,EUR,681868800,M,37,37,False,31.0,29.0,,,0.0,21.0,22.0,8.0,11.0,,6.0,,,,,80.0,40.0,6.4,8.0,0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
12624458,away,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192,6658,M,791575,EUR,606614400,F,99,99,False,23.0,17.0,3.0,1.0,0.0,14.0,15.0,3.0,8.0,2.0,2.0,,,,,90.0,37.0,6.5,12.0,4,9.0,4.0,1.0,1.0,1.0,2.0,,,4.0,1.0,,,,3.0,,,,,1.0,3.0,,1.0,,2.0,,,,,,
12624458,away,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175,36,M,1445997,EUR,1010880000,F,29,29,False,9.0,7.0,1.0,,0.0,3.0,4.0,4.0,5.0,,4.0,,,,,56.0,17.0,6.6,5.0,0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,Fahad Zubaidi,,,1.0,,,,2.0,,,,,,,1.0
12624458,away,Al Orobah,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170,19,M,902358,EUR,861840000,F,27,27,True,9.0,9.0,,,0.0,3.0,3.0,7.0,7.0,,3.0,,,,,34.0,15.0,6.5,3.0,0,4.0,2.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,
12624458,away,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,846889,EUR,808531200,D,18,18,True,5.0,3.0,,,0.0,,1.0,3.0,5.0,,,,,,,10.0,8.0,6.3,4.0,0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12624458,away,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178,26,M,818871,EUR,851558400,D,88,88,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,1.0,2.0,,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180,17,M,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170,15,M,1523635,EUR,897782400,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,
12624458,away,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171,15,M,1398859,EUR,992131200,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nawaf Al Qamiri,,,,,,,,,,,,,,
12624458,away,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173,10,M,818573,EUR,676339200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624458,away,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,148870,EUR,627868800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
