match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_fouls,stat_keyPass,stat_wonContest,stat_interceptionWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox
12514115,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,,16.0,11.0,,,0.0,1.0,1.0,10.0,20.0,1.0,3.0,1.0,,,,90.0,43.0,6.9,16.0,0.0391381,2,,2.0,,9.0,6.0,3.0,2.0,1.0,,0.068,,5.0,2.0,,1.0,,,3.0,,3.0,1.0,2.0,,,,1.0,,1.0,1.0,,
12514115,home,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,True,,10.0,7.0,1.0,,0.0,6.0,6.0,1.0,4.0,,,,,,,10.0,11.0,6.4,3.0,0.00076564,0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12514115,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,2,2,True,,4.0,2.0,,,0.0,2.0,2.0,,2.0,,,1.0,,,,10.0,7.0,6.1,3.0,4.848e-05,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12514115,home,Santa Clara,Daniel Borges,Daniel Borges,,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,8.0,4.0,,,0.0,,,4.0,8.0,,,1.0,,,,9.0,14.0,6.9,5.0,0.00185142,0,,,4.0,1.0,9.0,4.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
12514115,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,,,,,1.0,4.0,,2.0,0.00170519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,home,Santa Clara,Matheusinho,,,matheusinho,Matheusinho,M,98,164,481,M,822523,EUR,887155200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,home,Santa Clara,Adriel Guilherme de Moraes,,,adriel-guilherme-de-moraes,A. G. d. Moraes,F,20,170,96,M,1647578,EUR,1133827200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,away,Moreirense,Kewin,,,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,,27.0,11.0,19.0,3.0,0.0,10.0,14.0,1.0,13.0,1.0,6.0,,1.0,3.0,,90.0,35.0,6.1,16.0,0.00017602,0,0.9739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
12514115,away,Moreirense,Dinis Pinto,Dinis Pinto,,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,,48.0,36.0,7.0,2.0,0.0,19.0,22.0,17.0,28.0,4.0,2.0,1.0,,,,90.0,74.0,6.8,18.0,0.0708411,0,,1.0,,4.0,4.0,3.0,2.0,,,,,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,
12514115,away,Moreirense,Marcelo,,,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,True,39.0,27.0,8.0,3.0,0.0,20.0,23.0,7.0,16.0,9.0,1.0,1.0,,,,90.0,51.0,6.8,13.0,0.0279425,0,,2.0,4.0,3.0,5.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
12514115,away,Moreirense,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,,35.0,32.0,5.0,3.0,0.0,26.0,27.0,6.0,8.0,8.0,2.0,,,,,90.0,53.0,7.2,4.0,0.00112618,0,,,,3.0,6.0,6.0,3.0,,,,,,,,,,,,,1.0,2.0,,,3.0,,,,,,,
12514115,away,Moreirense,Leonardo Buta,,,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,False,,20.0,16.0,3.0,2.0,0.0,6.0,8.0,10.0,13.0,9.0,2.0,,,,,90.0,53.0,6.8,12.0,0.00537545,0,,1.0,,2.0,5.0,2.0,1.0,,,,,1.0,,,,,,3.0,,1.0,,,,1.0,,,,,,,
12514115,away,Moreirense,Rúben Ramos Ismael,,,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,,28.0,22.0,4.0,3.0,0.0,11.0,12.0,11.0,17.0,,3.0,1.0,,,,66.0,40.0,6.7,10.0,0.00945767,0,,2.0,2.0,6.0,6.0,2.0,,2.0,,,,1.0,,,,,,3.0,,,2.0,,,,,,,,,,
12514115,away,Moreirense,Lawrence Ofori,,,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,,59.0,53.0,5.0,4.0,0.0,24.0,24.0,29.0,35.0,1.0,6.0,1.0,,,,84.0,71.0,7.2,8.0,0.0542009,1,,,,1.0,4.0,2.0,1.0,,,0.0105,,,,,,,,1.0,,2.0,,,1.0,3.0,,1.0,,,,,
12514115,away,Moreirense,Cedric Teguia,,,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,M,17,17,False,,24.0,17.0,2.0,1.0,0.0,5.0,7.0,14.0,20.0,2.0,2.0,,,,,75.0,43.0,7.6,9.0,0.0579577,3,,3.0,2.0,3.0,7.0,1.0,1.0,,,0.104,,3.0,,,2.0,1.0,,2.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,
12514115,away,Moreirense,Alan,,,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,,46.0,38.0,2.0,,0.0,15.0,17.0,24.0,34.0,,4.0,2.0,,,,90.0,60.0,7.1,16.0,0.0363857,1,,1.0,,3.0,4.0,1.0,1.0,1.0,1.0,0.0095,0.0135,5.0,,,,,,3.0,1.0,1.0,,3.0,,,,,,,,,
12514115,away,Moreirense,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,8,8,False,,27.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,17.0,3.0,3.0,,,,,75.0,44.0,7.2,6.0,0.0199034,1,,1.0,,7.0,6.0,3.0,3.0,3.0,,0.0652,,,,,1.0,1.0,,1.0,,2.0,3.0,2.0,2.0,,,,,,,,
12514115,away,Moreirense,Luís Asué,Luís,Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,,17.0,8.0,,,0.0,2.0,5.0,6.0,12.0,2.0,1.0,3.0,,,,84.0,29.0,6.6,15.0,0.0176509,1,,5.0,3.0,7.0,4.0,1.0,,1.0,1.0,0.025,0.0422,,,,,,,,,,1.0,,,1.0,,,,,,,
12514115,away,Moreirense,Sidnei Tavares,,,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,,10.0,8.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,,,,,,,24.0,13.0,6.8,4.0,0.134743,0,,,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,
12514115,away,Moreirense,Joel Jorquera,Joel,Jorquera,joel-jorquera,J. Jorquera,M,19,171,23,M,1084416,EUR,946684800,F,19,19,True,,7.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,,,,,,,15.0,10.0,6.6,2.0,0.00200883,0,,3.0,,3.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,
12514115,away,Moreirense,Jeremy Antonisse,Jeremy,Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,,6.0,6.0,,,0.0,,,6.0,7.0,,,1.0,,,,15.0,11.0,6.6,2.0,0.0179718,1,,,,,1.0,,,,,0.0192,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,
12514115,away,Moreirense,Bernardo Martins,,,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,,6.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,,,,,,11.0,7.0,6.5,1.0,0.00447657,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12514115,away,Moreirense,Yan Maranhão,Yan,,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,11.0,3.0,7.4,,0.00175681,1,,,,,,,,,1.0,0.1603,0.4819,,,,,,,,,,,,,,,,1.0,,,,
12514115,away,Moreirense,Mika,,,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,away,Moreirense,Caio,,,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,away,Moreirense,Gilberto Batista,,,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514115,away,Moreirense,Pedro Santos,,,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
