match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,captain,stat_goals
12264382,home,Pittsburgh Riverhounds,Gabriel Perrotta,gabriel-perrotta,G. Perrotta,G,183.0,3,822775,EUR,914630400.0,G,12,12,False,19.0,7.0,14.0,2.0,0.0,5.0,6.0,2.0,13.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,90.0,28.0,6.6,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264382,home,Pittsburgh Riverhounds,Sean Suber,sean-suber,S. Suber,D,,1,1645920,EUR,992390400.0,D,5,5,False,40.0,30.0,7.0,4.0,0.0,20.0,21.0,11.0,22.0,2.0,,,6.0,,,,90.0,59.0,6.7,17.0,0,Sean Suber,5,M,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12264382,home,Pittsburgh Riverhounds,Pierre Cayet,pierre-cayet,P. Cayet,D,183.0,4,1121497,EUR,931305600.0,D,44,44,False,55.0,37.0,13.0,5.0,0.0,27.0,32.0,10.0,23.0,7.0,1.0,,3.0,,,,90.0,72.0,7.3,20.0,2,Pierre Cayet,,,,,2.0,3.0,3.0,,5.0,4.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,
12264382,home,Pittsburgh Riverhounds,Jake Lent-Koop,jake-lent-koop,J. Lent-Koop,D,191.0,2,1809255,EUR,974851200.0,D,22,22,False,53.0,39.0,8.0,4.0,0.0,20.0,27.0,19.0,26.0,6.0,1.0,1.0,2.0,,,,90.0,65.0,7.1,14.0,1,Jake Lent-Koop,,,,,,5.0,3.0,1.0,3.0,,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,
12264382,home,Pittsburgh Riverhounds,Langston Blackstock,langston-blackstock,L. Blackstock,D,188.0,6,1476217,EUR,953769600.0,D,7,7,False,47.0,31.0,14.0,4.0,0.0,12.0,14.0,19.0,36.0,6.0,,,5.0,,,,90.0,70.0,6.8,24.0,2,,7,M,3.0,,,4.0,3.0,1.0,3.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,
12264382,home,Pittsburgh Riverhounds,Bradley Sample,bradley-sample,B. Sample,M,185.0,4,1809249,EUR,973987200.0,M,15,15,False,42.0,31.0,6.0,3.0,0.0,16.0,20.0,18.0,25.0,1.0,,,6.0,,,,90.0,54.0,7.3,12.0,1,Bradley Sample,15,M,3.0,3.0,2.0,,4.0,,2.0,1.0,1.0,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,
12264382,home,Pittsburgh Riverhounds,Jackson Walti,jackson-walti,J. Walti,M,175.0,9,1471955,EUR,944524800.0,M,42,42,False,36.0,32.0,5.0,4.0,0.0,13.0,16.0,19.0,20.0,3.0,1.0,1.0,5.0,,,,90.0,45.0,7.0,6.0,0,,42,M,,,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,3.0,,3.0,1.0,,,,,
12264382,home,Pittsburgh Riverhounds,Aidan O'Toole,aidan-otoole,A. O'Toole,M,175.0,1,1809248,EUR,991872000.0,M,10,10,False,14.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,10.0,6.0,5.0,2.0,4.0,,,,89.0,30.0,6.9,9.0,1,Aidan O'Toole,,M,,,2.0,,5.0,,1.0,3.0,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,,
12264382,home,Pittsburgh Riverhounds,Nathan Dragisich,nathan-dragisich,N. Dragisich,,,1,1823179,EUR,,M,17,17,False,18.0,13.0,3.0,1.0,0.0,5.0,5.0,8.0,15.0,3.0,1.0,,,,,,59.0,27.0,6.6,10.0,0,Nathan Dragisich,17,M,2.0,,,,3.0,,,1.0,,,2.0,,,,,1.0,2.0,,2.0,,,,,
12264382,home,Pittsburgh Riverhounds,Emmanuel Johnson,emmanuel-johnson,E. Johnson,F,183.0,11,1118578,EUR,1052611200.0,M,9,9,False,5.0,2.0,1.0,,0.0,1.0,1.0,1.0,4.0,3.0,1.0,,1.0,,,,59.0,19.0,6.8,8.0,3,Emmanuel Johnson,22,M,,,,,5.0,1.0,,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,
