match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10385460,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,True,27.0,9.0,21.0,4.0,6.0,10.0,3.0,17.0,7.0,1.0,2.0,5.0,6.0,90.0,40.0,7.2,19.0,0.0,0.0,0.00035562,0,1.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385460,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,,8.0,3.0,4.0,1.0,2.0,3.0,1.0,5.0,1.0,,,,,79.0,21.0,6.2,7.0,0.0,0.0,0.00094024,0,,4.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385460,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,,26.0,15.0,10.0,4.0,9.0,17.0,6.0,9.0,5.0,,,,,90.0,40.0,7.1,12.0,0.0,0.0,0.00401695,0,,1.0,7.0,,,4.0,1.0,,Jack,Stephens,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10385460,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,,18.0,11.0,3.0,,11.0,13.0,,5.0,4.0,,,,,53.0,28.0,7.6,8.0,0.77,0.4477,6.961e-05,1,,1.0,3.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10385460,home,Bournemouth,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,,31.0,22.0,,,9.0,15.0,13.0,16.0,6.0,,,,,90.0,58.0,6.3,17.0,0.0,0.0,0.0163397,0,,6.0,5.0,2.0,,1.0,,1.0,,,2.0,1.0,3.0,3.0,3.0,1.0,5.0,,,,,1.0,,,,,,,,,,,,
10385460,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,,15.0,11.0,1.0,1.0,1.0,3.0,12.0,15.0,2.0,,,,,79.0,34.0,7.6,10.0,0.1023,0.0,0.239673,1,,5.0,6.0,1.0,2.0,2.0,1.0,,Dango Ouattara,,2.0,,5.0,3.0,,1.0,3.0,3.0,,,,,1.0,3.0,2.0,2.0,1.0,,,,,,,
10385460,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,36.0,29.0,3.0,,19.0,20.0,10.0,16.0,11.0,,,,,90.0,50.0,7.3,7.0,0.0,0.0,0.0212756,0,,1.0,7.0,,3.0,1.0,2.0,,,,1.0,3.0,1.0,1.0,5.0,,,1.0,,,1.0,,,,,,,,,,,,,
10385460,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,False,,30.0,23.0,4.0,2.0,9.0,10.0,14.0,21.0,6.0,,,,,90.0,44.0,6.9,9.0,0.0826,0.0,0.022181,1,,7.0,5.0,2.0,4.0,3.0,1.0,2.0,,,3.0,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
10385460,home,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,32,32,False,,21.0,17.0,2.0,2.0,7.0,8.0,11.0,14.0,5.0,,,,,63.0,40.0,6.9,10.0,0.0323,0.0,0.107334,1,,5.0,5.0,1.0,2.0,4.0,,,,,,,2.0,1.0,,3.0,1.0,1.0,,,,3.0,,1.0,1.0,,1.0,,,,,,,
10385460,home,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,F,22,22,False,,24.0,19.0,1.0,,4.0,4.0,18.0,32.0,7.0,,,,,90.0,58.0,7.2,23.0,0.0351,0.0,0.345506,1,,10.0,4.0,5.0,,1.0,,1.0,,,,,4.0,3.0,,,5.0,5.0,,,,3.0,,12.0,3.0,,1.0,,,,,,,
