match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,stat_accurateLongBalls,stat_dispossessed,stat_totalTackle,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_clearanceOffLine,stat_goalAssist
10390088,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,22.0,22.0,22.0,22.0,2.0,7.0,1.0,1.0,1.0,4.0,2.0,90.0,34.0,7.0,0.0,0.0,9.068e-05,0,0.1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,home,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,36.0,28.0,11.0,15.0,2.0,8.0,,,,,,90.0,69.0,6.4,0.0,0.0,0.0665709,0,,Issiaga,Sylla,ISylla,1.0,18.0,24.0,3.0,1.0,8.0,1.0,15.0,3.0,1.0,3.0,1.0,6.0,3.0,1.0,5.0,1.0,15.0,1.0,,,,,,,,,,,,,,,
10390088,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,89.0,79.0,49.0,53.0,2.0,12.0,1.0,,,,,90.0,98.0,6.4,0.0367,0.0,0.0340795,0,,,,,12.0,30.0,36.0,,,6.0,1.0,9.0,2.0,,,,2.0,,,2.0,,11.0,,7.0,1.0,1.0,,,,,,,,,,,,
10390088,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,87.0,77.0,43.0,45.0,5.0,8.0,,,,,,90.0,102.0,7.5,0.0695,0.2839,0.0315667,2,,,,,3.0,34.0,42.0,,,3.0,6.0,4.0,9.0,,,,1.0,1.0,1.0,1.0,,11.0,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,,
10390088,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,47.0,39.0,18.0,18.0,2.0,6.0,,,,,,90.0,69.0,7.0,0.0,0.0,0.0833098,0,,,,,2.0,23.0,33.0,4.0,2.0,2.0,1.0,4.0,3.0,,3.0,2.0,,7.0,,1.0,,18.0,2.0,1.0,,,,1.0,,,,,,,,,,
10390088,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,29.0,22.0,11.0,12.0,1.0,4.0,,,,,,80.0,45.0,6.6,0.2547,0.1026,0.00809005,3,,,,,1.0,11.0,17.0,,,,,6.0,5.0,3.0,,,1.0,,1.0,2.0,,9.0,,1.0,1.0,4.0,2.0,,2.0,True,1.0,1.0,,,,,,
10390088,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,69.0,59.0,33.0,36.0,,11.0,,,,,,90.0,83.0,7.0,0.0,0.0,0.044358,0,,,,,6.0,26.0,35.0,2.0,,1.0,,5.0,7.0,,1.0,1.0,1.0,,2.0,2.0,,14.0,,4.0,2.0,4.0,,,2.0,,,,,,,,,
10390088,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,74.0,61.0,20.0,22.0,,7.0,1.0,,,,,90.0,96.0,7.5,0.2529,0.0,0.326057,4,,,,,19.0,45.0,63.0,11.0,4.0,,1.0,3.0,5.0,2.0,3.0,3.0,,,,1.0,,20.0,3.0,11.0,,1.0,,,1.0,,,,4.0,,,,,
10390088,home,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,6,6,False,20.0,16.0,7.0,8.0,,2.0,,,,,,70.0,35.0,7.3,0.2724,0.431,0.0140305,2,,,,zakariaaboukhlal,1.0,9.0,13.0,1.0,,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,9.0,,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,
10390088,home,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,False,6.0,6.0,1.0,1.0,1.0,,,,,,,55.0,14.0,6.4,0.0,0.0,0.00354468,0,,,,,,5.0,5.0,,,2.0,,6.0,3.0,1.0,,,,1.0,3.0,1.0,,3.0,,,2.0,,,,,,,,,,,,,
10390088,home,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,F,21,21,False,21.0,16.0,2.0,2.0,,1.0,,,,,,55.0,39.0,6.5,0.478,0.0,0.0235872,2,,,,,2.0,14.0,23.0,4.0,,,,5.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,13.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,
10390088,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,True,17.0,15.0,5.0,6.0,,1.0,,,,,,35.0,22.0,6.6,0.0149,0.0508,0.0532949,1,,,,fareschaibi28,1.0,10.0,13.0,2.0,,1.0,,2.0,,,,,,,,,,6.0,1.0,,1.0,,1.0,,,,,,,,,,,
10390088,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,True,12.0,9.0,1.0,3.0,,3.0,,,,,,35.0,15.0,7.0,0.0714,0.0,0.12612,1,,,,,,8.0,9.0,,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,
10390088,home,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,8.0,7.0,,,,1.0,,,,,,20.0,12.0,6.8,0.0,0.0,0.00541895,0,,,,,1.0,7.0,9.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
10390088,home,Toulouse,Naatan Skyttä,naatan-skytta,N. Skyttä,M,15,174,866,M,926995,EUR,1020729600,M,22,22,True,7.0,5.0,1.0,1.0,,,,,,,,10.0,10.0,6.8,0.1016,0.0,0.004846,1,,,,,,4.0,6.0,,,1.0,,1.0,,,,,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,
10390088,home,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,home,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,home,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,33,33,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,home,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,home,Toulouse,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,11,11,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390088,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,40.0,30.0,17.0,17.0,4.0,6.0,,,3.0,5.0,3.0,90.0,51.0,7.6,0.0,0.0,0.00176825,0,-0.1317,,,,27.0,13.0,23.0,,,,1.0,,1.0,,,,,,,,,10.0,,17.0,,,,,,,,,,,,,,
10390088,away,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,False,7.0,6.0,4.0,4.0,1.0,2.0,,,,,,70.0,25.0,6.4,0.0352,0.0,0.00051996,1,,,,,,2.0,3.0,,,,,6.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,7.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,
10390088,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,37.0,28.0,24.0,27.0,4.0,7.0,1.0,,,,,90.0,47.0,6.4,0.0,0.0,0.00343114,0,,,,,11.0,4.0,10.0,,,1.0,2.0,4.0,4.0,1.0,,,1.0,1.0,2.0,2.0,,10.0,,3.0,,,,1.0,,True,,,,,,,,
10390088,away,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,28.0,23.0,19.0,24.0,5.0,2.0,,,,,,90.0,41.0,6.9,0.0186,0.0,0.0012841,1,,,,,2.0,4.0,4.0,,,1.0,,3.0,4.0,1.0,,,2.0,,2.0,1.0,,5.0,1.0,2.0,,2.0,,,1.0,,,,1.0,,,,,
