match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_aerialLost,stat_outfielderBlock,stat_aerialWon,stat_errorLeadToAShot,stat_totalCross,stat_challengeLost,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_penaltyConceded,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated
10433961,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,30,M,909289,EUR,972518400,M,26,26,True,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,15.0,4.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,home,Gaziantep FK,Luka Stankovski,stankovski-luka,L. Stankovski,M,80,190,95,M,1063157,EUR,1030924800,M,80,80,True,,6.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,,,,,,,15.0,6.0,6.6,2.0,0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
10433961,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,109,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,129,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,home,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,18,M,777291,EUR,745891200,D,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,home,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181,130,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,69,M,226992,EUR,802915200,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Orkun Özdemir,orkun-ozdemir,O. Özdemir,G,1,190,20,M,953335,EUR,798595200,G,13,13,False,,30.0,23.0,12.0,5.0,20.0,23.0,3.0,7.0,,4.0,,1.0,3.0,,90.0,37.0,6.9,7.0,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Serkan Göksu,serkan-goksu,S. Göksu,M,8,182,8,M,595044,EUR,737769600,D,8,8,False,,59.0,52.0,7.0,6.0,20.0,23.0,32.0,36.0,2.0,4.0,,,,,90.0,83.0,7.5,12.0,1,2.0,6.0,1.0,,3.0,2.0,,1.0,1.0,,,,,3.0,,,1.0,,,,,1.0,,,,,,,,,
10433961,away,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,,190,65,M,292965,EUR,765417600,D,5,5,False,,72.0,66.0,7.0,6.0,46.0,49.0,20.0,23.0,3.0,11.0,,,,,90.0,87.0,6.8,9.0,0,4.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Tomislav Glumac,tomislav-glumac,T. Glumac,D,44,194,39,M,93736,EUR,674179200,D,44,44,False,True,70.0,64.0,5.0,3.0,39.0,41.0,25.0,29.0,1.0,5.0,,,,,90.0,80.0,6.5,7.0,0,2.0,5.0,,,2.0,,,,2.0,1.0,,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,
10433961,away,Ümraniyespor,Ermir Lenjani,ermir-lenjani,E. Lenjani,D,33,175,83,M,50231,EUR,618278400,D,3,3,False,,22.0,20.0,2.0,2.0,13.0,13.0,9.0,15.0,2.0,2.0,,,,,84.0,45.0,6.9,8.0,0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,6.0,,,,,,,,,,,2.0,,,,
10433961,away,Ümraniyespor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1042,M,966811,EUR,973296000,M,41,41,False,,58.0,52.0,14.0,11.0,25.0,27.0,28.0,32.0,1.0,7.0,,,,,90.0,67.0,7.1,8.0,1,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,1.0,,,,
10433961,away,Ümraniyespor,Geraldo,geraldo,Geraldo,M,29,170,190,M,244089,EUR,690854400,M,29,29,False,,16.0,11.0,2.0,1.0,2.0,3.0,9.0,15.0,,2.0,,,,,62.0,36.0,7.1,11.0,2,4.0,7.0,5.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,,3.0,,2.0,,,,,3.0,1.0,1.0,,,,,1.0,,,
10433961,away,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,20,178,14,M,139439,EUR,713404800,M,20,20,False,,46.0,38.0,5.0,4.0,16.0,16.0,26.0,39.0,1.0,7.0,,,,,84.0,66.0,7.4,15.0,3,5.0,3.0,,,3.0,1.0,1.0,,,3.0,,,,2.0,,9.0,1.0,,,1.0,2.0,,2.0,,,,4.0,1.0,1.0,1.0,
10433961,away,Ümraniyespor,Durel Avounou,durel-avounou,D. Avounou,M,92,179,115,M,878635,EUR,875145600,M,14,14,False,,22.0,18.0,1.0,1.0,9.0,10.0,12.0,17.0,,4.0,,,,,76.0,47.0,7.1,12.0,3,5.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,,,,,,5.0,,,,,2.0,,3.0,,2.0,,3.0,,,,1.0
10433961,away,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,11,175,88,M,845365,EUR,855878400,M,7,7,False,,18.0,14.0,1.0,1.0,,,14.0,20.0,,1.0,,,,,62.0,28.0,6.8,11.0,1,2.0,2.0,1.0,,,,,3.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,
10433961,away,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,740,M,284767,EUR,741225600,F,18,18,False,,26.0,20.0,,,2.0,2.0,18.0,24.0,2.0,6.0,,,,,90.0,39.0,7.5,10.0,4,4.0,7.0,,,,,,3.0,1.0,1.0,,2.0,,6.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,
10433961,away,Ümraniyespor,Metehan Mimaroğlu,metehan-mimaroglu,M. Mimaroğlu,M,10,178,132,M,900809,EUR,773539200,F,10,10,True,,8.0,6.0,,,,,8.0,12.0,,2.0,,,,,28.0,17.0,6.6,7.0,0,3.0,,2.0,,,,,,,,,,,,,4.0,,,,1.0,2.0,,,,,,2.0,,,,
10433961,away,Ümraniyespor,Onur Ayık,onur-ayik,O. Ayık,F,,183,5,M,67140,EUR,633484800,M,11,11,True,,12.0,11.0,,,4.0,5.0,7.0,7.0,,1.0,,,,,28.0,18.0,6.8,3.0,0,4.0,4.0,,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,
10433961,away,Ümraniyespor,Yonathan Del Valle,yonathan-del-valle,Y. D. Valle,M,,173,103,M,34368,EUR,643852800,F,28,28,True,,9.0,9.0,1.0,1.0,4.0,4.0,7.0,8.0,,2.0,,,,,14.0,18.0,7.5,2.0,0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,2.0,,,,,,2.0,,,,
10433961,away,Ümraniyespor,Antonio Mršić,antonio-mrsic,A. Mršić,M,18,187,30,M,99233,EUR,549849600,M,39,39,True,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,16.0,5.0,7.0,1.0,2,2.0,,,,,,,,,,,1.0,,,,,1.0,Antonio,Mršić,,,1.0,1.0,1.0,,,,,,,
10433961,away,Ümraniyespor,Adel Bettaieb,adel-bettaieb,A. Bettaieb,F,21,184,285,M,987832,EUR,854409600,F,27,27,True,,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,1.0,,,,,16.0,8.0,6.6,1.0,1,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10433961,away,Ümraniyespor,Anil Demir,anil-demir,A. Demir,G,,190,9,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Onur Atasayar,atasayar-onur,O. Atasayar,D,16,184,9,M,785819,EUR,788918400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Mustafa Eser,eser-mustafa,M. Eser,D,4,185,11,M,1033248,EUR,999043200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433961,away,Ümraniyespor,Fatih Yiğit Şanlıtürk,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,10,176,33,M,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
