match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,stat_aerialLost,stat_outfielderBlock,stat_fouls,captain,stat_totalOffside,stat_blockedScoringAttempt,player_lastName,player_sofascoreId,stat_clearanceOffLine
11067589,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,12.0,11.0,3.0,2.0,11.0,11.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,20.0,7.2,1.0,0.0,0.0,7.78e-05,0,0.1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,46.0,38.0,2.0,2.0,14.0,16.0,37.0,1.0,6.0,,,,,78.0,85.0,7.6,20.0,0.0922,0.2392,0.11229,2,,25.0,7.0,1.0,1.0,4.0,11.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,
11067589,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,67.0,59.0,4.0,3.0,37.0,41.0,26.0,8.0,6.0,,,,,90.0,85.0,7.7,8.0,0.0,0.0,0.00951303,0,,22.0,,,4.0,6.0,7.0,,,,,,,3.0,1.0,,,3.0,1.0,Gabriel Xavier,4.0,1.0,3.0,,,,,,
11067589,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,53.0,49.0,3.0,1.0,33.0,36.0,17.0,2.0,4.0,,,,,90.0,66.0,7.1,5.0,0.0841,0.0,0.00535623,1,,16.0,,,1.0,6.0,6.0,,,2.0,2.0,1.0,,2.0,,,,3.0,,,5.0,,1.0,True,,,,,
11067589,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,31.0,24.0,4.0,2.0,7.0,8.0,28.0,1.0,5.0,,,,,83.0,59.0,6.8,17.0,0.0,0.0,0.155402,0,,18.0,5.0,1.0,,4.0,2.0,,,2.0,,,,,2.0,1.0,3.0,,1.0,,1.0,,1.0,,1.0,,,,
11067589,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,82.0,72.0,3.0,2.0,34.0,37.0,46.0,1.0,8.0,,,,,90.0,100.0,7.0,16.0,0.0,0.0,0.039056,0,,38.0,1.0,,3.0,6.0,6.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,4.0,,1.0,,3.0,,1.0,,,,,,
11067589,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,False,37.0,31.0,1.0,1.0,6.0,7.0,30.0,2.0,7.0,,,,,68.0,48.0,6.8,9.0,0.0,0.0,0.0194461,0,,25.0,,,3.0,8.0,6.0,1.0,,4.0,1.0,,,2.0,1.0,1.0,,1.0,2.0,,2.0,,2.0,,,,,,
11067589,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,30.0,27.0,2.0,2.0,7.0,8.0,23.0,1.0,3.0,,,,,90.0,44.0,7.2,6.0,0.6064,0.0,0.110045,4,,20.0,1.0,,,4.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,2.0,,,
11067589,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,59.0,48.0,2.0,1.0,5.0,5.0,62.0,,3.0,,,,,90.0,100.0,7.3,28.0,0.2219,0.1063,0.186179,5,,44.0,8.0,1.0,,7.0,12.0,1.0,3.0,7.0,5.0,2.0,1.0,,3.0,1.0,3.0,4.0,1.0,,,,1.0,,,2.0,,,
11067589,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,False,28.0,19.0,,,2.0,4.0,31.0,,5.0,,,,,90.0,59.0,7.2,24.0,0.216,0.3322,0.10285,2,,17.0,7.0,,2.0,12.0,14.0,1.0,3.0,6.0,3.0,1.0,1.0,,3.0,1.0,2.0,6.0,1.0,,2.0,,3.0,,1.0,,,,
11067589,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,10.0,4.0,,,1.0,3.0,9.0,1.0,2.0,,,,,78.0,19.0,7.0,8.0,0.0198,0.0,0.0556915,1,,4.0,2.0,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,1.0,,1.0,,2.0,,2.0,1.0,,,,1.0,,,
11067589,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,15.0,12.0,,,4.0,5.0,10.0,,1.0,,,,,22.0,20.0,6.3,4.0,0.0702,0.0,0.00397965,1,,8.0,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
11067589,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,8.0,6.0,,,3.0,4.0,7.0,1.0,1.0,,,,,12.0,22.0,6.9,7.0,0.1093,0.0843,0.00101782,2,,3.0,3.0,,3.0,3.0,3.0,1.0,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,
11067589,home,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,True,,,,,,,,,,,,,,12.0,,6.4,,0.0,0.0,0.0,0,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11067589,home,Bahia,Ryan,ryan,Ryan,D,,177,222,M,1086990,EUR,1021334400,D,66,66,True,4.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,15.0,8.0,6.8,1.0,0.0,0.0,0.00148388,0,,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,Ryan,,,,,,,,,
11067589,home,Bahia,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,André Dhominique,andre-dhominique,A. Dhominique,D,13,178,424,M,1177384,EUR,1065484800,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,,,,,,
11067589,home,Bahia,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182,1075,M,1002458,EUR,1019606400,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,home,Bahia,Patrick Verhon,patrick-verhon,Patrick Verhon,M,28,174,73,M,1392679,EUR,1094601600,M,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Patrick Verhon,,,,,,,,,
11067589,home,Bahia,Arthur Sales,arthur-sales,A. Sales,F,9,184,928,M,1105780,EUR,1025654400,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Arthur,,,,,,,,,
11067589,away,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,12,12,False,25.0,17.0,13.0,5.0,13.0,15.0,10.0,,9.0,,2.0,4.0,,90.0,34.0,7.6,8.0,0.0,0.0,0.00049871,0,0.762,4.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,True,,,,rcassio12,
11067589,away,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,25,25,False,24.0,17.0,,,7.0,12.0,13.0,11.0,1.0,,,,,90.0,52.0,7.8,13.0,0.0,0.0,0.0245567,0,,10.0,1.0,,3.0,1.0,7.0,,1.0,,,,,2.0,4.0,,,,1.0,,,,,,,,,,
11067589,away,Corinthians,Gil,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,False,27.0,22.0,5.0,1.0,18.0,19.0,8.0,6.0,3.0,,,,,90.0,40.0,7.1,6.0,0.0,0.0,0.00188782,0,,4.0,,,3.0,4.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,1.0,,,,
11067589,away,Corinthians,Murillo,murillo,Murillo,D,5,180,9927,M,1199282,EUR,1025740800,D,34,34,False,34.0,23.0,9.0,4.0,11.0,17.0,17.0,8.0,5.0,,,,,90.0,57.0,6.7,14.0,0.0,0.0,0.00281382,0,,12.0,,,3.0,11.0,5.0,3.0,,2.0,1.0,,,2.0,1.0,,1.0,,,Murillo,3.0,1.0,4.0,,,,,murillosantiago40,
11067589,away,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,25554,EUR,613526400,M,23,23,False,15.0,11.0,2.0,1.0,4.0,6.0,9.0,2.0,4.0,,,,,45.0,32.0,6.6,8.0,0.0,0.0,0.00766541,0,,7.0,,,,5.0,5.0,2.0,1.0,2.0,1.0,,,,2.0,1.0,,2.0,,,,,1.0,,,,,Fagner,
11067589,away,Corinthians,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,5,5,False,35.0,29.0,2.0,1.0,16.0,19.0,16.0,1.0,8.0,,,,,90.0,48.0,7.1,10.0,0.0,0.0,0.00409224,0,,13.0,,,1.0,8.0,7.0,4.0,2.0,2.0,2.0,,,1.0,3.0,,1.0,1.0,,,,1.0,2.0,,1.0,,,,1.0
11067589,away,Corinthians,Giuliano,giuliano,Giuliano,M,,172,929,M,90862,EUR,644112000,M,20,20,False,25.0,23.0,,,17.0,18.0,7.0,3.0,7.0,,,,,45.0,33.0,6.3,4.0,0.0,0.0,0.0045738,0,,6.0,,,1.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,
11067589,away,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,35519,EUR,495676800,M,6,6,False,32.0,20.0,2.0,,12.0,16.0,19.0,,1.0,,,,,75.0,55.0,6.9,17.0,0.0,0.0,0.0257412,0,,9.0,3.0,1.0,1.0,3.0,5.0,,,,,,,1.0,3.0,3.0,2.0,1.0,,,1.0,,2.0,,,,,,
11067589,away,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,846280,EUR,815356800,F,18,18,False,24.0,19.0,2.0,2.0,8.0,9.0,17.0,,2.0,,,,,63.0,38.0,6.1,16.0,0.0352,0.0,0.0181516,1,,11.0,2.0,,,9.0,1.0,2.0,3.0,2.0,,,,,,,3.0,1.0,,,2.0,,,,,1.0,,MRojas,
11067589,away,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,F,8,8,False,25.0,17.0,1.0,1.0,2.0,4.0,24.0,1.0,5.0,,,,,71.0,38.0,6.8,14.0,0.0362,0.0,0.0159478,1,,15.0,3.0,,3.0,3.0,6.0,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,
11067589,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,20.0,12.0,,,4.0,6.0,15.0,3.0,2.0,,,,,90.0,38.0,7.0,11.0,0.0191,0.1543,0.0248264,1,,8.0,1.0,,6.0,15.0,10.0,,,1.0,,,1.0,,1.0,1.0,1.0,3.0,1.0,,6.0,1.0,9.0,,1.0,,,yurialberto,
11067589,away,Corinthians,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,23.0,16.0,,,7.0,10.0,14.0,,3.0,,,,,45.0,40.0,6.9,9.0,0.0,0.0,0.0186756,0,,9.0,1.0,,,5.0,6.0,2.0,,1.0,1.0,,,,3.0,2.0,1.0,2.0,,Adson,2.0,,1.0,,,,,,
11067589,away,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,1047656,EUR,953769600,M,33,33,True,11.0,7.0,1.0,,3.0,4.0,11.0,1.0,3.0,,,,,45.0,26.0,7.0,8.0,0.0272,0.0,0.0602156,1,,6.0,4.0,2.0,,3.0,5.0,2.0,,1.0,1.0,,,,4.0,2.0,1.0,,,Ruan Oliveira,1.0,,,,,1.0,,,
11067589,away,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,1106667,EUR,1074556800,D,26,26,True,6.0,6.0,,,2.0,2.0,4.0,,2.0,,,,,27.0,11.0,6.2,2.0,0.0186,0.0,0.0097564,1,,4.0,,,1.0,4.0,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
11067589,away,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,7,7,True,5.0,3.0,,,,1.0,4.0,,2.0,,,,,19.0,10.0,6.6,3.0,0.0,0.0,0.0013178,0,,3.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11067589,away,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,959006,EUR,930182400,D,14,14,True,2.0,2.0,,,2.0,2.0,,1.0,,,,,,15.0,8.0,6.7,1.0,0.0,0.0,1.04e-06,0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11067589,away,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067589,away,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
