match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_bigChanceCreated,stat_bigChanceMissed,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11396175,home,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,True,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,2.0,,,17.0,18.0,6.5,2.0,0.033218,0,,,,,1.0,4.0,3.0,1.0,,,2.0,,,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,
11396175,home,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,17.0,14.0,6.5,4.0,0.00597167,1,,,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,,,2.0,0.2022,0.1584,1.0,,,,,,1.0,,,,,,,,
11396175,home,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,D,2,2,True,4.0,3.0,,,0.0,,1.0,3.0,4.0,,,,12.0,11.0,6.7,3.0,0.00259116,0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
11396175,home,SV Werder Bremen,Isak Hansen Aarøen,isak-hansen-aaroen,I. H. Aarøen,M,8,173,1169,M,1019011,EUR,1093132800,M,21,21,True,5.0,4.0,1.0,,0.0,,,4.0,5.0,2.0,,,1.0,9.0,,3.0,0.110518,0,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,
11396175,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396175,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julian Malatini,,,,,,,
11396175,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396175,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skelly Alvero,,,,,,,
11396175,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,44.0,27.0,35.0,19.0,0.0,10.0,13.0,17.0,31.0,10.0,6.0,9.0,90.0,58.0,7.8,17.0,0.012819,0,0.861,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,
11396175,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,27.0,21.0,2.0,1.0,0.0,10.0,13.0,12.0,15.0,2.0,,,77.0,41.0,6.7,9.0,0.0711095,1,,1.0,1.0,1.0,2.0,6.0,6.0,1.0,,,2.0,1.0,1.0,,,,2.0,1.0,0.0246,,,3.0,2.0,,3.0,,,,,1.0,1.0,,,,
11396175,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,37.0,32.0,3.0,1.0,0.0,20.0,20.0,12.0,17.0,3.0,,,90.0,52.0,6.6,5.0,0.00587832,0,,,,1.0,2.0,1.0,4.0,9.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,38.0,30.0,2.0,1.0,0.0,21.0,23.0,9.0,15.0,6.0,,,90.0,59.0,7.4,9.0,0.00360411,3,,,,,5.0,2.0,13.0,3.0,1.0,3.0,5.0,1.0,1.0,,3.0,,2.0,2.0,0.2061,0.3729,,1.0,1.0,,2.0,,,,,,,,,,1.0
11396175,away,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,51.0,44.0,3.0,2.0,0.0,19.0,21.0,25.0,33.0,8.0,,,90.0,85.0,7.5,13.0,0.0502656,2,,3.0,,1.0,5.0,5.0,15.0,3.0,1.0,1.0,7.0,2.0,1.0,,,,4.0,1.0,0.1429,,,2.0,2.0,2.0,2.0,,,,,2.0,,,,,
11396175,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,32.0,28.0,1.0,1.0,0.0,12.0,13.0,16.0,19.0,4.0,,,77.0,38.0,6.7,5.0,0.0196859,1,,,,3.0,2.0,4.0,3.0,1.0,,,1.0,1.0,,True,,,1.0,,0.008,,,,,1.0,2.0,,,,,,,,,,
11396175,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,14.0,11.0,1.0,,0.0,4.0,4.0,7.0,11.0,3.0,,,45.0,25.0,6.6,7.0,0.00376864,0,,1.0,,1.0,,3.0,3.0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,M,29,29,False,10.0,7.0,,,0.0,1.0,1.0,6.0,10.0,3.0,,,66.0,22.0,6.3,10.0,0.0481803,1,,1.0,,4.0,1.0,8.0,2.0,,,,1.0,4.0,1.0,,,,1.0,,0.0507,,,2.0,,,1.0,,,,,1.0,1.0,,,,
11396175,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,61.0,53.0,6.0,6.0,1.0,19.0,19.0,42.0,56.0,3.0,,,90.0,98.0,9.5,18.0,0.624,1,,14.0,8.0,4.0,1.0,6.0,6.0,1.0,,1.0,1.0,2.0,14.0,,,,1.0,2.0,0.1706,,1.0,3.0,2.0,1.0,,2.0,,,,,,,,,
11396175,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,22.0,15.0,2.0,1.0,0.0,4.0,5.0,11.0,19.0,5.0,,,77.0,35.0,6.6,13.0,0.0417774,2,,2.0,,2.0,2.0,4.0,4.0,,,,,,1.0,,,,,2.0,0.1373,,,2.0,1.0,,1.0,,,,,,2.0,,,,
11396175,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,25.0,18.0,,,0.0,3.0,5.0,15.0,20.0,3.0,,,90.0,39.0,6.8,10.0,0.120667,7,,,,3.0,9.0,5.0,11.0,,,,,1.0,1.0,,1.0,,,2.0,0.711,0.2667,2.0,,,5.0,,,2.0,,,,1.0,,,,
11396175,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,True,36.0,28.0,5.0,5.0,0.0,12.0,16.0,16.0,20.0,4.0,,,45.0,46.0,7.4,9.0,0.255654,0,,,,,1.0,1.0,5.0,3.0,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
11396175,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,True,9.0,6.0,,,0.0,2.0,2.0,4.0,8.0,1.0,,,24.0,15.0,6.6,5.0,0.0283905,1,,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,0.0184,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,7.0,3.0,3.0,,0.0,,1.0,3.0,6.0,1.0,,,13.0,10.0,5.9,5.0,0.00046765,0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,True,7.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,13.0,13.0,7.3,3.0,0.00829262,2,,2.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,0.3273,0.4384,,1.0,,,,,,,,,1.0,,,,
11396175,away,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,13.0,13.0,6.8,5.0,0.00353427,6,,,,1.0,1.0,5.0,1.0,,,,,,,,2.0,,,,0.2943,0.2788,2.0,2.0,,2.0,,,,,,,2.0,,,,
11396175,away,VfL Bochum 1848,Andreas Luthe,andreas-luthe,A. Luthe,G,,194,48,M,40372,EUR,542332800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396175,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
