match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_penaltyConceded,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,player_sofascoreId,stat_penaltyWon
11360037,home,FC Viktoria Köln,Ben Voll,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,False,18.0,17.0,4.0,3.0,17.0,17.0,1.0,10.0,1.0,1.0,3.0,90.0,29.0,6.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Michael Schultz,michael-schultz,M. Schultz,D,4,194,13,M,152203,EUR,738720000,D,3,3,False,86.0,80.0,11.0,8.0,25.0,27.0,59.0,3.0,,,,90.0,93.0,7.4,6.0,4,,,1.0,55.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Moritz Fritz,moritz-fritz,M. Fritz,M,23,192,14,M,142440,EUR,742694400,D,23,23,False,49.0,43.0,2.0,2.0,16.0,19.0,30.0,4.0,,,,71.0,57.0,7.1,7.0,2,,,,27.0,1.0,3.0,4.0,4.0,,1.0,1.0,,2.0,,3.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Christoph Greger,christoph-greger,C. Greger,D,15,193,4,M,842186,EUR,853200000,D,15,15,False,84.0,76.0,7.0,4.0,36.0,37.0,48.0,5.0,,,,90.0,97.0,7.2,9.0,0,,,,40.0,1.0,1.0,3.0,8.0,,,,,1.0,,1.0,2.0,,2.0,6.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Patrick Koronkiewicz,patrick-koronkiewicz,P. Koronkiewicz,D,,185,7,M,94942,EUR,668822400,M,28,28,False,68.0,62.0,,,14.0,14.0,55.0,3.0,,,,90.0,84.0,7.0,10.0,1,,,,48.0,1.0,,4.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
11360037,home,FC Viktoria Köln,Stefano Russo,russo-stefano,S. Russo,M,21,183,87,M,984804,EUR,962236800,M,6,6,False,66.0,59.0,7.0,5.0,20.0,25.0,41.0,5.0,,,,90.0,69.0,6.8,7.0,0,,,,39.0,1.0,,4.0,1.0,,,,,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Donny Bogičević,donny-bogicevic,D. Bogičević,M,8,188,24,M,1129132,EUR,1002499200,M,8,8,False,37.0,31.0,1.0,,14.0,15.0,29.0,8.0,,,,90.0,56.0,7.9,13.0,2,Donny Bogicevic,,,21.0,1.0,,4.0,4.0,,,2.0,,,,1.0,5.0,,,3.0,2.0,7.0,,3.0,1.0,2.0,,,4.0,1.0,,,,,,,
11360037,home,FC Viktoria Köln,Niklas May,may-niklas,N. May,D,5,182,25,M,1068699,EUR,1018396800,M,37,37,False,42.0,35.0,7.0,4.0,22.0,27.0,16.0,8.0,,,,90.0,60.0,6.4,13.0,1,Niklas,May,,13.0,,,3.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11360037,home,FC Viktoria Köln,David Philipp,david-philipp,D. Philipp,M,8,180,38,M,964736,EUR,955324800,F,10,10,False,28.0,22.0,2.0,1.0,2.0,4.0,25.0,2.0,,,,86.0,46.0,8.6,14.0,4,David,Philipp,,21.0,1.0,,7.0,3.0,,,4.0,,,,2.0,,,,1.0,2.0,1.0,,,,4.0,2.0,2.0,1.0,2.0,1.0,,,,,,
11360037,home,FC Viktoria Köln,Luca Marseiler,luca-marseiler,L. Marseiler,F,8,176,85,M,797871,EUR,856224000,F,30,30,False,21.0,14.0,,,3.0,3.0,22.0,5.0,,,,66.0,37.0,6.9,15.0,1,,,,12.0,,1.0,3.0,3.0,,1.0,,,,,,2.0,,,,2.0,4.0,,,2.0,2.0,1.0,,1.0,,,,,,,,
11360037,home,FC Viktoria Köln,Bryan Henning,bryan-henning,B. Henning,M,6,172,17,M,182459,EUR,795312000,F,19,19,False,35.0,30.0,2.0,1.0,11.0,12.0,24.0,3.0,,,,71.0,43.0,6.6,9.0,1,,,,19.0,,,3.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
11360037,home,FC Viktoria Köln,Simon Handle,simon-handle,S. Handle,D,7,169,2,M,126344,EUR,727920000,M,7,7,True,12.0,8.0,,,3.0,3.0,9.0,2.0,,,,24.0,15.0,6.6,4.0,1,,,,5.0,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Jeremias Lorch,jeremias-lorch,J. Lorch,D,6,187,10,M,786061,EUR,817862400,M,4,4,True,25.0,22.0,2.0,1.0,7.0,8.0,17.0,2.0,,,,19.0,27.0,6.7,3.0,1,,,,15.0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Suheyel Najar,suheyel-najar,S. Najar,M,21,182,31,M,896682,EUR,813542400,F,21,21,True,10.0,10.0,,,,,11.0,,,,,19.0,17.0,6.5,5.0,0,,,,10.0,,,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,
11360037,home,FC Viktoria Köln,Valdrin Mustafa,valdrin-mustafa,V. Mustafa,F,9,183,28,M,886022,EUR,889574400,F,11,11,True,,,,,,,,,,,,9.0,,6.5,,0,Valdrin,Mustafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360037,home,FC Viktoria Köln,Kevin Rauhut,kevin-rauhut,K. Rauhut,G,24,188,4,M,124601,EUR,630979200,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
