match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_clearanceOffLine,stat_challengeLost,stat_blockedScoringAttempt,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
10389871,away,Paris Saint-Germain,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,104.0,98.0,3.0,1.0,54.0,56.0,44.0,48.0,2.0,1.0,5.0,,,,90.0,118.0,7.4,6.0,0.0897,0.0,0.0157705,1,,SergioRamos,,,2.0,7.0,1.0,1.0,3.0,2.0,,2.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,
10389871,away,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,False,85.0,84.0,3.0,2.0,61.0,61.0,23.0,24.0,1.0,1.0,2.0,,,,90.0,92.0,7.5,2.0,0.0,0.0,0.0096999,0,,marquinhosm5,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,True,,,,,,
10389871,away,Paris Saint-Germain,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,89.0,87.0,4.0,4.0,42.0,44.0,45.0,45.0,1.0,1.0,6.0,,,,90.0,96.0,7.3,3.0,0.0,0.0,0.0583257,0,,DaniloP,,,3.0,3.0,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
10389871,away,Paris Saint-Germain,Achraf Hakimi,,,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,M,2,2,False,43.0,39.0,1.0,,17.0,18.0,22.0,25.0,,,3.0,,,,90.0,57.0,6.5,11.0,0.0,0.0,0.0175189,0,,AHakimi,,,5.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,60.0,56.0,2.0,2.0,25.0,27.0,31.0,33.0,,1.0,6.0,,,,57.0,68.0,7.0,5.0,0.1554,0.0,0.0675858,1,,fabianruiz52,,,3.0,2.0,,,2.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Marco Verratti,,,marco-verratti,M. Verratti,M,6,165,6337,M,126691,EUR,720921600,M,6,6,False,92.0,88.0,3.0,2.0,40.0,42.0,48.0,50.0,,1.0,5.0,,,,64.0,100.0,6.8,5.0,0.0,0.0,0.0471947,0,,marcoverratti,,,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Nuno Mendes,,,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,M,25,25,False,62.0,54.0,,,21.0,26.0,34.0,38.0,2.0,1.0,9.0,,,,90.0,87.0,7.6,19.0,0.0,0.0,0.266092,0,,nunomendes_5,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,6.0,,1.0,,3.0,,1.0,1.0,,,,,2.0,,,,,,,,,
10389871,away,Paris Saint-Germain,Lionel Messi,,,lionel-messi,L. Messi,F,10,169,2023630,M,12994,EUR,551491200,F,30,30,False,64.0,59.0,3.0,3.0,18.0,18.0,42.0,50.0,,,5.0,,,,90.0,91.0,8.5,13.0,0.6892,1.2209,0.161308,7,,LM10,4.0,1.0,3.0,8.0,7.0,5.0,1.0,1.0,2.0,2.0,,,2.0,,,,,1.0,2.0,,,5.0,,,1.0,,,,1.0,
10389871,away,Paris Saint-Germain,Neymar,,,neymar,Neymar,F,10,175,1000788,M,124712,EUR,697248000,F,10,10,False,74.0,66.0,3.0,2.0,22.0,22.0,44.0,56.0,,,4.0,,,,86.0,101.0,7.1,21.0,0.4508,0.7979,0.317421,3,,Neymar,4.0,,7.0,7.0,4.0,1.0,2.0,1.0,2.0,4.0,,,3.0,,2.0,,,2.0,1.0,,,2.0,,,1.0,,,,,1.0
10389871,away,Paris Saint-Germain,Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,39.0,34.0,1.0,,4.0,5.0,30.0,34.0,,,1.0,,,,90.0,62.0,7.0,15.0,0.2625,0.2292,0.29371,3,,KMbappé,,,5.0,10.0,10.0,5.0,1.0,,5.0,2.0,1.0,2.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,
10389871,away,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,30.0,27.0,,,16.0,18.0,11.0,12.0,,,3.0,,,,33.0,37.0,6.6,6.0,0.0,0.0,0.00984429,0,,vitinha,,,3.0,3.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,,
10389871,away,Paris Saint-Germain,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,True,22.0,19.0,2.0,1.0,14.0,15.0,5.0,7.0,,1.0,3.0,,,,26.0,27.0,6.4,5.0,0.0,0.0,0.00136155,0,,,,,4.0,1.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Carlos Soler,,,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,True,11.0,9.0,1.0,1.0,4.0,5.0,5.0,6.0,,,2.0,,,,9.0,13.0,6.7,3.0,0.0,0.0,0.00509603,0,,Carlos10Soler,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Keylor Navas,,,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,keylornavas_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Juan Bernat,,,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,wzairemery6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Pablo Sarabia,,,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389871,away,Paris Saint-Germain,Hugo Ekitiké,Hugo Ekitiké,,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,hekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
