match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_interceptionWon,captain,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced
11408324,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,29.0,27.0,3.0,1.0,27.0,29.0,2.0,5.0,1.0,1.0,1.0,1.0,90.0,37.0,7.2,2.0,5.73e-05,0,0.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408324,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,D,8,8,False,52.0,44.0,5.0,3.0,31.0,33.0,,6.0,,,,,90.0,74.0,7.6,12.0,0.504254,0,,1.0,14.0,21.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11408324,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,50.0,49.0,2.0,1.0,38.0,39.0,,3.0,,,,,65.0,59.0,6.9,4.0,0.00779839,0,,,11.0,12.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11408324,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,58.0,53.0,7.0,4.0,44.0,44.0,4.0,3.0,,,,,90.0,71.0,7.5,6.0,0.00464583,0,,,9.0,14.0,,,2.0,1.0,4.0,1.0,,,2.0,1.0,,,,,,,,3.0,True,1.0,,,,,,,,,,,,,,
11408324,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,False,61.0,47.0,15.0,7.0,24.0,30.0,3.0,5.0,,,,,90.0,92.0,7.5,20.0,0.16286,0,,1.0,26.0,35.0,4.0,3.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
11408324,home,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,65.0,57.0,6.0,2.0,39.0,42.0,1.0,8.0,,,,,90.0,89.0,7.6,14.0,0.0220165,3,,,18.0,23.0,,,,5.0,7.0,1.0,4.0,,,,1.0,4.0,,2.0,,,3.0,3.0,,,3.0,1.0,2.0,1.0,0.1512,0.1063,,,,,,,,
11408324,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,False,37.0,34.0,1.0,1.0,22.0,24.0,,6.0,,,,,65.0,51.0,7.0,5.0,0.00468717,0,,,12.0,13.0,,,,1.0,3.0,,,,3.0,1.0,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,
11408324,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,11,11,False,25.0,19.0,4.0,2.0,9.0,12.0,1.0,1.0,,,,,76.0,53.0,7.6,17.0,0.31568,2,,,11.0,19.0,6.0,1.0,,3.0,5.0,,4.0,,1.0,1.0,1.0,3.0,,1.0,,,1.0,,,,,,1.0,,0.8323,0.9728,1.0,1.0,,,,,,
11408324,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,25.0,16.0,2.0,1.0,6.0,8.0,1.0,1.0,,,,,76.0,38.0,7.6,13.0,0.0147937,3,,,10.0,18.0,1.0,,,3.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,1.0,1.0,0.9781,0.9869,1.0,1.0,1.0,,,,,
11408324,home,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,JoaoMario,97001,EUR,727401600,M,20,20,False,30.0,28.0,3.0,2.0,16.0,16.0,,5.0,,,,,90.0,49.0,6.6,8.0,0.0557117,2,,,13.0,15.0,1.0,1.0,,8.0,5.0,,3.0,,2.0,2.0,2.0,2.0,4.0,2.0,,,1.0,1.0,,,1.0,1.0,,,1.1881,,2.0,,,1.0,2.0,1.0,,
