match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_errorLeadToAGoal,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_lastName,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
14572661,home,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184,344,M,282073,EUR,823132800,G,1,1,False,63.0,49.0,21.0,7.0,0.0,44.0,47.0,5.0,16.0,6.0,1.0,2.0,90.0,67.0,6.7,14.0,0.00101789,109.16849910142,23.0,-33.603955989301,-0.0001,0,-0.4314,0.13,-0.1,-0.09,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Tim Trummer,tim-trummer,T. Trummer,M,37,189,219,M,1385795,EUR,1131580800,D,37,37,False,47.0,44.0,2.0,1.0,0.0,19.0,19.0,25.0,28.0,4.0,,,90.0,68.0,7.2,6.0,0.0916361,314.27739368488,39.0,42.904888976395,,2,,0.37,0.18,-0.12,,Tim Trummer,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.1125,29.769246305819,85.178969969149,3.0,4.0,-0.52,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Joane Gadou,joane-gadou,J. Gadou,D,23,195,1098,M,1471049,EUR,1168992000,D,23,23,False,60.0,52.0,6.0,2.0,0.0,43.0,45.0,9.0,15.0,8.0,,,90.0,77.0,6.5,10.0,0.00518473,276.63017689305,40.0,30.635873953158,,0,,0.14,0.1,-0.07,,,,1.0,5.0,4.0,1.0,,,3.0,,2.0,1.0,,20.589823398439,25.28407848825,1.0,,,3.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Jannik Schuster,schuster-jannik,J. Schuster,D,44,190,229,M,1474198,EUR,1147737600,D,44,44,False,74.0,72.0,2.0,2.0,0.0,56.0,58.0,16.0,16.0,3.0,,,90.0,89.0,6.3,3.0,0.0060228,339.25016163759,55.0,-107.97785255965,,0,,0.23,-0.23,-0.31,,Jannik Schuster,,2.0,4.0,2.0,,,,10.0,1.0,,,,,,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,D,13,13,False,48.0,43.0,1.0,1.0,0.0,16.0,16.0,27.0,32.0,5.0,,,90.0,79.0,9.2,8.0,0.399227,326.15563192307,30.0,119.34271747669,,3,,0.64,0.63,-0.16,,,2.0,1.0,4.0,9.0,1.0,1.0,1.0,2.0,,6.0,5.0,0.2311,36.936755730639,169.53538012658,7.0,2.0,0.48,,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.5848,,,,,,,,,
14572661,home,Red Bull Salzburg,Mads Bidstrup,mads-bidstrup,M. Bidstrup,M,18,175,636,M,918429,EUR,983059200,M,18,18,False,54.0,48.0,4.0,2.0,0.0,27.0,27.0,21.0,27.0,4.0,,,89.0,71.0,6.5,13.0,0.0754471,218.65574676693,34.0,57.173940420795,,1,,0.15,0.21,-0.12,,,2.0,,6.0,2.0,2.0,,,,,1.0,1.0,0.0797,,,,1.0,0.02,,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,True,,,,,,,,
14572661,home,Red Bull Salzburg,Soumaïla Diabaté,diabate-soumaila,S. Diabate,M,5,168,600,M,1468564,EUR,1101081600,M,5,5,False,84.0,76.0,4.0,1.0,1.0,42.0,43.0,34.0,41.0,5.0,,,90.0,94.0,7.3,9.0,0.0556823,290.53824907344,50.0,-100.35826594496,,3,,0.35,-0.27,-0.09,,,,2.0,3.0,4.0,1.0,,,1.0,,,,0.2269,,,,1.0,-0.04,,1.0,,2.0,1.0,,,1.0,,1.0,2.0,,0.3927,,,,,,,,,
14572661,home,Red Bull Salzburg,Edmund Baidoo,baidoo-edmund,E. Baidoo,F,20,174,1101,M,1805062,EUR,1138579200,M,20,20,False,30.0,23.0,1.0,1.0,0.0,8.0,9.0,15.0,21.0,7.0,,,89.0,45.0,6.5,12.0,0.0932733,221.97025189186,19.0,96.389666719054,,3,,-0.01,0.62,-0.04,,,,,8.0,2.0,3.0,2.0,3.0,,,,,0.2516,24.0528107593,84.210669555042,4.0,,-0.57,4.0,,1.0,,,,,,3.0,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Sota Kitano,kitano-sota,S. Kitano,M,8,172,1193,M,1185273,EUR,1092355200,M,8,8,False,38.0,33.0,1.0,1.0,0.0,14.0,16.0,19.0,22.0,5.0,,,76.0,60.0,6.9,10.0,0.237727,176.04471149955,27.0,29.57308558769,,3,,0.25,0.3,-0.1,,,1.0,,6.0,4.0,3.0,1.0,,,,3.0,3.0,0.4185,8.672031878942,15.628908637062,2.0,1.0,0.09,,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,0.4658,,,,,,,,,
14572661,home,Red Bull Salzburg,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185,4467,M,1425366,EUR,1190332800,M,27,27,False,54.0,47.0,3.0,1.0,0.0,14.0,14.0,33.0,40.0,6.0,,,89.0,87.0,9.7,25.0,0.314785,426.22385274872,51.0,34.630248872833,,3,,0.37,0.47,-0.06,,,11.0,,8.0,8.0,4.0,2.0,1.0,1.0,,3.0,2.0,0.1249,13.547137309256,62.62515050809,5.0,2.0,0.95,,,4.0,3.0,2.0,,2.0,1.0,3.0,2.0,,2.0,0.6225,,,1.0,,,,,,
14572661,home,Red Bull Salzburg,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,942,M,909958,EUR,978912000,F,11,11,False,9.0,1.0,,,0.0,,1.0,1.0,8.0,,,,58.0,17.0,5.9,12.0,0.00111162,42.810295304454,9.0,-7.3226187271662,,2,,-0.27,-0.52,-0.02,,,,2.0,5.0,2.0,3.0,,,,,,,0.1695,,,,,-0.51,,,,,1.0,,,,1.0,1.0,1.0,,0.404,,,1.0,,,,,,
14572661,home,Red Bull Salzburg,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,464,M,165413,EUR,700790400,F,9,9,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,2.0,,,32.0,10.0,6.5,1.0,0.0393554,36.786305797734,5.0,6.6177824602484,,0,,-0.35,0.28,0.13,,,,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173,776,M,1397180,EUR,1086048000,M,49,49,True,13.0,11.0,2.0,2.0,0.0,2.0,3.0,9.0,10.0,2.0,,,14.0,15.0,6.8,3.0,0.149844,45.720658313796,7.0,-11.682913194821,,0,,0.27,0.02,-0.04,,Moussa Kounfolo Yeo,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Clement Bischoff,clement-bischoff,C. Bischoff,M,7,180,922,M,1481672,EUR,1134691200,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,3.0,,1.0,0.0003354,10.867301166689,2.0,-0.76290193673574,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Oliver Lukić,oliver-lukic,O. Lukić,M,25,188,414,M,1423477,EUR,1158883200,M,25,25,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,,1.0,6.0,,,0.125537,36.889439099735,6.0,-2.5586449590487,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Karim Konaté,karim-konate,K. Konaté,F,19,178,7156,M,1139103,EUR,1079827200,F,19,19,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,,,1.0,8.0,,1.0,0.0608791,35.859836264483,4.0,16.418213448519,,1,,,,,,,,,,,,,,,,,,0.0443,,,,,,,,1.0,,,,,,,1.0,,,0.1541,,,,konatekarim9,,,,,
14572661,home,Red Bull Salzburg,Christian Zawieschitzky,zawieschitzky-christian,C. Zawieschitzky,G,52,184,256,M,1474199,EUR,1178064000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Christian Zawieschitzky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,446,M,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572661,home,Red Bull Salzburg,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184,775,M,876860,EUR,934848000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
