match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
11399496,home,Almere City FC,Manel Royo,manel-royo,Royo,D,23,184.0,35,M,867318,EUR,762393600,D,23,23,True,29.0,18.0,6.0,1.0,6.0,7.0,13.0,31.0,2.0,,,65.0,53.0,6.4,26.0,0.0,0.0,0.0204944,0,,9.0,,,,,,3.0,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11399496,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800,D,3,3,True,23.0,16.0,6.0,2.0,5.0,5.0,11.0,19.0,1.0,,,45.0,36.0,7.6,10.0,0.1164,0.6008,0.191682,1,,1.0,2.0,4.0,,1.0,1.0,,,2.0,2.0,3.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,
11399496,home,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186.0,608,M,1090328,EUR,1053993600,M,28,28,True,27.0,19.0,7.0,4.0,2.0,3.0,17.0,24.0,5.0,,,45.0,31.0,6.8,8.0,0.0,0.0,0.121523,0,,,1.0,3.0,,,,,,3.0,3.0,,,,,Stije Resink,,,2.0,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,175,M,1157777,EUR,1067731200,M,39,39,True,7.0,5.0,1.0,1.0,,,5.0,7.0,2.0,,,16.0,13.0,6.8,3.0,0.0388,0.1006,0.008178,1,,,,2.0,,2.0,1.0,,,1.0,2.0,,,1.0,,Jochem van de Kamp,,,,,,,1.0,,,,1.0,,,,,,,
11399496,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182.0,33,M,929632,EUR,986256000,D,25,25,True,3.0,1.0,,,,,1.0,3.0,,,,14.0,4.0,6.3,2.0,0.0,0.0,0.00346762,0,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198.0,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Stijn Keller,stijn-keller,S. Keller,G,,195.0,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196.0,14,M,1046943,EUR,1037404800,F,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Jeffry Puriel,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Bradly van Hoeven,bradly-van-hoeven,B. v. Hoeven,M,19,174.0,69,M,856738,EUR,955929600,F,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Pascu,pascu,Pascu,M,10,184.0,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186.0,89,M,857762,EUR,892080000,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182.0,179,M,856636,EUR,967852800,G,1,1,False,41.0,20.0,29.0,9.0,12.0,16.0,8.0,25.0,19.0,1.0,2.0,90.0,49.0,6.8,21.0,0.0,0.0,0.00820125,0,-0.1906,,,,,,,,,,,,,,,Jasper,Schendelaar,,,,,,,,,,,,,1.0,1.0,,,
11399496,away,PEC Zwolle,Bram van Polen,bram-van-polen,B. v. Polen,D,,179.0,52,M,17032,EUR,497836800,D,2,2,False,26.0,21.0,5.0,3.0,13.0,17.0,8.0,9.0,6.0,,,68.0,42.0,6.9,9.0,0.0,0.0,0.00493187,0,,,1.0,3.0,,1.0,1.0,2.0,True,1.0,2.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Sam Kersten,sam-kersten,S. Kersten,D,4,191.0,83,M,847072,EUR,886118400,D,4,4,False,54.0,47.0,4.0,2.0,33.0,34.0,14.0,20.0,5.0,,,90.0,65.0,6.6,10.0,0.0,0.0,0.00616931,0,,,2.0,2.0,,,,1.0,,3.0,5.0,5.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11399496,away,PEC Zwolle,Thomas Lam,thomas-lam,T. Lam,D,3,188.0,86,M,110934,EUR,756172800,D,13,13,False,76.0,64.0,11.0,3.0,30.0,36.0,34.0,40.0,12.0,,,90.0,94.0,7.6,12.0,0.2145,0.3259,0.0408801,4,,,6.0,6.0,,,,,,3.0,3.0,10.0,,1.0,1.0,,,,,,,,,2.0,,,2.0,,,,,1.0,,
11399496,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,15,15,False,40.0,30.0,8.0,4.0,12.0,15.0,19.0,26.0,3.0,,,90.0,66.0,7.8,13.0,0.0,0.0,0.0667867,0,,1.0,5.0,10.0,,3.0,2.0,3.0,,1.0,5.0,10.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,
11399496,away,PEC Zwolle,Younes Namli,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,M,7,7,False,30.0,23.0,5.0,3.0,7.0,9.0,17.0,25.0,4.0,,,80.0,53.0,7.6,15.0,0.0253,0.0,0.149214,1,,4.0,,10.0,1.0,2.0,1.0,2.0,,1.0,3.0,,,1.0,,,,6.0,2.0,2.0,1.0,,2.0,,,6.0,,,,,,,,
11399496,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,28,28,False,40.0,33.0,8.0,5.0,20.0,23.0,14.0,18.0,5.0,,,90.0,59.0,7.2,11.0,0.0,0.0,0.0181685,0,,1.0,2.0,6.0,,3.0,3.0,4.0,,5.0,7.0,3.0,,4.0,2.0,Zico Buurmeester,,1.0,,,1.0,,,,,1.0,,,,,,,,
11399496,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185.0,272,M,1001468,EUR,949622400,M,11,11,False,48.0,42.0,5.0,3.0,21.0,25.0,21.0,26.0,8.0,,,90.0,67.0,7.7,12.0,0.1506,0.4669,0.0428843,3,,3.0,2.0,5.0,,3.0,2.0,1.0,,1.0,4.0,2.0,,1.0,2.0,,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,
11399496,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,2,168.0,8068,M,960112,EUR,972259200,M,23,23,False,27.0,18.0,2.0,1.0,6.0,9.0,12.0,19.0,7.0,,,90.0,42.0,6.7,17.0,0.0,0.0,0.0557158,0,,1.0,,2.0,,1.0,1.0,2.0,,2.0,3.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,eliano.r
11399496,away,PEC Zwolle,Lennart Thy,lennart-thy,L. Thy,F,9,184.0,263,M,109126,EUR,698976000,F,9,9,False,36.0,26.0,4.0,2.0,10.0,15.0,16.0,22.0,8.0,,,90.0,57.0,6.7,17.0,0.0948,0.0287,0.0808693,3,,1.0,2.0,3.0,2.0,,,3.0,,1.0,4.0,3.0,,1.0,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,
11399496,away,PEC Zwolle,Ferdy Druijf,ferdy-druijf,F. Druijf,F,9,190.0,223,M,893741,EUR,887241600,F,10,10,False,25.0,15.0,2.0,1.0,5.0,9.0,10.0,16.0,2.0,,,89.0,35.0,6.8,12.0,0.3321,0.2559,0.0413695,1,,,5.0,8.0,,1.0,1.0,,,6.0,10.0,2.0,,,2.0,,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,
11399496,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181.0,517,M,1021104,EUR,991094400,D,6,6,True,14.0,10.0,3.0,2.0,6.0,7.0,4.0,7.0,3.0,,,29.0,26.0,6.5,6.0,0.0,0.0,0.00348016,0,,,2.0,5.0,,1.0,1.0,,,,3.0,5.0,,1.0,2.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,
11399496,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,18,180.0,83,M,846003,EUR,897004800,M,18,18,True,2.0,2.0,,,1.0,1.0,2.0,4.0,1.0,,,10.0,9.0,6.4,5.0,0.0,0.0,0.109891,0,,3.0,,,,,,1.0,,2.0,4.0,,,,,Odysseus,Velanas,2.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,
11399496,away,PEC Zwolle,Apostolos Vellios,apostolos-vellios,A. Vellios,F,,191.0,184,M,51021,EUR,694828800,F,14,14,True,2.0,,,,,,,2.0,,,,8.0,7.0,7.4,5.0,0.0595,0.2869,0.0,1,,,2.0,2.0,,,,2.0,,1.0,2.0,1.0,,,1.0,Apostolos,Vellios,,,,,,,,,,1.0,,1.0,,,,,
11399496,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,1,190.0,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Duke Verduin,duke-verduin,D. Verduin,G,41,195.0,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Duke Verduin,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183.0,49,M,1172732,EUR,1074211200,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Damian van der Haar,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Christian Bos,bos-christian,C. Bos,D,36,,7,M,1530637,EUR,1106784000,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Christian Bos,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Divaio Bobson,divaio-bobson,D. Bobson,M,16,182.0,51,M,1145587,EUR,1076025600,M,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Nico Serrano,nico-serrano,N. Serrano,M,22,178.0,464,M,1019318,EUR,1046822400,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Dean Huiberts,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399496,away,PEC Zwolle,Nick Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Nick,Fichtinger,,,,,,,,,,,,,,,,,
